,lat,long,N
123,-20.24,-40.27,5
124,-11.55,-41.16,158
125,-15.74,-47.92,85
126,-23.41,-46.04,32
127,-23.56,-45.52,2
128,-22.45,-42.99,85
129,-23.93,-46.37,2
130,-21.34,-42.46,2
131,-23.02,-43.47,12
132,-22.41,-42.96,5
133,-3.93,-41.71,6
134,-22.98,-47.0,45
135,-18.24,-43.61,27
136,-21.78,-43.36,2
137,-22.6,-43.24,8
138,-25.25,-50.01,50
139,-23.18,-45.89,1
140,-23.46,-46.76,40
141,-22.81,-43.41,1
142,-21.71,-43.9,28
143,-23.8,-46.5,8
144,-30.03,-51.17,3
145,-8.84,-42.56,1
146,-25.52,-54.61,1
147,-21.74,-43.34,1
148,-22.92,-43.35,4
149,-22.76,-43.48,1
150,-20.47,-45.95,1
151,-5.19,-37.36,1
152,-23.46,-46.64,65
153,-22.94,-43.21,11
154,-23.43,-47.6,17
155,-22.96,-43.49,11
156,-1.44,-48.48,2
157,-20.36,-43.49,4
158,-22.46,-44.6,14
159,-22.38,-42.99,1
160,-23.4,-46.53,8
161,-21.54,-42.64,1
162,-22.41,-47.53,6
163,-22.96,-43.18,22
164,-16.76,-43.89,36
165,-25.69,-54.44,5
166,-15.45,-55.75,7
167,-22.87,-43.45,1
168,-20.06,-44.03,57
169,-24.01,-48.35,2
170,-2.67,-42.85,9
171,-23.99,-46.41,6
172,-24.58,-50.27,3
173,-19.75,-43.84,5
174,-23.4,-46.58,15
175,-3.84,-40.9,16
176,-6.06,-49.92,20
177,-21.1,-44.22,1
178,-25.68,-54.45,12
179,-7.07,-34.83,2
180,-22.85,-46.32,5
181,-23.82,-46.51,3
182,-18.87,-48.29,4
183,-27.01,-48.64,11
184,-23.26,-47.3,1
185,-2.49,-44.3,1
186,-51.73,-72.5,1
187,-22.48,-44.57,50
188,-22.52,-55.73,6
189,-23.82,-45.37,3
190,-23.82,-45.36,7
191,-20.31,-40.34,11
192,-22.98,-43.3,11
193,-23.4,-45.12,3
194,-8.42,-37.05,1
195,19.32,-99.31,1
196,-19.84,-43.1,4
197,-29.56,-49.91,2
198,-19.89,-43.92,4
199,-27.1,-52.61,1
200,-19.92,-43.94,52
201,-15.48,-55.76,1
202,-23.98,-48.35,1
203,-3.11,-59.98,29
204,-22.49,-44.58,1
205,-15.57,-56.06,6
206,-25.45,-54.56,1
207,-3.69,-40.36,12
208,-9.0,-42.69,5
209,-8.53,-37.24,1
210,14.77,-91.18,6
211,-14.18,-47.82,7
212,-23.87,-46.57,2
213,-22.62,-44.64,3
214,-23.63,-46.58,3
215,-26.92,-48.64,7
216,-22.87,-43.28,1
217,-18.17,-47.94,2
218,-16.74,-49.2,9
219,-15.46,-55.82,3
220,-15.83,-47.99,1
221,-22.75,-43.71,1
222,-23.57,-46.78,25
223,-22.93,-43.43,9
224,-25.61,-54.56,9
225,-23.65,-46.43,3
226,-23.04,-47.01,1
227,-12.14,-44.99,2
228,-23.72,-46.04,8
229,-22.33,-42.55,9
230,-21.84,-43.81,2
231,-20.54,-41.81,5
232,-25.72,-56.24,1
233,-15.37,-55.85,11
234,-23.06,-46.99,2
235,-22.97,-43.03,8
236,-7.12,-34.83,3
237,-23.14,-44.17,3
238,-22.67,-43.61,1
239,-25.6,-54.56,2
240,-2.66,-55.02,3
241,-7.06,-34.85,20
242,38.9,-9.18,8
243,17.48,-92.05,2
244,-18.47,-43.32,1
245,-23.1,-44.63,1
246,-8.83,-42.55,4
247,-22.97,-43.28,7
248,-24.93,-48.28,6
249,-18.21,-45.24,10
250,-22.92,-43.24,2
251,-23.88,-48.01,2
252,-22.4,-42.95,1
253,-20.03,-48.92,36
254,-23.49,-46.75,7
255,-27.86,-52.3,3
256,-29.12,-49.63,1
257,-23.59,-45.43,3
258,-36.78,-59.88,2
259,-23.64,-70.39,1
260,-22.96,-43.21,4
261,-1.4,-48.45,1
262,-28.29,-53.51,3
263,-9.0,-42.56,1
264,-22.92,-43.27,7
265,-23.54,-46.73,4
266,0.78,-51.95,1
267,-3.08,-60.01,5
268,-23.49,-46.72,6
269,-25.25,-50.02,20
270,-27.89,-53.3,14
271,-22.96,-43.2,12
272,-22.98,-43.2,5
273,-23.0,-43.38,5
274,-26.5,-49.09,3
275,-27.48,-49.57,9
276,-15.41,-55.84,3
277,-22.43,-42.97,3
278,-23.68,-46.76,1
279,14.65,-90.79,1
280,-21.87,-43.32,1
281,-23.5,-46.88,58
282,-15.41,-55.83,2
283,-19.82,-43.96,1
284,-22.94,-43.33,2
285,-23.4,-46.57,8
286,-23.01,-43.44,20
287,-23.67,-46.73,1
288,-22.95,-43.34,6
289,-22.97,-43.23,6
290,-7.04,-37.29,2
291,-23.64,-46.73,3
292,-18.86,-41.94,5
293,-23.01,-43.37,1
294,-25.6,-54.57,11
295,-30.05,-51.18,3
296,-22.97,-43.33,17
297,-22.9,-43.34,1
298,-19.93,-43.94,2
299,-8.0,-34.92,4
300,-22.33,-44.58,3
301,-6.98,-34.83,1
302,10.55,-83.51,2
303,-22.72,-43.69,1
304,11.19,-74.23,1
305,11.21,-74.23,1
306,-27.53,-48.43,4
307,-21.79,-43.37,5
308,-25.54,-54.59,58
309,-23.49,-46.63,3
310,-18.87,-41.93,1
311,-11.25,-37.43,1
312,8.98,-79.52,1
313,-19.94,-43.99,4
314,-20.41,-43.51,10
315,-4.15,-38.11,36
316,-22.83,-43.27,16
317,-16.51,-68.13,1
318,-23.46,-46.63,11
319,-29.2,-49.97,3
320,-22.41,-42.97,4
321,-29.96,-51.61,55
322,-24.11,-48.37,7
323,-23.6,-45.43,9
324,-20.36,-40.3,1
325,-16.71,-43.94,12
326,-23.53,-46.68,1
327,30.58,-87.9,1
328,-15.86,-47.84,6
329,-25.46,-49.39,7
330,-25.42,-49.26,1
331,-12.15,-77.02,61
332,-31.11,-50.91,1
333,-25.52,-54.64,14
334,-18.59,-46.51,31
335,-23.35,-44.73,1
336,-25.54,-54.58,2
337,-23.51,-46.87,3
338,-0.05,-51.16,1
339,18.46,-69.94,1
340,-29.91,-51.17,14
341,-22.91,-43.29,1
342,-22.96,-43.61,1
343,17.9,-93.08,1
344,9.86,-66.38,1
345,-22.44,-42.98,4
346,-23.45,-46.64,26
347,-23.6,-46.62,5
348,-26.28,-48.81,1
349,-26.33,-48.81,1
350,-30.87,-53.12,1
351,-8.83,13.22,1
352,-34.92,-54.9,3
353,-23.34,-46.69,5
354,-19.89,-44.0,14
355,-32.54,-52.55,2
356,-28.53,-49.32,38
357,-19.94,-43.92,3
358,-30.87,-53.09,1
359,-22.88,-43.54,1
360,-19.84,-43.95,2
361,-30.87,-53.13,2
362,-23.03,-45.55,17
363,-21.12,-56.51,1
364,-19.45,-42.55,1
365,-25.68,-54.43,1
366,-30.02,-51.17,1
367,-23.39,-47.47,2
368,-29.7,-53.8,3
369,-15.8,-48.08,1
370,4.62,-74.07,12
371,-29.85,-51.14,1
372,-18.78,-42.94,1
373,-20.38,-40.33,1
374,-23.7,-46.55,7
375,-22.97,-43.19,1
376,53.5,-6.45,1
377,-22.52,-42.97,1
378,-22.94,-43.03,1
379,-20.0,-44.01,1
380,-2.49,-44.29,19
381,-23.35,-44.87,7
382,-15.46,-55.83,5
383,-23.2,-47.28,1
384,-21.73,-47.58,3
385,-8.05,-34.91,1
386,-22.9,-43.31,1
387,-21.37,-41.1,3
388,-0.74,-90.31,3
389,-22.43,-42.98,1
390,-27.57,-48.54,3
391,-6.4,-48.56,1
392,-25.03,-49.08,2
393,-22.46,-43.09,10
394,-3.69,-40.34,46
395,-22.97,-43.25,3
396,-21.98,-44.03,4
397,-25.58,-54.55,8
398,42.03,-8.16,5
399,-23.77,-46.52,2
400,-22.87,-41.98,1
401,-23.46,-46.53,1
402,-25.59,-53.73,1
403,19.19,-99.81,1
404,-25.18,-54.29,1
405,9.78,-84.61,1
406,-25.08,-50.15,1
407,-19.58,-42.64,12
408,-15.41,-55.85,2
409,-34.77,-58.43,1
410,-12.97,-41.33,1
411,-25.22,-50.04,1
412,-20.74,-46.75,15
413,-22.43,-42.95,1
414,-22.8,-43.05,2
415,-15.57,-56.02,5
416,-19.72,-43.93,14
417,-25.53,-54.58,2
418,-20.02,-48.92,4
419,-22.41,-47.54,5
420,-14.14,-47.51,1
421,-22.11,-41.47,1
422,-15.84,-48.06,1
423,-29.34,-49.74,1
424,-27.3,-55.9,5
425,-27.63,-52.27,3
426,-19.84,-43.96,9
427,-27.34,-53.39,5
428,-7.15,-34.97,8
429,-16.66,-49.32,1
430,-21.75,-43.36,1
431,-22.84,-43.28,1
432,-22.88,-43.26,1
433,-16.73,-43.86,2
434,-29.59,-52.13,2
435,37.51,-119.63,1
436,-22.81,-43.43,1
437,-54.85,-68.58,1
438,-22.87,-43.59,1
439,-23.8,-45.4,1
440,-22.97,-43.18,5
441,-18.76,-44.44,1
442,-10.77,-37.34,5
443,36.72,-119.32,1
444,-22.96,-47.29,2
445,-20.34,-46.43,2
446,-22.42,-42.96,1
447,-22.43,-42.96,2
448,-23.32,-46.71,1
449,-29.6,-51.93,2
450,-3.76,-38.53,1
451,-16.07,-57.69,1
452,-22.46,-44.61,3
453,-23.15,-45.8,1
454,-24.05,-48.0,1
455,-29.8,-55.81,1
456,-20.37,-40.41,1
457,-39.82,-73.23,1
458,39.79,-6.04,1
459,-23.54,-46.56,6
460,-19.95,-44.01,1
461,-29.06,-50.12,1
462,-29.55,-51.56,2
463,-22.93,-43.19,7
464,-22.83,-43.07,1
465,-21.72,-43.06,1
466,-18.87,-41.95,1
467,-22.89,-43.12,2
468,-15.84,-48.02,1
469,-23.0,-43.62,1
470,-15.84,-48.03,1
471,40.38,-5.76,1
472,-22.69,-43.47,1
473,-22.71,-42.81,2
474,-19.93,-44.03,1
475,-19.82,-43.93,2
476,9.07,-79.65,1
477,-23.3,-51.14,1
478,-23.08,-45.12,5
479,-23.53,-46.22,2
480,-16.7,-49.34,3
481,-18.57,-53.13,1
482,-22.22,-42.53,1
483,-22.26,-42.52,1
484,-19.97,-43.99,6
485,-19.89,-43.67,1
486,-23.53,-46.84,1
487,-15.26,-40.25,1
488,-19.77,-44.13,1
489,-22.73,-45.12,1
490,9.93,-84.08,3
491,-15.85,-47.98,1
492,-26.93,-48.65,5
493,-20.45,-54.56,4
494,-23.41,-46.58,1
495,-30.04,-51.23,4
496,-23.77,-46.05,4
497,-25.68,-54.44,3
498,-22.34,-48.76,6
499,-9.62,-35.75,5
500,-25.45,-49.38,45
501,-28.14,-54.74,2
502,-23.55,-46.72,1
503,-25.39,-49.21,2
504,-15.81,-47.87,1
505,-22.87,-43.3,1
506,-16.75,-43.88,30
507,-22.45,-44.61,1
508,-19.82,-43.92,1
509,-21.13,-42.36,1
510,-17.74,-39.25,1
511,-22.93,-43.24,2
512,-23.53,-46.78,1
513,-19.86,-43.96,6
514,-20.65,-40.48,1
515,-20.63,-42.4,4
516,9.16,-83.75,1
517,-20.43,-43.51,6
518,-24.53,31.12,1
519,-15.87,-52.26,5
520,43.39,-8.34,1
521,-15.75,-47.9,2
522,-22.4,-43.0,1
523,-25.91,-57.11,1
524,16.93,-89.89,1
525,-9.66,-35.73,1
526,-19.85,-43.88,1
527,-25.59,-54.55,1
528,-25.74,-49.31,6
529,-30.14,-51.23,1
530,-7.23,-39.41,3
531,-20.0,-44.07,7
532,-3.03,-59.98,8
533,-7.25,-39.5,2
534,-22.52,-52.31,8
535,-19.54,-42.66,2
536,9.39,-84.15,1
537,-9.01,-42.69,4
538,-20.52,-41.08,1
539,-1.44,-48.46,3
540,-18.92,-48.24,1
541,-16.65,-49.28,5
542,-22.91,-43.17,1
543,-23.9,-46.48,9
544,-2.8,-40.52,1
545,-13.0,-54.0,1
546,-9.68,-35.76,1
547,-1.42,-48.45,8
548,-5.19,-37.34,4
549,-22.78,-43.32,1
550,-54.81,-68.31,4
551,-21.42,-45.94,1
552,-22.93,-42.56,1
553,-23.85,-46.47,3
554,-19.91,-43.93,4
555,-23.56,-46.95,1
556,10.34,-68.74,1
557,-19.8,-43.95,1
558,-3.76,-38.55,1
559,-15.79,-48.06,16
560,-22.97,-43.02,8
561,-15.63,-56.06,2
562,-19.93,-40.6,2
563,-19.91,-43.94,1
564,-19.81,-43.18,1
565,-28.14,-54.75,6
566,-24.96,-53.46,1
567,-25.15,-53.85,1
568,-23.51,-46.81,1
569,-22.82,-43.54,1
570,-23.51,-46.8,1
571,-23.56,-45.5,1
572,-23.61,-46.7,1
573,-22.87,-43.34,3
574,-19.93,-44.02,3
575,-29.38,-49.76,3
576,-23.02,-46.97,1
577,-15.84,-48.05,1
578,-12.95,-38.43,1
579,-19.95,-43.98,2
580,-19.88,-44.02,1
581,-7.25,-35.88,1
582,-1.36,-48.45,1
583,-29.65,-52.21,4
584,-25.36,-51.47,4
585,-16.71,-49.32,5
586,-19.92,-43.95,59
587,-33.9,-60.56,2
588,-23.28,-47.67,1
589,-29.15,-51.2,3
590,-23.98,-46.39,1
591,-16.54,-49.16,7
592,-22.91,-43.24,1
593,-16.48,-43.49,1
594,-24.92,-50.1,2
595,-22.93,-43.39,7
596,-20.74,-42.03,1
597,-25.45,-49.3,1
598,-13.51,-71.98,2
599,-32.79,-71.18,2
600,-5.89,-35.2,2
601,-1.45,-48.49,1
602,-34.0,-53.55,2
603,-23.22,-45.31,5
604,-22.18,-47.38,2
605,-14.14,-47.52,1
606,-19.92,-43.91,1
607,-19.75,-43.93,2
608,-22.83,-46.3,1
609,-25.38,-49.24,1
610,-36.88,-73.14,1
611,-28.15,-54.75,2
612,-19.87,-43.97,10
613,-21.28,-43.75,5
614,-25.42,-49.27,2
615,-22.94,-43.2,5
616,-15.77,-47.88,1
617,-22.4,-43.14,1
618,-19.9,-43.97,1
619,-21.87,-43.31,1
620,-27.23,-53.85,1
621,-17.86,-42.86,1
622,-23.04,-46.98,4
623,-29.06,-50.15,1
624,-27.84,-48.63,1
625,-23.96,-46.32,1
626,-20.57,-41.84,3
627,10.35,-64.34,1
628,-19.99,-43.96,1
629,-22.51,-44.68,1
630,-22.45,-43.0,1
631,-3.08,-60.0,1
632,-23.57,-46.66,1
633,-23.65,-46.63,5
634,-22.93,-43.18,8
635,-24.05,-52.37,1
636,-30.03,-51.23,3
637,38.27,-5.21,1
638,-26.23,-52.67,2
639,-9.66,-35.75,3
640,-23.34,-44.88,2
641,-22.41,-47.55,3
642,38.71,-8.98,4
643,-22.74,-45.59,2
644,-22.99,-43.28,1
645,-21.22,-47.82,1
646,-50.34,-72.27,2
647,-28.68,-49.36,1
648,-3.85,-32.41,1
649,-9.63,-35.74,1
650,-1.46,-48.48,1
651,-8.77,-63.9,1
652,-23.57,-46.7,4
653,13.48,-89.27,1
654,-8.01,-34.93,1
655,43.2,-4.85,1
656,-22.4,-44.94,1
657,-28.45,-52.2,2
658,-25.44,-49.28,1
659,-21.76,-41.33,2
660,-25.55,-54.59,4
661,-25.53,-54.59,2
662,-7.42,-47.22,6
663,-22.76,-43.68,2
664,-23.01,-43.39,1
665,-23.83,-45.38,1
666,-22.91,-43.23,4
667,-15.84,-48.11,1
668,-25.62,-54.57,4
669,-19.51,-42.55,1
670,-19.95,-43.94,2
671,-19.84,-43.93,2
672,-3.09,-59.98,1
673,-29.1,-52.07,1
674,-20.71,-40.52,1
675,-19.92,-44.0,4
676,-27.6,-48.54,1
677,-25.43,-49.28,2
678,-7.24,-39.34,1
679,12.11,-86.29,1
680,-23.56,-46.63,1
681,-6.07,-49.9,1
682,-9.76,-77.44,1
683,-22.86,-43.25,1
684,-23.53,-46.64,1
685,-19.47,-42.57,5
686,-29.63,-52.2,1
687,-15.83,-48.05,1
688,-7.22,-39.43,23
689,-25.45,31.99,1
690,-15.56,-56.06,4
691,-21.72,-47.6,7
692,-18.76,-44.42,1
693,-19.57,-43.92,2
694,-19.82,-43.97,1
695,-22.93,-43.23,1
696,-19.83,-44.02,1
697,-19.95,-43.95,2
698,-19.93,-43.96,1
699,-19.84,-43.98,1
700,23.44,-109.43,1
701,-9.6,-35.76,6
702,-19.94,-44.03,4
703,-19.89,-43.95,1
704,-54.83,-68.35,1
705,-23.65,-46.54,1
706,-23.01,-43.46,3
707,42.44,-8.65,2
708,-19.76,-47.93,7
709,-23.54,-51.38,1
710,-19.83,-43.94,1
711,8.63,-83.73,1
712,10.14,-67.93,1
713,-27.59,-48.56,2
714,-26.24,-52.67,2
715,-5.87,-35.18,1
716,-15.72,-47.91,3
717,-19.82,-43.99,1
718,-22.8,-43.31,1
719,9.96,-84.12,1
720,-1.4,-48.4,1
721,42.52,0.85,1
722,-22.52,-52.15,2
723,-29.71,-52.42,1
724,-19.87,-43.93,1
725,-27.59,-48.54,4
726,8.54,-83.31,1
727,-23.21,-44.72,1
728,-15.74,-47.89,1
729,-25.84,-48.54,1
730,-5.58,-36.93,6
731,-8.0,-34.93,2
732,-25.23,-56.79,1
733,-15.7,-47.89,1
734,-25.69,-54.43,2
735,-23.56,-46.66,1
736,11.22,-74.2,1
737,-22.68,-43.28,4
738,-5.75,-35.22,2
739,-23.36,-44.85,1
740,-20.34,-40.29,1
741,-15.16,-42.87,4
742,42.04,-70.2,1
743,-21.72,-43.93,2
744,-22.29,-48.56,1
745,-15.85,-47.91,2
746,-22.9,-43.36,1
747,-15.88,-52.26,1
748,-25.78,-49.7,12
749,-19.94,-43.91,1
750,-27.21,-49.65,16
751,-22.82,-43.41,2
752,-23.5,-70.43,2
753,-26.02,-57.06,1
754,-22.86,-48.44,4
755,-22.93,-47.12,1
756,-8.24,-34.98,1
757,-29.16,-50.1,2
758,-29.08,-50.0,1
759,-54.81,-68.32,2
760,-22.69,-45.5,1
761,-19.9,-43.94,2
762,-25.14,-50.16,2
763,-9.61,-35.74,1
764,-9.53,-77.53,2
765,-1.44,-48.47,1
766,-19.96,-44.16,1
767,11.43,-69.67,1
768,-30.1,-51.2,1
769,-15.89,-48.02,1
770,-20.25,-46.37,12
771,-22.89,-43.23,2
772,-23.01,-44.47,2
773,-2.43,-54.73,1
774,-22.35,-43.13,5
775,-19.94,-43.98,1
776,-22.13,-51.4,2
777,-15.47,-55.74,14
778,-22.71,-43.57,1
779,-22.96,-43.34,1
780,-19.83,-43.91,1
781,-22.82,-43.06,2
782,-9.62,-35.7,2
783,10.5,-66.85,7
784,10.34,-67.03,1
785,-19.81,-43.97,1
786,9.95,-84.14,6
787,-28.07,-52.02,6
788,-16.75,-43.87,1
789,-15.82,-47.8,1
790,-14.18,-47.81,1
791,-25.54,-54.57,1
792,-16.74,-43.88,1
793,-20.65,-40.47,5
794,-20.65,-41.91,2
795,-20.46,-46.5,1
796,-15.85,-48.95,6
797,-28.51,-49.32,1
798,40.15,-8.11,1
799,-22.82,-43.33,2
800,2.81,-60.72,1
801,-17.81,-50.93,3
802,-2.75,-42.82,2
803,19.12,-70.64,1
804,50.66,-120.35,1
805,-5.16,-37.33,2
806,-22.82,-43.32,1
807,-22.39,-47.55,4
808,-2.54,-43.08,2
809,-19.92,-43.98,1
810,-15.16,-42.88,2
811,-10.73,-37.34,1
812,-20.71,-44.82,1
813,-15.8,-48.86,2
814,-22.41,-42.62,5
815,-22.6,-43.71,2
816,-28.52,-49.32,1
817,40.09,-6.35,2
818,-22.98,-47.03,1
819,-22.95,-43.22,2
820,-23.53,-46.36,2
821,-22.93,-43.34,1
822,-23.54,-46.9,1
823,-25.55,-54.57,7
824,-25.5,-53.8,5
825,-18.78,-52.62,7
826,-23.21,-44.82,1
827,-16.63,-49.25,6
828,-19.87,-44.6,1
829,-22.12,-43.21,2
830,-6.97,-35.72,2
831,-21.13,-56.49,1
832,-22.9,-43.18,3
833,-23.56,-46.82,1
834,-21.21,-49.29,2
835,-23.0,-44.25,1
836,-6.23,-35.04,2
837,-35.02,-63.01,1
838,-21.3,-50.34,1
839,-5.8,-35.18,2
840,24.55,-81.81,1
841,-6.1,-49.89,2
842,-24.8,-50.0,1
843,-6.8,-35.08,1
844,-25.56,-54.58,1
845,-28.58,-49.42,1
846,-23.47,-46.61,1
847,-22.39,-43.12,1
848,-41.13,-71.34,1
849,-22.96,-43.45,6
850,-29.77,-51.15,1
851,-15.82,-48.14,2
852,-23.67,-46.75,2
853,-50.47,-73.03,1
854,-34.63,-59.43,1
855,-28.97,-52.02,1
856,-25.45,-54.58,5
857,-22.65,-44.58,1
858,-34.79,-58.4,1
859,-29.48,-51.31,1
860,-25.57,-54.55,1
861,18.48,-69.89,1
862,-30.11,-51.2,1
863,-29.55,-51.42,1
864,-25.51,-53.67,1
865,-21.3,-46.71,11
866,-22.35,-44.8,1
867,-22.45,-43.1,1
868,-3.83,-38.49,3
869,-49.02,-73.69,1
870,-17.6,-44.73,1
871,-16.4,-49.23,1
872,-14.88,-44.08,3
873,-22.41,-43.66,1
874,-15.85,-48.05,1
875,-3.26,-41.14,3
876,-0.9,-89.61,1
877,-22.42,-42.98,4
878,-25.43,-49.26,1
879,-29.45,-51.3,1
880,-22.97,-43.22,2
881,-2.5,-43.25,2
882,-23.51,-46.86,1
883,17.12,-89.68,1
884,-25.58,-54.56,2
885,-14.13,-47.51,2
886,-19.98,-50.29,1
887,-19.83,-43.85,1
888,43.32,-8.35,1
889,40.75,-8.57,4
890,-22.89,-43.44,6
891,-22.9,-43.23,1
892,-14.16,-47.84,1
893,11.2,-74.23,1
894,-3.81,-40.88,1
895,-23.64,-46.71,1
896,-30.02,-51.2,3
897,-25.45,-49.82,1
898,-14.07,-47.66,2
899,-23.6,-46.73,1
900,-12.18,-43.22,1
901,-1.45,-48.48,5
902,-19.79,-43.96,2
903,-22.47,-44.45,2
904,-30.03,-51.11,1
905,-25.22,-50.05,2
906,-20.39,-43.45,1
907,-22.24,-50.89,3
908,-21.81,-46.49,1
909,-6.46,-35.67,4
910,-22.59,-43.42,2
911,-19.9,-43.9,1
912,-19.9,-44.03,2
913,-23.53,-46.72,1
914,10.31,-84.81,4
915,-19.9,-44.08,1
916,-23.52,-46.19,2
917,-19.18,-48.39,1
918,-19.94,-43.93,1
919,-29.46,-51.32,1
920,-8.03,-34.92,1
921,-22.91,-43.58,1
922,-25.11,-50.17,1
923,-22.95,-43.21,3
924,-25.55,-54.58,1
925,-23.45,-46.54,1
926,-20.67,-44.07,1
927,-2.75,-42.81,1
928,-15.8,-48.04,1
929,39.74,-8.81,1
930,37.08,-8.67,1
931,19.41,-99.19,1
932,-23.55,-46.9,6
933,-7.23,-39.42,1
934,-22.94,-43.18,3
935,-4.46,-40.73,1
936,-22.82,-43.05,1
937,-23.8,-46.05,1
938,-23.33,-46.69,5
939,-22.92,-43.41,2
940,-19.95,-44.11,1
941,-19.96,-44.11,1
942,-22.23,-43.1,1
943,-25.56,-54.56,3
944,-19.94,-43.96,1
945,-3.06,-60.11,1
946,-22.97,-42.92,1
947,-30.15,-51.17,1
948,-29.39,-50.38,2
949,-4.39,-39.31,1
950,-19.34,-43.63,1
951,38.78,-9.34,1
952,-19.81,-44.0,1
953,-22.96,-43.42,4
954,-8.37,-36.72,2
955,-22.43,-44.62,1
956,-19.92,-44.13,2
957,-19.89,-43.83,1
958,-19.87,-43.99,4
959,-19.88,-43.82,1
960,-23.48,-46.6,3
961,-28.26,-52.22,1
962,14.12,-87.19,1
963,-19.84,-43.99,1
964,-25.53,-48.52,1
965,-20.05,-40.2,1
966,-40.74,-72.31,1
967,-20.32,-40.29,1
968,45.99,-112.53,1
969,-32.85,-70.59,1
970,-22.98,-43.19,3
971,-9.37,-40.5,1
972,-18.94,-48.23,1
973,-25.47,-49.34,1
974,-2.5,-44.23,6
975,-16.69,-49.26,1
976,-22.95,-43.37,1
977,-30.98,-54.66,1
978,-22.49,-44.57,1
979,-15.6,-56.1,3
980,-23.6,-48.05,1
981,-22.89,-47.09,1
982,-22.9,-43.2,2
983,-20.71,-46.6,1
984,-20.52,-43.7,1
985,-25.51,-54.55,14
986,-19.35,-43.63,4
987,-23.5,-46.71,1
988,4.7,-74.12,1
989,-22.92,-43.23,1
990,-2.49,-43.13,1
991,14.87,-87.91,3
992,-3.77,-40.9,1
993,-25.23,-49.2,3
994,-23.58,-46.79,1
995,-18.12,-43.34,2
996,-19.96,-44.02,1
997,19.65,-70.08,2
998,-26.71,-50.29,1
999,-19.97,-44.02,3
1000,-25.5,-54.55,1
1001,-20.0,-44.0,1
1002,-19.98,-44.0,1
1003,-9.97,-67.8,1
