,0
1079840695110828032,FLORESTA NACIONAL DE BRASÍLIA
1079832836805455872,PARQUE NACIONAL DO IGUAÇU
1079800923021631490,PARQUE NACIONAL DA TIJUCA
1079793421844447232,FLORESTA ESTADUAL DO PALMITO
1079776487044198400,PARQUE NACIONAL DO ITATIAIA
1079772173630402560,PARQUE NACIONAL DA SERRA DA CAPIVARA
1079769382346215425,ESTAÇÃO ECOLÓGICA DE CUNIÃ
1079755227052552192,PARQUE NACIONAL DO IGUAÇU
1079748545564082176,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS
1079736518921605121,RESERVA BIOLÓGICA AUGUSTO RUSCHI
1079734320242270208,PARQUE NACIONAL DE SÃO JOAQUIM
1079700203526082561,PARQUE NACIONAL DE SÃO JOAQUIM
1079699866446635015,PARQUE NACIONAL DO IGUAÇU
1079693823100502016,PARQUE NACIONAL DE SÃO JOAQUIM
1079692287599353856,PARQUE NACIONAL DE SÃO JOAQUIM
1079691143905009669,PARQUE NACIONAL DE SÃO JOAQUIM
1079590035769430016,PARQUE NACIONAL DO IGUAÇU
1079588844041916417,PARQUE NACIONAL DO IGUAÇU
1079586478898987009,PARQUE NACIONAL DA AMAZÔNIA
1079580373288472576,RESERVA EXTRATIVISTA MARINHA ARRAIAL DO CABO
1079565037470212097,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS
1079555580434497536,PARQUE NACIONAL DO DESCOBRIMENTO
1079522830000242693,PARQUE NACIONAL DO ITATIAIA
1079512611165794309,PARQUE NACIONAL DO ITATIAIA
1079508693773926400,APA DA PEDRA BRANCA
1079501024249942017,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS
1079497607230119936,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS
1079495170956115969,MONUMENTO NATURAL MUNICIPAL DA LAGOA DO PERI
1079487471065407488,PARQUE NACIONAL DA TIJUCA
1079486327203221504,PARQUE ESTADUAL DOS TRÊS PICOS
1079482842881687552,PARQUE NACIONAL DA TIJUCA
