,lat,long,N
229,-16.73,-43.88,1
230,-22.81,-43.21,1
231,-22.79,-43.31,10
232,-22.81,-43.22,1
233,41.77,-8.58,1
234,-2.8,-40.52,82
235,-7.64,-72.67,1
236,-17.56,-52.55,2
237,-6.07,-49.91,5
238,-1.44,-48.49,1
239,-15.7,-47.9,1
240,17.07,-89.4,1
241,-23.65,-46.66,1
242,41.88,-8.31,2
243,-5.11,-36.35,1
244,0.03,-51.07,1
245,-20.77,-41.67,1
246,-20.41,-41.84,2
247,-20.41,-41.83,1
248,-10.25,-48.34,1
249,-3.73,-40.99,4
250,-21.97,-44.93,2
251,19.3,-99.19,2
252,-1.17,-48.47,1
253,-21.76,-43.35,6
254,-19.87,-43.97,26
255,42.64,-0.07,1
256,-25.52,-54.56,6
257,-15.84,-48.04,1
258,-14.16,-47.84,8
259,-22.93,-43.37,3
260,14.58,-88.6,3
261,-15.8,-47.89,2
262,39.85,-6.03,85
263,-9.02,-42.69,55
264,21.16,-86.84,1
265,-2.81,-55.04,4
266,-38.99,-72.63,1
267,-22.46,-44.58,9
268,-18.54,-53.12,2
269,-22.98,-43.41,1
270,-9.67,-35.74,2
271,-3.06,-60.02,1
272,23.66,-109.67,2
273,-20.26,-40.43,1
274,-5.19,-37.35,1
275,-15.77,-47.86,1
276,-15.79,-47.93,2
277,-25.39,-49.26,1
278,38.65,-9.24,5
279,-22.96,-43.28,72
280,-15.82,-48.03,3
281,-22.87,-43.18,3
282,-22.97,-43.22,2
283,-15.79,-47.83,1
284,38.72,-9.15,2
285,-22.54,-44.07,2
286,-19.88,-43.97,1
287,-22.95,-43.22,9
288,-13.15,-72.53,6
289,-34.26,18.46,1
290,-27.6,-48.53,1
291,-15.8,-47.94,1
292,-20.73,-46.5,1
293,-30.21,-51.08,1
294,-22.47,-44.59,1
295,-17.78,-63.18,1
296,-1.46,-48.47,2
297,-12.95,-38.43,2
298,-25.44,-54.6,1
299,-25.58,-54.56,3
300,-19.92,-43.92,2
301,39.84,-6.03,1
302,-22.46,-44.59,95
303,41.19,-8.6,1
304,-27.48,-49.57,122
305,-29.05,-50.13,2
306,17.0,-89.73,1
307,-25.55,-54.58,142
308,-15.75,-47.89,1
309,-22.97,-43.26,5
310,-14.18,-47.82,440
311,-2.5,-54.96,4
312,-19.59,-43.91,2
313,-2.5,-54.95,3
314,-22.94,-43.2,7
315,-23.03,-43.2,1
316,-2.8,-40.51,21
317,-29.06,-50.14,1
318,-22.43,-42.98,6
319,-22.46,-44.51,1
320,-15.35,-55.85,2
321,-23.48,-47.48,3
322,-25.58,-54.52,122
323,-22.85,-46.27,1
324,-4.2,-41.78,1
325,-6.39,-38.85,1
326,-32.59,-52.57,1
327,-15.65,-48.19,1
328,-51.23,-72.97,1
329,-32.6,-52.57,1
330,-15.82,-48.06,1
331,-15.37,-55.84,2
332,-7.95,-34.89,3
333,-15.42,-55.73,2
334,-22.25,-41.59,3
335,-20.27,-70.1,1
336,-25.58,-54.54,4
337,-25.54,-54.56,1
338,-23.55,-46.68,2
339,-25.66,-54.44,1
340,-25.65,-54.46,1
341,-25.5,-53.8,7
342,-25.41,-49.23,1
343,-15.83,-48.08,1
344,-1.68,-50.48,1
345,-10.18,-48.33,23
346,-20.85,-41.11,2
347,-23.52,-51.68,1
348,-2.9,-40.45,12
349,-20.81,-49.38,3
350,-19.99,-43.85,2
351,0.04,-51.06,35
352,-23.1,-45.71,2
353,-7.31,-39.3,4
354,38.04,-4.05,1
355,-24.01,-46.4,11
356,-22.28,-42.53,6
357,-18.92,-54.84,1
358,-6.26,-36.52,1
359,2.89,-73.78,2
360,-22.81,-43.41,5
361,-21.76,-41.33,9
362,-7.56,-35.0,1
363,41.15,-8.61,11
364,-31.76,-71.32,6
365,-0.87,-47.95,1
366,40.75,-3.6,2
367,-3.73,-38.52,44
368,-27.6,-48.55,25
369,-22.53,-41.94,2
370,-19.63,-43.99,1
371,-29.17,-51.52,1
372,-29.17,-51.18,4
373,-27.82,-50.33,13
374,-2.56,-44.24,47
375,16.12,-92.05,1
376,-8.75,-38.96,1
377,-9.98,-67.32,1
378,41.85,-8.42,14
379,-8.75,-35.1,3
380,-16.33,-48.95,4
381,-4.84,-37.25,111
382,-2.75,-42.83,529
383,-22.49,-44.55,2
384,-15.45,-55.75,9
385,-22.48,-44.55,2
386,-22.98,-43.3,25
387,-11.55,-41.16,233
388,-23.02,-43.47,17
389,-22.39,-43.13,1
390,19.16,-99.76,4
391,-15.37,-55.85,12
392,-22.46,-44.6,32
393,-22.4,-42.95,3
394,-18.42,-43.49,5
395,-22.94,-43.18,8
396,-23.26,-47.3,12
397,-22.43,-42.97,6
398,-22.4,-42.98,2
399,-25.55,-54.57,42
400,-22.41,-42.96,3
401,-17.76,-50.9,1
402,-25.9,-57.12,1
403,-15.44,-55.82,2
404,-25.16,-53.87,2
405,-5.05,-42.84,1
406,-2.67,-42.85,37
407,42.16,-71.52,1
408,-50.34,-72.27,13
409,-23.54,-51.46,5
410,-23.62,-52.09,2
411,-20.6,-46.1,1
412,-22.49,-43.0,3
413,-5.79,-35.19,1
414,-22.64,-43.27,1
415,-22.44,-42.98,20
416,-22.75,-43.31,1
417,-20.23,-70.14,1
418,-24.97,-53.47,1
419,-7.24,-39.42,6
420,-7.01,-42.12,3
421,-19.92,-43.99,1
422,-22.94,-43.59,1
423,-21.37,-42.72,1
424,-23.49,-46.62,1
425,-22.97,-43.23,23
426,-5.82,-35.2,1
427,-22.98,-43.28,5
428,-7.06,-34.85,59
429,-16.64,-48.65,2
430,-20.18,-48.68,1
431,-27.0,-48.64,2
432,-11.42,-40.59,3
433,-22.42,-43.16,1
434,-23.48,-47.42,1
435,-26.14,-70.64,1
436,-25.59,-54.58,2
437,-7.03,-37.28,9
438,-23.59,-46.61,5
439,-20.25,-46.37,28
440,-54.81,-68.31,23
441,-32.97,-54.02,1
442,-5.59,-36.94,1
443,-41.13,-71.32,3
444,-41.23,-71.77,1
445,-39.35,-71.97,2
446,-42.62,-74.11,8
447,-41.35,-71.52,1
448,-20.71,-46.6,3
449,-22.46,-42.99,4
450,-22.4,-44.94,2
451,18.47,-66.12,2
452,-22.76,-43.42,3
453,39.82,-5.94,1
454,-27.47,-48.49,7
455,-6.06,-49.91,3
456,-23.47,-46.63,10
457,-2.91,-41.75,3
458,-22.45,-44.6,3
459,-11.43,-40.6,2
460,26.02,-111.34,1
461,38.75,-9.1,11
462,-36.79,-73.02,1
463,-23.43,-47.6,99
464,-22.92,-42.04,2
465,-22.98,-42.03,2
466,-32.55,-52.56,3
467,-8.86,-42.69,2
468,-16.29,-63.59,1
469,-20.65,-40.48,1
470,-22.52,-42.98,11
471,-33.7,-70.33,1
472,-3.91,-40.39,1
473,-5.08,-42.78,7
474,-22.5,-44.13,2
475,-42.48,-73.76,1
476,-8.98,-42.67,12
477,-3.91,-41.71,2
478,-23.01,-43.47,1
479,-21.79,-43.36,1
480,-22.99,-43.2,12
481,-19.62,-42.79,7
482,0.03,-51.05,3
483,43.55,-7.16,3
484,-20.76,-41.54,5
485,-15.8,-47.87,2
486,-2.57,-44.2,2
487,-29.35,-50.8,1
488,-31.85,-58.32,1
489,-23.02,-43.45,2
490,41.76,-8.19,2
491,0.04,-51.05,1
492,-3.09,-59.93,35
493,-22.46,-44.61,37
494,42.66,-0.08,1
495,-54.83,-68.4,1
496,-15.82,-48.1,1
497,39.83,-6.08,1
498,-14.16,-47.85,6
499,-28.26,-52.4,3
500,-19.8,-43.95,1
501,-29.07,-50.01,4
502,-23.01,-43.3,2
503,-16.62,-49.3,1
504,-27.46,-48.49,1
505,-18.21,-45.24,11
506,-21.37,-41.1,5
507,0.05,-51.06,1
508,-8.83,-42.55,7
509,-18.94,-48.29,1
510,-4.1,-41.7,4
511,19.28,-99.18,1
512,-21.23,-43.79,1
513,-22.85,-43.24,1
514,-25.67,-54.44,1
515,-31.29,-51.08,1
516,-9.0,-42.69,18
517,-54.83,-68.41,1
518,-22.51,-44.68,2
519,-23.09,-45.71,1
520,42.59,-0.53,1
521,-22.94,-43.34,1
522,-9.03,-35.22,1
523,-23.58,-51.43,1
524,-23.57,-51.43,7
525,-19.63,-40.97,1
526,-19.93,-43.95,3
527,-14.17,-47.85,1
528,-29.39,-50.38,13
529,-25.57,-54.56,30
530,41.95,-8.34,1
531,4.6,-61.11,4
532,-22.46,-44.44,3
533,-1.42,-48.44,1
534,-23.02,-47.13,1
535,-22.95,-42.7,4
536,-2.92,-41.74,1
537,-28.41,-54.95,1
538,-21.13,-42.38,4
539,-23.58,-51.44,5
540,-15.11,-43.79,1
541,-23.22,-44.72,6
542,-22.94,-43.19,1
543,-22.74,-41.88,1
544,-5.7,-35.21,3
545,-25.13,-53.83,1
546,-19.85,-44.03,1
547,25.78,-80.27,2
548,-41.45,-73.01,2
549,-9.39,-40.52,1
550,-32.55,-52.55,7
551,-23.53,-46.63,2
552,-23.44,-47.56,1
553,-18.93,-48.28,3
554,-25.38,-51.45,1
555,-25.42,-49.25,2
556,-18.93,-48.29,1
557,-8.75,-63.88,1
558,-23.55,-46.65,1
559,-5.07,-42.79,2
560,-7.25,-39.44,2
561,-2.56,-44.2,1
562,-15.63,-56.01,1
563,-23.53,-46.7,1
564,-15.84,-47.9,1
565,-22.44,-42.99,1
566,-5.69,-35.21,2
567,-7.22,-37.25,8
568,-20.76,-42.88,1
569,-25.61,-54.56,17
570,-22.69,-42.95,1
571,-19.97,-40.14,1
572,-39.27,-71.98,1
573,-23.35,-47.52,1
574,-23.6,-46.71,1
575,-23.58,-46.68,1
576,-15.35,-55.86,4
577,59.16,18.27,1
578,-5.82,-35.21,2
