,lat,long,N
545,-28.14,-54.75,6
546,-24.96,-53.46,1
547,-25.15,-53.85,1
548,-23.51,-46.81,1
549,-22.82,-43.54,1
550,-23.51,-46.8,1
551,-23.56,-45.5,1
552,-23.61,-46.7,1
553,-22.87,-43.34,3
554,-19.93,-44.02,3
555,-29.38,-49.76,3
556,-22.88,-43.12,3
557,-23.02,-46.97,1
558,-15.84,-48.05,1
559,-12.95,-38.43,1
560,-19.95,-43.98,2
561,-22.32,-49.07,1
562,-19.88,-44.02,1
563,-7.25,-35.88,1
564,-1.36,-48.45,1
565,-29.65,-52.21,4
566,-25.36,-51.47,4
567,-18.92,-48.28,1
568,-16.71,-49.32,5
569,-23.28,-47.67,1
570,-29.15,-51.2,3
571,-23.98,-46.39,1
572,-16.54,-49.16,7
573,-22.91,-43.24,1
574,-16.48,-43.49,1
575,-24.92,-50.1,2
576,-22.93,-43.39,7
577,-19.95,-43.49,1
578,-20.74,-42.03,1
579,-25.45,-49.3,1
580,-5.89,-35.2,2
581,-1.45,-48.49,1
582,-23.22,-45.31,5
583,-22.18,-47.38,2
584,-14.14,-47.52,1
585,-19.92,-43.91,1
586,-19.75,-43.93,2
587,-22.83,-46.3,1
588,-25.38,-49.24,1
589,-28.15,-54.75,2
590,-19.87,-43.97,10
591,-21.28,-43.75,5
592,-25.42,-49.27,2
593,-22.94,-43.2,5
594,-15.77,-47.88,1
595,-22.4,-43.14,1
596,-19.9,-43.97,1
597,-21.87,-43.31,1
598,-27.23,-53.85,1
599,-17.86,-42.86,1
600,-23.04,-46.98,4
601,-29.06,-50.15,1
602,-27.84,-48.63,1
603,-23.96,-46.32,1
604,-20.57,-41.84,3
605,-19.99,-43.96,1
606,-22.51,-44.68,1
607,-22.45,-43.0,1
608,-3.08,-60.0,1
609,-23.57,-46.66,1
610,-9.03,-36.57,1
611,-20.36,-40.66,3
612,-23.65,-46.63,5
613,-22.93,-43.18,8
614,-24.05,-52.37,1
615,-19.38,-40.06,1
616,-30.03,-51.23,3
617,-26.23,-52.67,2
618,-9.66,-35.75,3
619,-23.34,-44.88,2
620,-22.41,-47.55,3
621,-22.74,-45.59,2
622,-22.99,-43.28,1
623,-21.22,-47.82,1
624,-28.68,-49.36,1
625,-3.85,-32.41,1
626,-9.63,-35.74,1
627,-1.46,-48.48,1
628,-8.77,-63.9,1
629,-23.96,-46.33,2
630,-23.57,-46.7,4
631,-8.01,-34.93,1
632,-22.4,-44.94,1
633,-28.45,-52.2,2
634,-25.44,-49.28,1
635,-21.76,-41.33,2
636,-25.55,-54.59,4
637,-25.53,-54.59,2
638,-7.42,-47.22,6
639,-22.76,-43.68,2
640,-1.45,-48.47,2
641,-23.01,-43.39,1
642,-23.83,-45.38,1
643,-22.91,-43.23,4
644,-15.84,-48.11,1
645,-23.8,-45.41,1
646,-25.62,-54.57,4
647,-19.51,-42.55,1
648,-19.95,-43.94,2
649,-19.84,-43.93,2
650,-3.09,-59.98,1
651,-29.1,-52.07,1
652,-29.47,-51.96,1
653,-20.71,-40.52,1
654,-27.1,-48.64,1
655,-19.92,-44.0,4
656,-20.42,-42.91,1
657,-27.6,-48.54,1
658,-25.43,-49.28,2
659,-7.24,-39.34,1
660,-23.56,-46.63,1
661,-6.07,-49.9,1
662,-22.86,-43.25,1
663,-23.53,-46.64,1
664,-19.47,-42.57,5
665,-29.63,-52.2,1
666,-15.83,-48.05,1
667,-7.22,-39.43,23
668,-15.56,-56.06,4
669,-21.72,-47.6,7
670,-18.76,-44.42,1
671,-19.57,-43.92,2
672,-19.82,-43.97,1
673,-22.93,-43.23,1
674,-19.83,-44.02,1
675,-19.95,-43.95,2
676,-19.93,-43.96,1
677,-19.84,-43.98,1
678,-21.18,-47.81,1
679,-9.6,-35.76,6
680,-19.94,-44.03,4
681,-19.89,-43.95,1
682,-23.65,-46.54,1
683,-23.01,-43.46,3
684,-19.76,-47.93,7
685,-23.54,-51.38,1
686,-19.83,-43.94,1
687,-32.03,-52.1,1
688,-27.59,-48.56,2
689,-26.24,-52.67,2
690,-5.87,-35.18,1
691,-15.72,-47.91,3
692,-19.82,-43.99,1
693,-22.8,-43.31,1
694,-22.91,-47.06,1
695,-1.4,-48.4,1
696,-22.52,-52.15,2
697,-29.71,-52.42,1
698,-19.87,-43.93,1
699,-27.59,-48.54,4
700,-22.42,-42.98,4
701,-23.21,-44.72,1
702,-15.74,-47.89,1
703,-25.84,-48.54,1
704,-5.58,-36.93,6
705,-8.0,-34.93,2
706,-15.7,-47.89,1
707,-25.69,-54.43,2
708,-19.95,-43.96,1
709,-23.56,-46.66,1
710,-22.68,-43.28,4
711,-5.75,-35.22,2
712,-23.36,-44.85,1
713,-20.34,-40.29,1
714,-15.16,-42.87,4
715,-21.72,-43.93,2
716,-22.29,-48.56,1
717,-15.85,-47.91,2
718,-22.9,-43.36,1
719,-15.88,-52.26,1
720,-20.46,-54.62,1
721,-25.78,-49.7,12
722,-19.94,-43.91,1
723,-23.19,-45.89,3
724,-27.21,-49.65,16
725,-22.82,-43.41,2
726,-22.86,-48.44,4
727,-22.93,-47.12,1
728,-8.24,-34.98,1
729,-29.16,-50.1,2
730,-29.08,-50.0,1
731,-22.69,-45.5,1
732,-19.9,-43.94,2
733,-25.14,-50.16,2
734,-9.61,-35.74,1
735,-1.44,-48.47,1
736,-19.96,-44.16,1
737,-30.1,-51.2,1
738,-15.89,-48.02,1
739,-20.25,-46.37,12
740,-22.89,-43.23,2
741,-23.01,-44.47,2
742,-2.43,-54.73,1
743,-22.35,-43.13,5
744,-19.94,-43.98,1
745,-22.13,-51.4,2
746,-15.47,-55.74,14
747,-22.71,-43.57,1
748,-22.96,-43.34,1
749,-19.83,-43.91,1
750,-22.82,-43.06,2
751,-9.62,-35.7,2
752,-19.81,-43.97,1
753,-28.07,-52.02,6
754,-16.75,-43.87,1
755,-15.82,-47.8,1
756,-14.18,-47.81,1
757,-25.54,-54.57,1
758,-16.74,-43.88,1
759,-20.65,-40.47,5
760,-20.65,-41.91,2
761,-20.46,-46.5,1
762,-15.85,-48.95,6
763,-28.51,-49.32,1
764,-22.82,-43.33,2
765,2.81,-60.72,1
766,-17.81,-50.93,3
767,-2.75,-42.82,2
768,-5.16,-37.33,2
769,-22.82,-43.32,1
770,-22.39,-47.55,4
771,-8.18,-34.95,1
772,-2.54,-43.08,2
773,-19.92,-43.98,1
774,-15.16,-42.88,2
775,-10.73,-37.34,1
776,-20.71,-44.82,1
777,-15.8,-48.86,2
778,-22.41,-42.62,5
779,-22.6,-43.71,2
780,-28.52,-49.32,1
781,-22.98,-47.03,1
782,-22.95,-43.22,2
783,-23.53,-46.36,2
784,-22.93,-43.34,1
785,-23.54,-46.9,1
786,-25.55,-54.57,7
787,-25.5,-53.8,5
788,-18.78,-52.62,7
789,-23.21,-44.82,1
790,-16.63,-49.25,6
791,-7.19,-48.2,2
792,-19.87,-44.6,1
793,-22.12,-43.21,2
794,-6.97,-35.72,2
795,-21.13,-56.49,1
796,-22.9,-43.18,3
797,-23.56,-46.82,1
798,-21.21,-49.29,2
799,-23.0,-44.25,1
800,-6.23,-35.04,2
801,-21.3,-50.34,1
802,-5.8,-35.18,2
803,-6.1,-49.89,2
804,-24.8,-50.0,1
805,-6.8,-35.08,1
806,-25.56,-54.58,1
807,-28.58,-49.42,1
808,-23.47,-46.61,1
809,-22.39,-43.12,1
810,-22.96,-43.45,6
811,-29.77,-51.15,1
812,-15.82,-48.14,2
813,-23.67,-46.75,2
814,-28.97,-52.02,1
815,-25.45,-54.58,5
816,-22.65,-44.58,1
817,-29.48,-51.31,1
818,-25.57,-54.55,1
819,-30.11,-51.2,1
820,-29.55,-51.42,1
821,-25.51,-53.67,1
822,-21.3,-46.71,11
823,-22.35,-44.8,1
824,-22.45,-43.1,1
825,-23.62,-45.41,5
826,-22.41,-47.56,1
827,-3.83,-38.49,3
828,-17.6,-44.73,1
829,-16.4,-49.23,1
830,-14.88,-44.08,3
831,-22.41,-43.66,1
832,-15.85,-48.05,1
833,-3.26,-41.14,3
834,-25.43,-49.26,1
835,-29.45,-51.3,1
836,-22.97,-43.22,2
837,-27.82,-50.33,1
838,-2.5,-43.25,2
839,-23.51,-46.86,1
840,-25.58,-54.56,2
841,-14.13,-47.51,2
842,-19.98,-50.29,1
843,-19.83,-43.85,1
844,-29.92,-51.18,8
845,-22.89,-43.44,6
846,-22.9,-43.23,1
847,-14.16,-47.84,1
848,-3.81,-40.88,1
849,-23.64,-46.71,1
850,-30.02,-51.2,3
851,-23.68,-46.62,1
852,-25.45,-49.82,1
853,-14.07,-47.66,2
854,-23.6,-46.73,1
855,-12.18,-43.22,1
856,-1.45,-48.48,5
857,-19.79,-43.96,2
858,-30.03,-51.11,1
859,-25.22,-50.05,2
860,-20.39,-43.45,1
861,-22.24,-50.89,3
862,-21.81,-46.49,1
863,-6.46,-35.67,4
864,-22.59,-43.42,2
865,-19.9,-43.9,1
866,-19.9,-44.03,2
867,-23.53,-46.72,1
868,-19.9,-44.08,1
869,-23.52,-46.19,2
870,-19.18,-48.39,1
871,-19.94,-43.93,1
872,-29.46,-51.32,1
873,-8.03,-34.92,1
874,-22.91,-43.58,1
875,-25.11,-50.17,1
876,-22.95,-43.21,3
877,-25.55,-54.58,1
878,-23.45,-46.54,1
879,-20.67,-44.07,1
880,-2.75,-42.81,1
881,-15.8,-48.04,1
882,-23.55,-46.9,6
883,-7.23,-39.42,1
884,-22.94,-43.18,3
885,-4.46,-40.73,1
886,-22.82,-43.05,1
887,-23.8,-46.05,1
888,-23.33,-46.69,5
889,-22.92,-43.41,2
890,-19.95,-44.11,1
891,-19.96,-44.11,1
892,-22.23,-43.1,1
893,-25.56,-54.56,3
894,-19.94,-43.96,1
895,-3.06,-60.11,1
896,-22.97,-42.92,1
897,-30.15,-51.17,1
898,-29.39,-50.38,2
899,-4.39,-39.31,1
900,-19.34,-43.63,1
901,-19.81,-44.0,1
902,-22.96,-43.42,4
903,-8.37,-36.72,2
904,-22.43,-44.62,1
905,-19.92,-44.13,2
906,-22.51,-43.18,7
907,-19.89,-43.83,1
908,-19.87,-43.99,4
909,-19.88,-43.82,1
910,-23.48,-46.6,3
911,-28.26,-52.22,1
912,-19.84,-43.99,1
913,-25.53,-48.52,1
914,-20.05,-40.2,1
915,-20.32,-40.29,1
916,-32.85,-70.59,1
917,-22.98,-43.19,3
918,-9.37,-40.5,1
919,-18.94,-48.23,1
920,-25.47,-49.34,1
921,-2.5,-44.23,6
922,-16.69,-49.26,1
923,-22.95,-43.37,1
924,-30.98,-54.66,1
925,-22.49,-44.57,1
926,-15.6,-56.1,3
927,-23.6,-48.05,1
928,-22.89,-47.09,1
929,-22.9,-43.2,2
930,-20.71,-46.6,1
931,-20.52,-43.7,1
932,-25.51,-54.55,14
933,-19.35,-43.63,4
934,-23.5,-46.71,1
935,-22.92,-43.23,1
936,-2.49,-43.13,1
937,-14.16,-47.65,1
938,-3.77,-40.9,1
939,-25.23,-49.2,3
940,-23.58,-46.79,1
941,-18.12,-43.34,2
942,-19.96,-44.02,1
943,-26.71,-50.29,1
944,-19.97,-44.02,3
945,-25.5,-54.55,1
946,-20.0,-44.0,1
947,-19.98,-44.0,1
948,-9.97,-67.8,1
949,-15.48,-55.98,2
950,-31.76,-71.32,1
951,-23.35,-47.87,1
952,-18.25,-43.6,1
953,-15.46,-55.75,1
954,-21.42,-50.09,3
955,-23.02,-43.48,1
956,-19.83,-43.92,1
957,-20.28,-40.3,2
958,-22.69,-45.48,1
959,-15.46,-55.81,1
960,-19.99,-43.85,2
961,-16.67,-49.49,2
962,-16.71,-49.24,3
963,-25.62,-54.48,1
964,-29.58,-51.08,1
965,-9.02,-42.69,1
966,-2.89,-40.12,1
967,-22.78,-45.2,2
968,-15.8,-47.9,1
969,-6.1,-49.9,2
970,-20.39,-43.5,2
971,-20.31,-45.58,1
972,-19.69,-43.92,1
973,-22.91,-43.19,2
974,-26.92,-49.25,2
975,-22.78,-51.23,3
976,-23.41,-46.52,1
977,-19.9,-43.96,1
978,-3.07,-60.05,1
979,-6.07,-49.91,3
980,-21.43,-45.95,4
981,-16.71,-49.25,1
982,-5.71,-35.21,3
983,-22.52,-41.92,1
984,-23.0,-43.37,2
985,-29.69,-53.85,1
986,-25.63,-54.46,1
987,-20.03,-44.03,1
988,-26.9,-49.07,1
989,-5.69,-35.21,1
990,-23.78,-46.31,1
991,-19.82,-43.95,2
992,-27.64,-52.27,1
993,-22.48,-44.54,1
994,-23.55,-46.89,1
995,-22.48,-43.15,1
996,-4.32,-40.71,1
997,-23.96,-46.38,2
998,-19.95,-44.2,1
