,lat,long,N
320,-2.8,-40.52,4
321,-26.92,-49.25,2
322,-19.94,-40.41,1
323,-19.9,-43.93,8
324,-27.48,-49.57,46
325,-22.63,-43.26,8
326,-20.66,-40.47,2
327,-16.68,-49.26,3
328,-23.03,-45.58,2
329,-24.07,-48.38,1
330,-23.05,-46.98,8
331,-1.75,-52.24,2
332,-15.79,-48.06,22
333,-8.02,-34.94,12
334,-19.98,-43.94,1
335,-30.86,-53.09,9
336,-23.98,-46.37,1
337,-21.72,-47.6,2
338,-23.46,-46.64,28
339,-25.08,-50.15,5
340,-3.03,-59.98,17
341,-26.24,-52.68,1
342,-22.91,-43.38,1
343,-19.62,-44.04,1
344,-22.89,-43.44,8
345,-22.87,-41.99,1
346,-26.92,-48.65,19
347,-28.3,-53.5,1
348,-22.91,-43.54,1
349,-29.36,-49.74,1
350,-7.03,-34.84,1
351,-20.41,-43.51,21
352,-29.49,-51.36,13
353,-23.87,-52.88,1
354,-20.45,-41.78,2
355,-14.16,-47.84,2
356,-18.6,-46.51,3
357,-25.62,-54.48,146
358,-25.58,-54.52,13
359,-23.33,-46.69,3
360,-20.45,-54.56,2
361,-28.02,-54.94,3
362,-22.4,-43.13,34
363,-20.46,-43.87,1
364,-30.35,-51.03,11
365,-15.81,-48.84,3
366,-2.56,-44.05,1
367,-29.36,-50.81,3
368,-21.6,-44.1,3
369,-22.98,-43.2,2
370,-8.07,-39.12,2
371,-16.63,-49.25,19
372,-20.41,-41.02,1
373,-22.99,-43.22,13
374,-29.13,-50.1,1
375,-19.95,-43.9,2
376,-10.92,-37.08,1
377,-3.84,-38.56,1
378,-8.76,-35.1,1
379,-28.07,-52.02,8
380,-23.64,-46.67,13
381,-22.95,-43.23,2
382,-18.85,-41.93,3
383,-28.53,-49.33,9
384,-25.4,-51.46,2
385,-22.77,-43.45,1
386,-9.07,-68.66,1
387,-15.6,-56.1,9
388,-21.79,-46.56,4
389,-29.55,-51.43,2
390,-23.7,-46.55,1
391,-23.39,-47.48,2
392,-22.82,-43.43,7
393,-22.97,-43.27,1
394,-22.83,-43.36,1
395,-23.63,-46.6,7
396,-27.59,-48.54,2
397,-27.46,-51.91,3
398,-21.43,-45.95,1
399,-20.43,-43.51,1
400,-5.09,-42.81,4
401,-20.65,-40.48,18
402,-3.85,-32.41,1
403,-22.48,-43.06,15
404,-19.87,-43.97,4
405,-8.07,-34.88,1
406,-23.96,-46.33,3
407,-23.61,-46.61,1
408,-2.75,-42.82,1
409,-17.32,-53.22,2
410,-25.22,-50.04,7
411,-23.77,-46.51,1
412,-22.89,-48.45,3
413,-23.48,-46.75,7
414,-22.88,-43.78,2
415,-14.07,-47.66,5
416,-19.93,-44.05,3
417,-27.55,-48.5,1
418,-20.06,-44.03,2
419,-29.45,-51.99,3
420,-19.48,-42.53,2
421,-20.54,-41.82,2
422,-24.27,-48.41,2
423,-19.94,-43.95,2
424,-16.69,-43.86,3
425,-18.22,-43.61,6
426,-20.32,-40.34,3
427,-23.63,-46.73,1
428,-22.88,-42.02,3
429,-22.92,-43.53,1
430,-19.9,-43.95,4
431,-27.21,-49.65,12
432,-1.45,-48.47,2
433,-22.87,-43.31,2
434,-23.93,-52.51,1
435,-22.28,-44.87,2
436,-22.41,-43.01,1
437,-25.55,-54.57,1
438,-15.46,-55.75,16
439,-24.57,-50.27,1
440,-3.05,-60.05,10
441,-16.68,-49.25,7
442,-27.6,-48.55,6
443,-19.52,-43.75,1
444,-19.07,-43.55,1
445,-23.12,-46.54,13
446,-22.24,-43.7,5
447,-5.18,-37.33,2
448,-11.87,-52.9,6
449,-24.49,-47.84,2
450,-22.97,-43.03,10
451,-15.44,-55.77,2
452,-15.63,-48.0,1
453,-19.89,-43.92,2
454,-2.49,-44.29,2
455,-7.08,-41.47,1
456,-22.74,-43.31,1
457,-21.95,-42.01,14
458,-20.22,-40.28,1
459,-5.06,-42.8,1
460,-2.57,-42.98,1
461,-16.74,-43.88,2
462,-21.96,-44.61,3
463,-3.73,-38.52,4
464,-26.3,-48.85,1
465,-16.65,-49.49,1
466,-12.26,-38.96,3
467,-21.5,-41.08,1
468,-19.9,-43.97,7
469,-23.65,-46.63,1
470,-19.96,-43.91,14
471,-6.45,-35.67,1
472,-22.58,-43.3,1
473,-16.74,-43.89,16
474,-23.4,-46.53,3
475,-25.87,-50.39,1
476,-6.46,-35.67,1
477,-23.45,-46.57,1
478,-18.83,-48.17,2
479,-26.74,-49.18,1
480,-15.44,-55.79,1
481,-22.16,-42.41,1
482,-24.04,-48.0,2
483,-11.97,-41.26,1
484,-25.6,-54.55,3
485,-22.46,-44.61,4
486,-28.03,-49.62,1
487,-25.54,-54.58,8
488,-22.92,-43.17,1
489,-27.47,-51.9,1
490,-27.5,-51.95,1
491,-10.65,-51.57,1
492,-20.35,-40.33,2
493,-22.41,-42.97,1
494,55.69,12.57,1
495,-12.0,-54.0,1
496,-20.35,-40.41,1
497,-5.89,-35.21,12
498,-22.89,-43.23,2
499,-22.87,-43.34,2
500,-28.53,-49.32,3
501,-9.67,-35.73,1
502,-25.35,-51.47,3
503,-16.74,-43.87,4
504,-22.33,-44.58,6
505,-25.15,-53.85,2
506,-20.65,-41.91,2
507,-15.72,-47.91,1
508,-26.93,-49.25,3
509,-22.91,-43.22,1
510,-29.05,-50.15,9
511,-22.47,-44.45,5
512,-22.45,-44.61,1
513,-22.11,-45.05,11
514,-22.85,-43.54,4
515,-20.69,-41.85,2
516,-27.6,-48.5,1
517,-28.49,-49.36,1
518,-3.77,-40.9,1
519,-22.95,-43.28,4
520,-29.63,-52.19,4
521,-22.98,-43.24,1
522,-20.31,-40.34,4
523,-23.39,-49.51,1
524,-1.45,-48.5,1
525,-22.99,-43.28,3
526,-23.42,-46.02,1
527,-15.83,-47.91,3
528,-22.46,-44.59,41
529,-22.84,-43.5,1
530,-22.5,-44.12,1
531,-23.02,-45.59,1
532,-23.42,-46.86,2
533,-22.51,-43.18,7
534,-22.48,-43.15,2
535,-22.41,-41.86,1
536,-22.87,-42.34,1
537,-15.85,-48.9,1
538,-19.58,-42.64,1
539,-22.38,-41.78,2
540,-5.84,-35.18,1
541,-5.84,-35.23,1
542,-22.95,-43.3,1
543,-14.16,-47.65,3
544,-20.24,-40.27,1
545,-3.56,-38.83,1
546,-23.02,-43.48,2
547,-12.37,-44.97,2
548,-3.86,-33.81,1
549,-17.87,-44.17,4
550,-23.23,17.32,2
551,-15.94,-50.15,3
552,-21.75,-43.42,1
553,-26.91,-48.66,2
554,-20.32,-40.33,3
555,-15.41,-55.83,1
556,-29.76,-51.13,1
557,-28.27,-49.93,5
558,-22.48,-44.57,4
559,-29.06,-49.96,1
560,-23.02,-43.47,1
561,-20.76,-41.54,11
562,-13.35,-41.32,1
563,-21.7,-43.42,2
564,-8.06,-34.88,4
565,-10.77,-37.34,3
566,-5.66,-37.8,1
567,-15.74,-47.9,1
568,-29.86,-51.14,7
569,-22.9,-43.35,1
570,-4.09,-41.68,9
571,-22.89,-43.32,12
572,-25.47,-49.53,1
573,-22.43,-43.42,2
574,-29.63,-52.2,1
575,-23.44,-46.64,1
576,-25.58,-48.87,1
577,-1.91,-61.43,21
578,-15.85,-48.96,6
579,-20.1,-43.99,1
580,-21.73,-47.59,1
581,-22.88,-42.03,1
582,-25.26,-48.91,1
583,-23.52,-46.18,3
584,-30.34,-51.03,7
585,-9.27,-49.96,2
586,-22.77,-43.4,2
587,-12.88,-41.37,1
588,-2.42,-54.72,2
589,-15.87,-47.84,1
590,-29.18,-49.99,6
591,-19.79,-43.96,2
592,-3.85,-40.92,1
593,-25.24,-50.05,2
594,-10.78,-37.35,2
595,-23.56,-46.76,2
596,-8.94,-35.17,1
597,-20.33,-40.28,1
598,-22.72,-45.57,2
599,-25.6,-54.49,1
600,-20.36,-40.32,1
601,-22.96,-43.19,1
602,-29.14,-49.99,3
603,-5.23,-37.32,1
604,-3.13,-59.98,7
605,-15.18,-44.2,4
606,-15.58,-56.08,2
607,-22.88,-43.48,1
608,-23.03,-46.97,2
609,-4.83,-43.35,1
610,-22.93,-43.35,2
611,-23.52,-46.19,3
612,-22.79,-43.31,3
613,-23.04,-45.53,1
614,-15.31,-49.12,1
615,-18.85,-41.94,2
616,-23.6,-46.74,20
617,-23.42,-46.47,1
618,-14.15,-47.81,4
619,-22.68,-44.32,1
620,-2.62,-60.95,2
621,-19.35,-43.61,1
622,-19.64,-43.9,1
623,-21.95,-50.42,1
624,-22.89,-43.57,1
625,-6.07,-49.89,3
626,-25.64,-54.44,5
627,-11.18,-40.52,3
628,-20.05,-40.2,1
629,-5.84,-35.22,4
630,-3.93,-41.72,2
631,-4.27,-55.98,2
632,-25.62,-54.57,1
633,-3.77,-38.55,1
634,-23.52,-46.69,1
635,-21.18,-47.81,1
636,-7.37,-46.62,1
637,-19.97,-43.99,6
638,-18.87,-48.29,1
639,-19.62,-43.44,2
640,-22.02,-47.9,1
641,-25.11,-50.19,1
642,-22.46,-44.52,1
643,-31.42,-64.18,1
644,-28.44,-52.2,1
645,-23.5,-46.4,8
646,-26.94,-48.94,1
647,-22.54,-52.16,1
648,-23.54,-46.73,14
649,-23.53,-46.67,9
650,-15.44,-55.83,1
651,-19.91,-43.9,1
652,-22.94,-43.24,1
653,-25.55,-54.59,2
654,-15.8,-49.33,1
655,-13.41,-41.28,3
656,-9.0,-42.69,3
657,-22.91,-47.06,1
658,-10.59,-46.52,2
659,-5.08,-37.62,1
660,-16.65,-49.28,12
661,-9.12,-43.8,3
662,-16.73,-43.87,1
663,-19.76,-47.93,1
664,-23.17,-46.53,1
665,-5.12,-42.79,6
666,-4.15,-38.11,15
667,-20.39,-41.02,1
668,-8.35,-36.03,23
