,lat,long,N
365,-22.53,-42.98,2
366,-27.0,-49.1,1
367,-4.44,-56.84,1
368,-25.08,-50.15,3
369,-22.7,-45.52,1
370,-19.94,-44.08,2
371,-10.27,-47.09,7
372,-22.95,-43.19,1
373,-23.13,-44.17,1
374,27.97,-15.61,1
375,-8.59,-37.25,8
376,-3.21,-64.81,1
377,-22.9,-43.23,6
378,-22.3,-41.7,3
379,-19.89,-44.0,21
380,-19.92,-44.0,1
381,-22.4,-43.13,3
382,-22.46,-42.65,7
383,-24.28,-47.23,1
384,-22.47,-44.58,16
385,-15.81,-46.93,2
386,-23.88,-48.0,15
387,-22.82,-43.19,1
388,-12.96,-38.61,1
389,-22.94,-43.35,1
390,-22.6,-43.71,1
391,-23.79,-45.56,1
392,-23.01,-43.45,2
393,-23.0,-43.65,1
394,-22.57,-43.31,1
395,-20.76,-41.53,8
396,-25.41,-50.59,1
397,-12.36,-44.98,1
398,-19.93,-43.93,1
399,-23.85,-50.17,1
400,-23.12,-46.55,24
401,-22.4,-44.63,29
402,-25.29,-49.22,7
403,-22.63,-43.26,3
404,42.63,-0.11,1
405,-27.64,-48.69,1
406,-54.83,-68.45,2
407,-3.85,-40.92,3
408,-11.13,-47.58,1
409,-4.03,-41.48,7
410,-16.72,-43.86,1
411,-22.92,-43.25,3
412,-22.98,-43.2,2
413,-32.33,-58.07,1
414,-22.72,-47.31,3
415,-36.78,-59.86,2
416,-22.93,-43.18,1
417,-6.08,-49.89,1
418,-22.88,-43.78,1
419,-28.07,-52.02,1
420,-23.26,-46.76,1
421,-25.25,-54.12,1
422,-19.5,-44.28,1
423,-7.23,-39.43,1
424,-23.44,-45.99,10
425,-22.38,-44.66,1
426,-19.95,-43.91,25
427,42.23,-8.9,1
428,-20.09,-43.8,12
429,-31.25,-50.96,3
430,-11.42,-40.59,3
431,-22.92,-43.23,1
432,-2.5,-44.29,2
433,-2.8,-42.85,1
434,-2.89,-79.05,1
435,-19.87,-43.97,2
436,-7.22,-46.45,1
437,-14.39,-43.01,1
438,-21.12,-56.5,3
439,-23.78,-45.56,5
440,-9.26,-49.96,4
441,-9.27,-49.95,1
442,-26.22,-50.3,4
443,-16.63,-49.25,3
444,-15.41,-55.83,2
445,8.12,-63.55,1
446,-22.92,-43.27,18
447,-43.07,-73.81,1
448,-22.41,-42.97,10
449,-20.43,-41.86,7
450,-23.77,-46.51,6
451,-22.98,-43.64,1
452,-22.24,-43.7,2
453,-20.28,-42.34,1
454,-8.62,-37.16,2
455,-50.34,-72.27,1
456,-23.84,-46.14,2
457,-16.72,-43.83,1
458,-23.63,-46.58,2
459,-8.01,-34.94,14
460,-10.74,-36.86,2
461,7.63,-81.26,4
462,2.81,-60.74,1
463,-23.18,-45.89,3
464,-22.96,-43.18,9
465,42.38,-8.93,2
466,-14.16,-47.84,1
467,-23.92,-51.98,1
468,-22.83,-44.19,1
469,-22.93,-44.0,7
470,41.72,-8.15,3
471,-22.73,-44.13,1
472,-15.17,-42.5,1
473,-20.6,-41.2,3
474,-7.97,-34.84,3
475,-22.9,-43.2,2
476,-22.97,-43.27,1
477,-12.76,-39.43,1
478,-20.48,-43.51,1
479,-22.25,-43.7,1
480,-22.93,-43.09,2
481,-2.83,-79.17,1
482,-33.88,-58.42,1
483,-10.59,-37.38,1
484,-25.74,-49.31,4
485,-20.29,-40.34,7
486,-15.58,-56.1,3
487,11.28,-74.18,1
488,-23.49,-46.87,7
489,-3.03,-59.98,8
490,-22.75,-46.27,1
491,-9.02,-42.69,2
492,17.22,-89.63,1
493,-23.17,-45.89,3
494,-22.97,-42.02,1
495,-3.1,-60.03,5
496,-22.93,-43.36,1
497,-25.41,-49.27,1
498,-39.36,-71.97,1
499,-18.94,-48.24,1
500,-34.0,-53.53,2
501,-22.69,-45.48,1
502,-22.97,-43.19,4
503,-18.42,-39.71,1
504,-16.73,-43.86,1
505,-5.38,-49.11,1
506,-23.54,-46.67,1
507,-24.73,-48.11,1
508,-5.12,-42.79,5
509,-1.43,-48.45,1
510,38.65,-9.24,1
511,-41.13,-71.31,4
512,-22.55,-45.78,1
513,-23.78,-45.36,1
514,-25.12,-66.16,1
515,-25.13,-66.0,4
516,52.67,-3.9,2
517,-28.27,-52.2,1
518,10.2,-84.23,1
519,10.5,-84.69,3
520,-2.0,-54.08,1
521,-23.05,-46.98,5
522,-19.94,-43.93,3
523,-22.33,-44.58,15
524,-22.43,-45.46,3
525,-25.17,-58.13,1
526,-19.34,-43.63,1
527,-25.78,-49.7,5
528,-21.78,-46.57,1
529,-3.77,-40.9,10
530,-20.36,-42.01,3
531,-2.8,-40.51,1
532,20.79,107.0,1
533,38.65,34.83,1
534,-22.92,-43.26,1
535,-21.15,-48.51,1
536,51.18,-115.57,2
537,-18.76,-44.46,1
538,36.06,-112.11,2
539,-16.71,-43.94,1
540,33.88,35.48,1
541,-22.51,-43.18,4
542,-29.46,-51.31,7
543,-21.72,-43.9,1
544,-9.62,-35.72,1
545,-22.46,-44.61,6
546,-21.3,-46.71,1
547,40.64,-8.65,2
548,-25.42,-48.22,1
549,-23.87,-52.88,1
550,-29.13,-49.99,1
551,-8.34,-37.81,1
552,-23.42,-46.85,3
553,-24.38,-47.03,1
554,-15.79,-47.85,5
555,-22.32,-44.59,1
556,41.7,-8.09,1
557,-23.92,-46.43,1
558,-6.97,-35.7,1
559,10.42,-84.12,1
560,-8.32,-63.5,1
561,-20.38,-43.48,7
562,-21.97,-44.6,1
563,-15.67,-56.13,1
564,-22.87,-43.31,6
565,-17.77,-48.66,9
566,9.73,-82.83,1
567,40.75,-8.57,1
568,-15.3,-45.63,1
569,-25.21,-47.99,1
570,-27.6,-48.5,1
571,-6.08,-49.9,1
572,41.82,-8.26,1
573,-4.15,-41.7,1
574,-22.91,-43.38,3
575,-20.19,-43.98,1
576,-25.33,-48.17,2
577,-22.44,-42.93,4
578,-14.45,-46.16,1
579,-32.54,-52.54,2
580,-21.75,-43.33,5
581,-23.15,-44.23,1
582,-2.75,-42.82,1
583,-19.0,-43.52,2
584,-39.87,-71.92,1
585,-25.45,-49.21,2
586,-28.28,-52.2,1
587,14.77,-91.18,1
588,-7.16,-34.93,1
589,-19.82,-40.27,1
590,-4.2,-38.18,1
591,-29.45,-50.58,1
592,-22.28,-44.87,2
593,-5.7,-35.2,1
594,10.43,-64.16,1
595,-28.34,-49.63,1
596,-20.71,-44.82,2
597,-23.55,-46.63,55
598,-21.68,-47.6,1
599,-27.92,-53.28,1
600,-22.81,-43.41,1
601,-8.04,-35.2,1
602,-22.35,-44.65,15
603,37.75,-119.59,1
604,-19.63,-43.88,2
605,-5.17,-37.34,1
606,-6.75,-51.08,1
607,-22.04,-41.05,1
608,-27.59,-48.5,1
609,-3.86,-40.92,1
610,-54.83,-68.57,1
611,-3.11,-59.98,7
612,-20.64,-41.91,1
613,-22.89,-43.44,6
614,-20.37,-41.86,1
615,-10.2,-48.35,1
616,51.17,-115.55,1
617,28.37,-81.55,1
618,-22.86,-43.36,2
619,-25.25,-50.02,4
620,-14.47,-39.08,1
621,-2.42,-54.73,5
622,-23.81,-54.1,1
623,-8.76,-63.9,1
624,-22.42,-44.85,1
625,-22.88,-42.02,4
626,38.26,-109.89,1
627,38.62,-109.62,1
628,-22.02,-47.89,2
629,-26.29,-48.84,1
630,-23.36,-44.85,1
631,-29.09,-50.37,5
632,-20.29,-40.29,1
633,-51.73,-72.51,2
634,-18.08,-52.92,1
635,-23.6,-46.75,9
636,-25.19,-53.81,3
637,-8.36,114.15,1
638,-22.2,-41.49,1
639,-20.44,-54.56,1
640,41.69,-8.2,1
641,-22.24,-45.71,7
642,41.8,-8.13,1
643,-16.69,-49.27,2
644,-20.45,-54.55,1
645,-22.94,-43.26,1
646,-10.18,-48.33,6
647,-23.35,-44.87,2
648,-50.33,-72.27,1
649,-27.84,-54.48,1
650,-6.53,-35.74,3
651,-23.88,-46.45,1
652,-22.85,-46.31,2
653,-2.51,-43.25,20
654,-22.95,-43.03,1
655,-33.79,-70.22,1
656,17.23,-89.61,1
657,-19.54,-43.93,1
658,-8.66,-43.68,2
659,-22.39,-44.97,1
660,-19.62,-43.44,1
661,40.37,-105.57,1
662,-15.78,-47.89,1
663,-25.79,-48.53,1
664,-28.88,-50.36,2
665,-25.09,-50.17,1
666,-23.07,-43.56,1
667,38.69,-9.32,1
668,-8.41,-37.06,1
669,-21.7,-43.92,1
670,10.21,-83.9,1
671,-3.08,-60.0,1
672,-28.56,-49.59,2
673,-23.41,-46.58,2
674,-23.4,-46.54,51
675,-23.4,-46.53,5
676,-23.49,-46.59,1
677,-23.8,-46.66,5
678,-15.91,-52.26,1
679,40.77,-73.98,2
680,-23.77,-45.93,1
681,-23.59,-46.72,1
682,41.85,-8.42,5
683,-36.6,-61.75,1
684,-2.88,23.66,1
685,-22.88,-43.09,1
686,-4.95,-47.5,1
687,-14.13,-47.52,10
688,-25.42,-49.28,1
689,-9.01,-42.7,2
690,41.14,-8.62,1
691,-22.92,-43.05,1
692,9.65,-82.75,1
693,7.63,-81.74,4
694,41.7,-8.17,1
695,-21.15,-47.97,1
696,-29.17,-51.18,2
697,9.93,-84.07,4
698,11.25,108.52,1
699,-25.44,-49.06,2
700,-24.51,-48.84,1
701,-22.97,-43.42,1
702,-14.32,-53.53,2
703,-22.9,-43.68,1
704,-17.75,-48.63,2
705,-27.48,-49.57,9
706,-22.4,-42.98,11
707,25.4,-80.58,3
708,-22.9,-43.14,1
709,-19.07,-43.55,1
710,-2.45,-44.78,1
711,-27.79,-50.34,1
712,4.57,-75.75,1
713,-9.45,-77.43,1
714,-9.12,-43.8,1
715,-54.81,-68.31,2
716,-29.47,-51.2,1
717,-22.88,-43.36,1
718,-5.08,-36.45,1
719,4.62,-74.06,1
720,-11.43,-40.59,1
721,-23.78,-46.31,1
722,-5.08,-36.46,1
723,-18.47,-43.31,1
724,-50.31,-72.79,3
725,-23.53,-46.22,3
726,-22.4,-43.14,4
727,-22.76,-43.47,1
728,-21.57,-43.91,2
729,-12.96,-38.46,1
730,37.14,-8.53,1
731,-22.85,-46.27,4
732,-18.02,-41.67,1
733,-19.97,-43.98,1
734,53.01,-6.35,1
735,-20.25,-43.59,3
736,-22.41,-47.52,10
737,-20.45,-54.56,2
738,-23.99,-46.41,1
739,-23.33,-46.73,4
740,36.61,-118.75,1
741,-20.85,-41.12,1
742,-0.06,-51.07,1
743,-39.49,-71.72,1
744,-10.74,-40.36,1
745,-23.62,-46.63,1
746,-22.89,-43.12,1
747,-9.72,-45.28,1
748,-16.75,-49.2,1
749,-21.71,-43.9,1
750,-7.93,-38.3,1
751,10.64,-84.96,1
752,-16.71,-49.32,1
753,-23.46,-46.5,4
754,-19.95,-44.0,4
755,27.52,-107.83,1
756,-7.32,-35.58,1
757,-22.99,-44.1,1
758,-22.8,-43.21,1
759,-16.37,-39.58,1
760,44.11,9.73,1
761,-21.71,-43.91,4
762,-22.97,-45.54,1
763,-22.92,-43.18,1
764,-29.35,-49.73,5
765,-22.93,-43.68,1
766,44.88,15.62,3
767,-17.93,-44.23,1
768,20.22,-98.73,1
769,-5.32,-41.56,1
770,-2.53,-43.12,1
771,-22.03,-41.02,10
772,-16.75,-43.88,6
773,-16.0,-41.28,1
774,-22.8,-43.2,2
775,-22.44,-44.53,2
776,-13.8,-47.46,1
777,-29.44,-51.51,3
778,-28.63,-49.53,1
779,-23.22,-44.71,1
780,-29.32,-50.85,2
781,-16.58,-39.56,4
782,-25.0,-47.93,3
783,-22.41,-43.01,1
784,-22.44,-44.6,1
785,10.52,-66.94,34
786,9.16,-83.75,2
787,-22.12,-45.05,2
788,36.2,-112.05,1
789,-27.73,-48.67,1
790,-23.74,-45.28,1
791,-23.8,-45.36,1
792,-23.39,-53.61,1
793,-19.28,-44.4,1
794,-22.38,-41.78,1
795,-29.33,-49.74,1
796,-7.83,-35.12,2
797,-3.69,-40.34,2
798,-0.05,-51.09,1
799,-18.86,-41.95,1
800,-40.86,-71.62,1
801,-19.93,-47.47,1
802,41.15,-8.62,1
803,51.23,-3.83,1
804,-25.36,-51.47,1
805,-22.45,-43.11,2
806,-23.51,-46.52,1
807,-12.15,40.57,1
808,-39.17,-71.73,2
809,-23.46,-46.77,1
810,-20.3,-46.52,1
811,-5.08,-42.76,2
812,-23.03,-46.84,1
813,-1.41,-48.42,4
814,-20.34,-40.29,1
815,-23.54,-45.07,3
816,-23.56,-46.63,2
817,-19.94,-43.48,1
818,-30.87,-53.09,1
819,-20.65,-40.48,6
820,-22.07,-46.57,1
821,-54.67,-68.5,1
822,-23.02,-43.47,1
823,-38.65,-71.64,1
824,-24.31,-47.0,3
825,-11.43,-40.61,1
826,-18.25,-42.6,1
827,-22.74,-46.91,1
828,-26.24,-48.51,1
829,-23.35,-44.85,1
830,-15.63,-47.65,1
831,-3.74,-38.49,1
832,-23.55,-46.59,1
833,-18.16,-43.6,2
834,-23.26,-44.81,5
835,-23.46,-46.7,1
836,-16.45,-39.06,1
837,-20.35,-41.53,1
838,-17.12,-43.81,1
839,-23.99,-46.4,2
840,-22.41,-47.59,1
841,-23.39,-46.57,1
842,-22.13,-47.66,2
843,-23.56,-46.7,1
844,34.52,-119.79,1
845,-22.65,-44.58,2
846,-29.76,-53.16,1
847,-22.76,-43.45,9
848,-9.41,-40.51,1
849,-23.35,-44.72,1
850,-22.92,-43.21,1
851,-23.55,-46.68,1
852,-25.61,-54.49,1
853,-20.62,-41.01,1
854,-23.4,-46.58,1
855,-29.64,-50.46,1
856,46.33,-74.5,1
857,-25.88,-48.58,1
858,-29.85,-51.18,1
859,-6.85,-35.49,1
860,-22.93,-43.44,3
861,-9.52,-77.53,1
862,-22.85,-46.33,1
863,-23.35,-47.69,1
864,-22.47,-44.56,3
865,-2.56,-42.75,1
866,-22.66,-56.16,1
867,8.98,-79.53,1
868,-22.93,-43.25,1
869,-20.39,-43.5,3
870,-20.84,-42.15,1
871,-26.1,-56.94,1
872,-20.62,-40.42,1
873,-22.85,-43.28,1
874,-25.01,-47.94,1
875,-23.53,-45.85,1
876,-9.01,-42.69,1
877,-15.55,-47.33,2
878,-39.65,-72.32,1
879,-22.99,-43.46,3
880,-27.0,-51.16,1
881,-29.49,-53.0,1
882,-15.44,-55.79,2
883,-22.92,-42.42,1
884,44.9,15.59,1
885,6.05,-77.35,1
886,-23.04,-43.5,1
887,-34.67,-54.17,1
888,-22.85,-42.85,1
889,19.16,-99.79,1
890,-18.58,-39.73,1
891,-8.57,-37.24,1
892,-22.9,-43.21,2
893,-24.35,-48.98,3
894,-15.8,-48.86,1
895,-21.23,-51.49,1
896,-25.51,-54.59,1
897,-15.59,-47.6,1
898,-25.7,-54.44,2
899,34.26,-117.19,1
900,-23.6,-45.43,1
901,-7.27,-39.43,1
902,-16.74,-49.32,1
903,-23.49,-46.43,1
904,-20.39,-46.58,1
905,41.45,-8.17,1
906,-0.82,-78.5,1
907,25.38,-80.61,1
908,-22.94,-43.28,1
909,-17.58,-52.55,1
910,-20.38,-40.65,1
911,52.94,-3.66,1
912,-22.48,-44.58,1
913,-6.34,-47.41,1
914,-12.56,-41.39,2
915,-22.97,-43.65,2
916,-11.86,-41.31,1
917,-20.37,-41.85,1
918,-22.38,118.69,1
919,-7.22,-39.43,1
920,-25.96,32.59,1
921,37.47,-119.63,1
922,19.71,-155.04,1
923,-22.73,-43.45,2
924,-3.69,-40.36,1
925,-3.11,-60.03,1
926,-8.99,-77.67,2
927,-22.87,-41.98,3
928,-7.15,-34.88,2
929,-22.46,-43.09,1
930,-34.63,-59.43,1
931,-22.61,-43.24,4
932,-20.28,-40.29,1
933,-27.89,-53.3,1
934,-9.65,-35.73,11
935,-20.13,-40.31,9
936,-19.92,-43.95,143
937,-22.42,-42.98,21
938,-9.98,-67.82,6
939,-29.92,-51.18,6
940,-3.73,-38.52,12
941,-22.78,-43.43,1
942,-25.54,-54.59,23
943,-27.15,-48.49,1
944,-23.43,-51.94,5
945,-19.77,-44.09,3
946,-19.18,-51.4,3
947,-20.14,-44.2,1
948,-5.63,-35.42,1
949,-22.91,-43.21,102
950,-25.69,-54.44,1
951,-14.22,-42.78,1
952,-22.88,-43.12,4
953,-19.91,-44.08,12
954,-2.56,-44.24,24
955,-10.33,-53.2,51
956,22.3,-100.87,1
957,-3.36,29.89,1
958,-30.08,-51.03,1
959,-22.79,-43.31,5
960,-28.51,-50.94,1
961,-30.03,-51.23,20
962,-12.98,-38.48,6
963,-14.79,-39.05,1
964,-12.7,-38.33,3
965,-8.06,-34.88,7
966,-14.16,-47.65,6
967,38.71,-9.14,7
968,-25.43,-49.27,23
969,41.34,69.29,1
970,-15.89,-52.26,1
971,-34.92,-57.95,1
972,-9.5,-77.75,1
973,-23.66,-46.53,4
974,-22.8,-43.37,2
975,0.04,-51.06,5
976,-19.97,-44.2,6
977,-19.99,-43.85,2
978,-12.53,-38.3,9
979,-19.76,-44.31,1
980,-23.03,-46.97,1
981,-19.89,-43.81,4
982,-34.65,-58.62,1
983,-20.44,-44.77,2
984,-22.53,-41.94,2
985,39.47,-6.37,1
986,-2.0,-54.07,1
987,-8.5,-37.38,1
988,-12.26,-38.96,1
989,-13.63,-41.33,1
990,-21.76,-43.35,4
991,40.39,47.79,1
992,-0.0,-78.05,1
993,-33.43,-70.74,1
994,-15.62,-46.42,1
995,-22.66,-50.42,6
996,-6.07,-49.89,1
997,45.5,-73.57,1
998,40.73,-74.0,1
999,-23.53,-47.14,1
1000,-18.65,-48.19,1
1001,-29.17,-51.52,1
1002,-23.48,-46.76,1
1003,-6.07,-49.88,1
1004,-26.49,-49.08,1
1005,-3.91,-38.39,3
1006,37.14,-8.21,1
