,lat,long,N
227,-24.52,-48.84,5
228,-23.46,-46.64,363
229,-23.81,-46.49,2
230,-23.19,-45.89,20
231,-15.8,-47.9,10
232,-20.66,-43.79,4
233,-14.13,-47.51,7
234,-23.71,-46.55,12
235,-25.49,-49.26,1
236,-8.28,-35.97,4
237,-20.32,-40.32,1
238,-15.98,-47.58,1
239,-31.75,-52.32,1
240,-23.96,-46.38,6
241,-20.31,-40.29,2
242,-23.07,-46.95,1
243,-22.66,-50.42,8
244,-19.87,-44.01,2
245,-19.94,-43.93,16
246,45.45,-73.55,1
247,-25.68,-54.43,26
248,-23.62,-46.68,1
249,-12.98,-38.48,52
250,-16.63,-49.26,9
251,-20.3,-40.32,1
252,-22.49,-44.57,14
253,-22.87,-42.03,4
254,-22.43,-44.62,60
255,-0.65,-48.49,2
256,-19.93,-43.96,3
257,-12.26,-38.96,5
258,-27.83,-54.66,1
259,-25.48,-49.25,1
260,-26.28,-48.85,1
261,-9.56,-35.74,1
262,-28.3,-52.79,3
263,-25.51,-54.57,1
264,-21.42,-50.09,4
265,-15.71,-47.91,5
266,-23.5,-46.88,66
267,-24.05,-52.38,4
268,-23.2,-47.29,1
269,-16.74,-43.86,1
270,-3.13,-60.02,4
271,-6.07,-49.89,14
272,-27.84,-48.63,8
273,-19.9,-44.01,2
274,-2.59,-44.24,1
275,-25.53,-54.57,6
276,-5.83,-35.21,1
277,-22.93,-43.44,143
278,-6.06,-49.92,69
279,-29.25,-49.86,1
280,-29.17,-51.18,7
281,-22.46,-41.88,18
282,-20.33,-40.29,8
283,-23.5,-47.46,10
284,-1.46,-48.49,22
285,-19.52,-42.63,2
286,-23.46,-46.65,1
287,-23.44,-46.52,14
288,-20.39,-43.5,17
289,-22.73,-47.65,3
290,-27.01,-48.64,36
291,-29.69,-51.14,4
292,-10.18,-48.33,51
293,-1.46,-48.48,2
294,-22.5,-44.56,157
295,-21.91,-47.62,1
296,-21.65,-41.75,6
297,-29.69,-53.81,6
298,-22.9,-43.23,19
299,-15.75,-47.92,1
300,-23.0,-43.34,3
301,-23.57,-46.65,3
302,-29.45,-51.31,629
303,-23.66,-46.53,16
304,-12.98,-38.44,1
305,-25.42,-49.26,2
306,-26.29,-48.85,1
307,-9.65,-35.72,2
308,-19.48,-43.91,1
309,-1.42,-48.46,4
310,-10.17,-48.33,1
311,-23.61,-46.78,3
312,-25.55,-54.56,1
313,-5.81,-35.2,4
314,-23.0,-43.37,156
315,-4.15,-38.11,170
316,-25.68,-54.45,8
317,-16.71,-49.32,53
318,-22.96,-43.27,1069
319,-22.69,-43.26,1
320,-22.97,-43.03,62
321,-23.6,-45.44,3
322,-22.4,-42.97,1
323,-26.27,-48.52,2
324,-22.41,-42.97,52
325,-4.1,-41.7,6
326,-25.49,-54.57,1
327,-22.52,-55.73,38
328,-3.1,-60.03,1020
329,-16.76,-43.89,148
330,-25.24,-50.04,10
331,-22.48,-44.58,12
332,-15.36,-55.89,1
333,-20.39,-41.02,45
334,-23.81,-46.5,6
335,-7.21,-39.44,23
336,-27.82,-52.91,1
337,-23.59,-45.44,38
338,-19.83,-43.98,1
339,-2.66,-42.86,22
340,-2.66,-42.87,2
341,-25.43,-49.25,1
342,-20.6,-40.43,558
343,-23.83,-45.36,16
344,-23.46,-46.75,46
345,-22.39,-44.96,1
346,-27.76,-48.54,3
347,-23.4,-46.58,94
348,-22.47,-44.58,83
349,-22.58,-44.96,1
350,-22.41,-47.52,55
351,-16.7,-49.24,1091
352,-22.92,-43.23,7
353,-25.54,-54.58,18
354,-21.21,-47.8,395
355,-25.35,-51.47,16
356,-23.71,-46.04,7
357,-16.73,-43.86,11
358,-23.1,-48.91,25
359,-25.23,-50.04,4
360,-9.62,-35.75,126
361,-18.87,-48.29,56
362,-19.73,-43.94,1
363,-23.8,-46.49,5
364,-29.49,-51.36,293
365,-16.75,-43.88,88
366,-6.39,-38.85,1
367,-32.59,-52.57,1
368,-15.65,-48.19,1
369,-22.33,-49.06,1
370,-30.34,-51.03,36
371,-30.21,-51.08,2
372,-15.82,-48.06,1
373,-15.37,-55.84,3
374,-2.67,-42.86,6
375,-7.95,-34.89,3
376,-15.42,-55.73,2
377,-19.74,-45.26,3
378,-19.95,-43.95,3
379,-7.41,-35.11,1
380,-7.08,-34.84,1
381,-1.37,-48.41,1
382,-16.7,-49.34,7
383,-23.67,-46.73,15
384,-22.93,-43.43,25
385,-23.44,-46.64,35
386,-29.36,-49.73,207
387,-27.21,-49.65,102
388,-21.76,-48.18,8
389,-23.82,-46.5,5
390,-22.25,-41.59,4
391,-22.43,-43.16,36
392,-15.36,-55.85,6
393,-20.27,-70.1,1
394,-22.71,-43.74,1
395,-7.22,-39.44,15
396,-25.58,-54.54,4
397,-19.94,-43.94,17
398,-23.04,-49.71,1
399,-21.76,-41.33,14
400,-25.54,-54.56,1
401,-23.55,-46.68,2
402,-3.82,-38.48,2
403,-25.66,-54.44,1
404,-25.65,-54.46,1
405,-25.35,-49.26,7
406,-2.8,-40.52,85
407,-8.75,-35.1,3
408,-22.34,-48.76,19
409,-14.07,-47.66,75
410,-23.63,-46.58,27
411,-22.37,-44.63,3
412,-25.5,-53.8,8
413,-23.43,-46.48,3
414,-25.41,-49.23,1
415,-19.99,-43.85,17
416,-17.79,-50.93,1
417,-15.83,-48.08,1
418,-21.79,-46.55,2
419,-16.33,-48.95,11
420,-25.53,-54.56,15
421,-8.67,-42.55,47
422,-15.8,-47.88,1
423,-24.03,-48.01,6
424,-26.5,-49.09,22
425,-1.68,-50.48,1
426,-21.84,-43.81,29
427,-14.56,-39.07,7
428,-22.9,-43.19,759
429,-1.43,-48.45,5
430,-20.25,-40.27,10
431,-8.07,-34.89,1
432,-25.24,-53.98,12
433,-3.74,-38.51,1
434,-2.76,-42.83,6
435,-22.92,-43.4,4
436,-15.85,-48.95,22
437,-29.35,-50.83,10
438,-3.68,-40.36,3
439,-15.74,-47.91,5
440,-15.8,-48.06,3
441,-5.79,-35.21,1
442,-23.55,-46.73,7
443,-15.29,-55.99,1
444,-25.28,-54.09,1
445,-22.6,-43.24,24
446,-22.5,-41.93,2
447,-25.54,-54.57,5
