,lat,long,N
88,-2.62,-60.93,1
89,-29.32,-50.82,1
90,-22.46,-42.65,35
91,-20.52,-41.91,46
92,-25.08,-50.15,12
93,-22.95,-43.49,33
94,-22.91,-43.69,11
95,2.82,-60.67,1
96,-22.95,-43.35,1
97,-27.21,-49.65,14
98,-27.0,-49.43,21
99,-25.47,-49.52,2
100,-23.0,-43.37,42
101,-23.55,-46.63,41
102,-29.16,-50.1,7
103,-5.19,-37.34,16
104,-19.96,-43.91,71
105,-22.53,-41.94,1
106,-19.89,-44.0,26
107,-29.39,-50.87,2
108,-24.56,-48.67,58
109,-22.44,-43.13,2
110,-23.85,-50.17,1
111,-25.09,-47.97,1
112,-19.83,-43.96,1
113,-22.9,-47.06,4
114,-14.13,-47.52,23
115,-22.71,-42.63,1
116,-22.9,-43.19,11
117,-23.33,-46.73,41
118,-20.41,-43.51,14
119,-4.19,-38.12,1
120,-15.57,-56.06,25
121,-23.03,-45.58,55
122,-23.04,-46.98,22
123,-16.73,-43.87,9
124,-3.13,-59.98,8
125,-23.97,-46.35,60
126,-16.67,-49.25,1
127,-19.9,-43.95,3
128,-28.45,-52.2,2
129,-5.12,-42.79,3
130,-14.13,-47.69,7
131,-3.84,-40.9,4
132,-15.37,-47.45,7
133,-19.79,-43.96,5
134,-27.12,-52.75,1
135,-6.06,-49.92,8
136,-22.87,-43.31,11
137,-22.63,-43.26,15
138,-19.94,-43.94,15
139,-25.55,-54.58,82
140,-29.92,-51.18,9
141,-20.6,-40.43,38
142,-22.36,-47.38,17
143,-22.96,-43.18,4
144,-22.72,-43.56,1
145,-22.94,-43.29,167
146,-16.72,-43.86,1
147,-20.05,-44.0,8
148,-22.97,-43.44,8
149,-20.32,-40.34,4
150,-9.02,-42.69,4
151,-22.97,-43.03,6
152,-29.28,-51.98,1
153,-23.73,-45.31,2
154,-25.53,-49.21,1
155,-30.87,-53.09,4
156,-9.65,-35.73,5
157,-25.47,-49.53,2
158,-22.57,-52.18,6
159,-23.6,-46.75,32
160,-22.42,-45.45,9
161,-15.64,-56.08,2
162,-2.51,-44.29,1
163,-23.55,-46.72,1
164,-22.83,-43.42,2
165,-23.53,-46.36,3
166,-28.14,-54.75,10
167,-8.75,-63.87,1
168,-28.52,-49.32,1
169,-22.28,-42.53,5
170,-27.72,-48.51,5
171,-2.73,-42.83,31
172,-20.42,-40.33,2
173,-22.59,-43.41,57
174,-8.02,-34.94,14
175,-19.9,-43.93,3
176,-25.62,-54.48,3
177,-29.35,-49.73,5
178,-22.42,-42.98,13
179,-26.97,-49.39,4
180,-7.92,-34.93,103
181,-18.22,-43.61,7
182,-15.55,-47.33,1
183,-22.93,-43.44,4
184,-19.25,15.95,1
185,-7.27,-39.52,1
186,-23.01,-43.45,2
187,-19.58,-42.64,2
188,-22.4,-43.13,27
189,-20.62,-40.75,1
190,-23.43,-47.6,15
191,-22.85,-46.3,7
192,-20.67,-40.5,6
193,-10.78,-37.35,4
194,-25.23,-50.05,15
195,-22.51,-43.18,7
196,-23.91,-51.98,1
197,-23.33,-46.68,15
198,-22.89,-43.12,6
199,-23.44,-45.99,8
200,-16.75,-43.89,15
201,-23.02,-43.47,12
202,-23.43,-45.08,7
203,-22.85,-46.33,23
204,-22.88,-42.03,1
205,-22.77,-43.45,2
206,-9.62,-35.75,19
207,-23.46,-46.76,21
208,-20.39,-43.5,3
209,-16.68,-49.25,15
210,-16.74,-43.88,1
211,-20.2,-40.26,15
212,-22.64,-43.25,79
213,-27.63,-48.46,1
214,-21.8,-41.6,2
215,-21.75,-41.33,1
216,-22.48,-43.06,27
217,-22.86,-43.5,23
218,-4.03,-41.48,2
219,-22.59,-43.42,9
220,-14.16,-47.65,3
221,-20.26,-43.96,1
222,-24.27,-48.41,1
223,-19.64,-43.9,4
224,-22.78,-43.48,3
225,-23.41,-46.04,12
226,-29.66,-53.81,1
227,-20.41,-41.02,3
228,-22.98,-47.0,11
229,-26.92,-48.64,1
230,-2.8,-40.48,1
231,-2.8,-40.52,2
232,-23.13,-44.17,2
233,-8.67,-42.55,5
234,-22.23,-42.02,1
235,-22.41,-42.97,11
236,-21.73,-44.98,1
237,-5.38,-49.11,2
238,-22.43,-43.23,1
239,-2.42,-54.72,3
240,-25.78,-49.72,9
241,-5.92,-35.27,4
242,-23.04,-43.53,2
243,-21.21,-47.8,23
244,-20.26,-40.42,1
245,-5.75,-35.22,18
246,-16.63,-49.25,15
247,-22.5,-44.56,43
248,-20.36,-40.66,2
249,-22.93,-43.18,7
250,-23.54,-46.56,33
251,-3.11,-59.98,29
252,-33.52,-53.37,2
253,-25.36,-49.23,8
254,-19.92,-43.92,2
255,-20.02,-44.06,1
256,-25.09,-50.16,3
257,-22.41,-43.14,6
258,-30.35,-51.03,7
259,-29.86,-51.14,5
260,-21.75,-43.35,1
261,-21.2,-47.79,1
262,-22.49,-44.56,1
263,-8.94,-35.17,1
264,-3.1,-60.02,25
265,-22.92,-43.43,1
266,-22.9,-43.45,8
267,-22.97,-43.2,11
268,-16.75,-49.2,8
269,-7.22,-35.88,2
270,-19.87,-43.97,5
271,-22.3,-42.54,1
272,-16.71,-49.32,21
273,-20.36,-42.01,1
274,-29.2,-49.97,1
275,-10.9,-62.76,1
276,-9.39,-40.5,27
277,-18.92,-48.28,2
278,-20.5,-43.86,1
279,-30.03,-51.23,12
280,-9.64,-35.72,2
281,-19.98,-43.96,1
282,-12.0,-54.0,11
283,-23.45,-46.64,12
284,-20.66,-40.47,8
285,-19.93,-43.93,2
286,-16.65,-49.27,6
287,-22.82,-43.04,1
288,-22.89,-43.44,7
289,-20.28,-40.3,1
290,-25.35,-49.27,1
291,-23.4,-46.58,4
292,-2.57,-42.74,12
293,-9.98,-67.82,15
294,-28.12,-49.47,1
295,-6.07,-49.89,1
296,-16.74,-43.89,6
297,-22.96,-44.67,5
298,-25.61,-54.58,1
299,-7.23,-39.41,1
300,-25.14,-50.16,12
301,-22.97,-43.23,4
302,-9.6,-35.76,48
303,-22.97,-43.27,24
304,-23.43,-51.94,1
305,-30.67,-51.38,1
306,-19.34,-43.63,1
307,-22.89,-43.48,1
308,-22.42,-47.58,1
309,-14.17,-47.82,10
310,-22.78,-43.4,1
311,-22.4,-42.96,1
312,-22.9,-43.2,1
313,-23.04,-43.5,8
314,-22.07,-46.57,4
315,-23.34,-46.73,4
316,-20.38,-43.49,4
317,-9.22,-43.49,1
318,-19.56,-43.96,1
319,2.8,-60.74,4
320,-22.93,-44.0,2
321,-28.98,-52.02,5
322,-22.9,-43.11,2
323,-22.69,-45.52,1
324,-23.93,-52.51,1
325,-20.45,-54.57,1
326,-22.45,-42.98,11
327,-5.2,-37.34,8
328,-29.38,-50.87,1
329,-23.09,-47.22,1
330,-23.9,-46.47,10
331,-22.64,-43.43,9
332,-6.46,-35.68,1
333,-28.29,-53.51,3
334,-24.01,-46.4,1
335,-14.14,-47.52,3
336,-2.42,-54.7,1
337,-20.62,-41.68,1
338,-22.48,-44.57,4
339,-23.05,-46.98,19
340,-3.13,-60.03,4
341,-20.44,-41.95,2
342,-4.27,-41.76,1
343,-22.53,-42.98,2
344,-7.01,-47.15,3
345,-23.59,-45.44,6
346,-22.44,-42.93,3
347,-22.86,-46.33,1
348,-29.49,-51.36,2
349,-22.41,-47.52,6
350,-22.95,-43.03,3
351,-14.36,-40.21,1
352,-29.36,-49.73,37
353,-22.38,-42.99,4
354,-32.03,-52.1,2
355,-15.13,-44.23,1
356,-23.24,-45.02,4
357,-22.45,-42.95,5
358,-26.5,-49.09,5
359,-25.25,-50.02,10
360,-18.12,-43.34,5
361,-2.8,-40.5,2
362,-23.45,-46.61,1
363,-18.01,-43.4,2
364,-2.5,-44.29,1
365,-20.78,-43.48,1
366,-23.99,-46.26,2
367,-11.42,-40.59,3
368,-23.51,-46.88,9
369,-22.39,-44.97,3
370,-24.84,-48.24,1
371,-22.35,-44.95,1
372,-23.88,-48.0,9
373,-2.05,-60.01,1
374,-24.32,-47.0,1
375,-23.75,-45.75,3
376,-24.58,-48.62,5
377,-1.69,-50.48,1
378,-29.36,-50.81,3
379,-24.71,-47.88,1
380,-23.96,-46.38,3
381,-23.19,-45.89,3
382,-23.98,-46.39,2
383,-22.74,-47.64,1
384,-21.75,-43.42,5
385,-20.34,-40.31,3
386,-22.98,-43.29,2
387,-22.91,-43.58,3
388,-23.12,-46.54,3
389,-20.54,-43.55,2
390,-20.31,-40.34,3
391,-23.54,-46.91,1
392,-28.07,-52.02,1
393,-19.87,-42.97,1
394,-23.6,-46.92,1
395,-1.45,-48.47,8
396,-22.21,-45.95,10
397,-30.85,-51.81,1
398,-25.42,-48.9,1
399,-17.52,-39.19,3
400,-7.06,-34.85,6
401,4.42,-61.14,1
402,-25.4,-51.46,1
403,-15.74,-47.93,11
404,-29.68,-52.78,7
405,-16.6,-49.34,1
406,-19.97,-43.99,3
407,-27.09,-52.6,1
408,-29.2,-49.95,7
409,-20.37,-45.67,1
410,-31.31,-51.07,1
411,-22.84,-43.55,1
412,-23.01,-43.58,1
413,-18.5,-53.0,5
414,-24.18,-46.79,1
415,-29.17,-50.1,3
416,38.89,-77.04,1
417,-29.64,-52.2,9
418,-22.97,-46.53,3
419,-27.01,-48.64,1
420,-20.53,-41.95,1
421,-21.75,-41.32,2
422,-22.92,-42.82,6
423,-8.62,-37.15,3
424,-29.05,-50.14,9
425,-20.35,-46.64,1
426,-29.13,-49.99,1
427,-9.07,-68.66,1
428,-3.03,-59.98,3
429,42.27,-83.73,1
430,-12.62,-41.49,1
431,-10.92,-37.08,4
432,-23.5,-47.46,2
433,-5.82,-35.19,2
434,-22.53,-41.95,1
435,-25.23,-49.2,1
436,-18.08,-52.92,1
437,-26.93,-49.25,3
438,-23.05,-43.55,1
439,-2.9,-40.45,1
440,-22.11,-45.05,11
441,-15.6,-56.1,4
442,-3.69,-40.36,8
443,-22.69,-45.49,9
444,-22.98,-43.19,1
445,-27.6,-48.55,3
446,-20.53,-43.7,1
447,-22.9,-43.23,1
448,-22.98,-43.46,1
449,-7.25,-37.38,1
450,-22.68,-43.28,1
451,-23.89,-46.42,7
452,-23.55,-46.31,1
453,-25.55,-54.57,1
454,-32.88,-56.02,1
455,-29.76,-51.13,3
456,-21.79,-46.59,18
457,-23.53,-46.72,1
458,-25.35,-51.47,1
459,-23.6,-46.66,1
460,-20.37,-45.66,1
461,-25.38,-53.78,1
462,-23.52,-46.88,9
463,-28.46,-52.19,4
464,-23.31,-51.16,1
465,-4.18,-38.13,1
466,-27.09,-52.62,2
467,-22.86,-43.78,6
468,-21.84,-43.79,3
469,-12.77,-41.46,1
470,-5.88,-35.17,1
471,-20.52,-41.08,1
472,-17.87,-44.18,3
473,-10.18,-48.33,3
474,-3.75,-38.56,1
475,-2.9,-42.99,6
476,-8.06,-34.9,1
477,-22.41,-47.56,1
478,-15.65,-56.13,2
479,-20.71,-44.82,1
480,-23.0,-43.27,1
481,-29.22,-51.89,2
482,-12.51,-41.57,3
483,-24.5,-47.83,1
484,-23.14,-44.17,1
485,-20.78,-41.39,1
486,-29.95,-51.09,1
487,-22.4,-44.63,10
488,-30.12,-51.21,1
489,-22.97,-43.24,2
490,-22.82,-43.03,4
491,-20.36,-41.96,1
492,-27.53,-48.43,14
493,-23.97,-48.02,2
494,-16.55,-49.16,1
495,-28.97,-50.06,1
496,-18.86,-41.93,5
497,-23.01,-44.32,1
498,-26.57,-52.33,1
499,-25.45,-49.21,1
500,-23.61,-46.78,1
501,-22.46,-44.59,1
502,28.54,77.16,1
503,-23.99,-46.41,3
504,-18.86,-41.94,1
505,-22.85,-45.23,2
506,-3.08,-60.01,10
507,-22.34,-42.56,6
508,-21.78,-46.55,1
509,-22.44,-42.98,5
510,-18.17,-52.75,2
511,-23.53,-46.22,1
512,-22.89,-48.44,2
513,-25.68,-54.43,7
514,-15.18,-55.75,2
515,-19.77,-43.85,1
516,-22.92,-43.25,1
517,-14.13,-47.51,3
518,-22.44,-44.53,1
519,-27.59,-48.54,2
520,-25.74,-49.32,1
521,-28.15,-49.42,2
522,-23.43,-46.83,1
523,-15.73,-47.93,1
524,-2.62,-60.94,1
525,-25.29,-49.22,3
526,-10.27,-47.09,4
527,-29.6,-51.93,2
528,-23.54,-49.25,1
529,-22.96,-44.04,6
530,-27.82,-50.33,1
531,-30.21,-57.55,1
532,-19.79,-43.97,2
533,-15.18,-44.2,9
534,-8.08,-35.19,2
535,-14.19,-47.79,3
536,-28.98,-52.0,1
537,-10.58,-46.52,8
538,-21.37,-46.53,4
539,-20.44,-41.8,1
540,-15.8,-48.86,2
541,-23.01,-45.57,1
542,-22.8,-43.21,1
543,-25.42,-49.25,1
544,-25.51,-49.23,1
545,-3.73,-38.52,3
546,-19.94,-43.92,9
547,-22.47,-44.45,5
548,-17.88,-51.72,1
549,-14.12,-47.52,1
550,-30.13,-57.3,1
551,-14.07,-47.66,4
552,-15.85,-48.95,9
553,-23.22,-44.72,1
554,-15.81,-47.89,6
555,-22.91,-47.06,1
556,-20.34,-40.29,1
557,-23.08,-48.92,1
558,-23.38,-48.36,1
559,-22.42,-45.44,2
560,-25.24,-50.05,1
561,-22.99,-43.2,5
562,-22.68,-42.97,1
563,-8.28,-35.97,1
564,-33.51,-53.36,1
565,-20.13,-46.65,1
566,-27.57,-48.54,3
567,-29.1,-50.34,4
568,-5.04,-42.54,1
569,50.05,20.0,1
570,-22.87,-43.34,1
571,-27.84,-48.63,4
572,-23.53,-46.9,1
573,-21.37,-46.52,2
574,-18.24,-43.6,3
575,-27.37,-53.42,1
576,-22.92,-46.54,1
577,-22.47,-43.01,1
578,-23.96,-46.33,3
579,-22.39,-42.95,1
580,-22.91,-43.18,1
581,-22.86,-48.44,2
582,-4.23,-38.92,1
583,-23.54,-46.73,1
584,-22.43,-42.03,1
585,-25.61,-54.49,6
586,-22.38,-44.66,1
587,-23.88,-46.45,1
588,-22.24,-45.71,1
589,-19.18,-51.4,1
590,-25.67,-54.45,1
591,-22.98,-43.49,1
592,-25.37,-49.12,1
593,-22.57,-47.4,2
594,-29.59,-51.83,1
595,2.97,-78.17,1
596,-26.3,-48.85,1
597,-29.46,-51.32,1
598,-29.2,-50.08,1
599,-23.57,-46.64,1
600,-22.54,-42.98,5
601,-22.23,-45.93,3
602,-22.52,-44.1,1
603,-23.35,-44.87,4
604,-23.59,-46.69,9
605,-15.75,-48.82,1
606,-20.33,-40.29,1
607,-24.05,-52.38,1
608,-22.7,-45.53,1
609,-21.71,-43.91,7
610,-23.07,-43.55,2
611,-22.49,-42.11,1
612,-19.35,-43.62,16
613,-27.64,-48.66,1
614,-20.31,-46.53,3
615,-3.76,-38.49,1
616,-1.42,-48.44,6
617,-1.43,-48.45,3
618,-22.88,-43.12,1
619,-27.89,-53.3,4
620,-7.27,-37.33,2
621,-22.97,-43.19,1
622,-29.19,-54.87,1
623,-8.78,-63.87,2
624,45.14,-0.54,1
625,-22.52,-52.16,1
626,-25.3,-54.1,1
627,-25.3,-54.09,1
628,-29.34,-49.73,8
629,-23.04,-43.51,3
630,-12.98,-38.48,6
631,-23.76,-52.28,1
632,-17.77,-48.66,9
633,-23.65,-46.63,4
634,-30.37,-51.31,1
635,-22.68,-44.32,2
636,-16.7,-49.35,1
637,-22.43,-42.98,1
638,-20.39,-41.03,1
639,-20.45,-54.65,10
640,-22.95,-43.2,1
641,-27.91,-52.81,1
642,-23.8,-45.36,2
643,-22.46,-44.61,4
644,-20.13,-40.31,2
645,-23.01,-43.42,1
646,-23.57,-46.78,8
647,-26.91,-49.07,1
648,-14.49,-39.14,1
649,-3.83,-38.47,1
650,-26.33,-48.58,3
651,-26.24,-48.51,1
652,-19.99,-43.85,1
653,-22.95,-45.48,1
654,-23.0,-43.34,1
655,-25.68,-54.44,171
656,-22.74,-43.71,1
657,-22.91,-42.03,20
658,-23.54,-45.07,9
659,-5.35,-49.1,1
660,-4.75,-52.9,1
661,0.04,-51.06,2
662,-19.65,-42.63,1
663,-23.03,-45.56,1
664,-25.19,-53.81,1
665,-23.53,-46.79,1
666,-15.59,-47.6,1
667,-15.41,-55.83,4
668,-20.42,-40.91,3
669,-23.43,-47.57,2
670,-21.76,-43.35,1
671,-22.79,-43.31,4
672,-29.84,-53.77,1
673,-22.6,-43.24,1
674,-22.93,-43.24,13
675,-27.23,-53.9,1
676,-22.99,-43.28,2
677,-23.1,-48.93,1
678,-29.39,-50.38,1
679,-29.96,-50.94,1
680,-29.64,-50.46,2
681,-22.94,-45.46,1
682,-29.96,-51.61,2
683,-9.61,-35.76,20
684,-16.66,-49.49,1
685,-16.43,-41.0,2
686,-19.78,-43.96,1
687,-23.21,-44.82,1
688,-2.79,-40.52,1
689,-22.96,-43.17,1
690,-19.83,-43.9,1
691,-22.24,-44.48,1
692,-4.79,-40.06,1
693,-29.66,-50.76,2
694,-22.38,-49.67,5
695,-20.76,-41.53,2
696,-28.11,-49.5,1
697,-6.07,-49.9,2
698,-25.47,-49.38,1
699,-22.92,-53.62,1
700,-4.08,-41.67,1
701,-14.1,-46.35,2
702,-29.27,-50.32,2
703,-23.49,-46.63,1
704,-22.53,-44.19,1
705,-21.38,-42.68,1
706,-30.34,-51.03,1
707,-29.92,-51.17,28
708,-19.98,-43.86,2
709,-19.93,-43.94,1
710,-20.3,-46.52,1
711,-22.99,-43.37,1
712,-18.23,-43.61,15
713,-15.87,-52.26,4
714,-24.58,-50.27,1
715,-24.58,-50.25,3
716,-18.88,-41.94,2
717,-23.44,-46.52,3
718,-23.37,-46.24,1
719,-23.7,-46.55,2
720,-19.95,-43.47,2
721,-25.52,-54.13,1
722,-22.93,-43.51,1
723,-22.47,-44.56,2
724,-22.98,-43.21,1
725,-21.15,-47.97,1
726,-20.15,-46.66,8
727,-20.25,-46.5,3
728,-27.2,-48.5,1
729,-22.52,-55.73,1
730,-20.14,-44.2,10
731,-27.82,-48.56,2
732,-15.12,-44.32,1
733,-17.73,-39.27,3
734,20.12,-97.05,1
735,-7.34,-47.47,1
736,-28.51,-50.94,1
737,-27.65,-54.32,4
738,-22.47,-43.05,1
739,-22.46,-41.88,1
740,-21.72,-44.98,1
741,-28.13,-51.39,1
742,-22.37,-41.79,1
743,-23.59,-45.43,18
744,-25.53,-54.59,1
745,-21.84,-43.81,6
746,-30.15,-50.5,1
747,-15.88,-52.25,1
748,-20.03,-48.93,4
749,-18.6,-46.51,3
750,-18.25,-43.6,1
751,-4.11,-40.47,1
752,-25.36,-51.47,2
753,-22.92,-43.22,1
754,-3.85,-40.92,2
755,-22.98,-43.28,3
756,-15.87,-47.84,1
757,-23.33,-46.69,1
758,-15.72,-47.91,1
759,-27.23,-53.85,2
760,-23.71,-46.06,1
761,-23.41,-46.58,15
762,-3.02,-59.93,1
763,-6.44,-35.65,5
764,-19.63,-43.23,1
765,-17.81,-50.6,2
766,-22.43,-43.25,4
767,-22.93,-47.05,1
768,-24.04,-48.0,11
769,-20.27,-43.93,9
770,-19.62,-43.44,1
771,-13.79,-47.46,1
772,-20.02,-44.01,11
773,-28.65,-53.61,1
774,-19.95,-44.0,2
775,-22.6,-52.18,1
776,-29.44,-51.95,1
777,-13.63,-41.33,2
778,50.11,1.83,1
779,-23.76,-46.04,1
780,-8.03,-35.18,3
781,-16.71,-49.26,1
782,-26.49,-49.08,1
783,-11.53,-45.08,1
784,-27.2,-49.64,1
785,-3.85,-32.41,1
786,-8.59,-37.25,9
787,-26.46,-52.61,1
788,-22.97,-42.03,1
789,-20.72,-42.42,4
790,-19.89,-43.81,1
791,-20.16,-44.87,1
792,-25.48,-48.83,2
793,-20.42,-54.57,1
794,-22.9,-43.68,2
795,-23.64,-46.67,5
796,-23.45,-46.74,3
797,-12.56,-41.39,2
798,-20.24,-43.59,2
799,-29.64,-51.93,5
800,-23.16,-44.23,2
801,-23.0,-46.83,1
802,-19.76,-47.94,2
803,-6.07,-50.07,1
804,-24.58,-48.59,1
805,-13.35,-41.32,2
806,-22.91,-43.38,1
807,-2.92,-40.85,2
808,-22.94,-43.37,1
809,-23.01,-43.33,1
810,-15.81,-47.9,1
811,-19.9,-43.97,4
812,-8.71,-35.08,4
813,-22.98,-43.03,1
814,-20.36,-43.49,4
815,-27.23,-49.63,1
816,-20.66,-43.79,1
817,-22.84,-43.26,3
818,-21.73,-47.58,1
819,-7.23,-39.43,1
820,-2.57,-42.98,1
821,-15.37,-55.85,1
822,-28.26,-52.4,1
823,-32.22,-52.47,1
824,-14.14,-47.51,1
825,-5.06,-37.49,1
826,-19.47,-44.25,1
827,-5.81,-35.18,3
828,-19.93,-43.91,1
829,-6.34,-47.41,2
830,-29.19,-49.99,5
831,-19.62,-44.04,1
832,-23.61,-46.75,2
833,-31.42,-64.18,1
834,-26.92,-49.25,1
835,-5.18,-37.34,1
836,-31.77,-52.34,1
837,-19.95,-44.17,1
838,-25.25,-50.01,12
839,-22.52,-43.18,8
840,-16.69,-49.28,1
841,-22.4,-43.66,1
842,-25.2,-47.97,4
843,-30.18,-57.5,5
844,6.24,-62.85,1
845,-30.86,-53.09,7
846,-20.35,-40.36,3
847,-5.91,-35.2,1
848,-22.49,-44.57,2
849,-22.74,-45.59,1
850,-2.72,-42.54,1
851,-29.85,-51.18,2
852,-22.46,-44.6,4
853,-16.73,-49.29,1
854,-20.35,-40.32,2
855,-10.55,-46.42,7
856,-25.22,-50.04,5
857,-10.43,-46.75,1
858,-22.46,-43.09,5
859,-17.04,-39.53,1
860,-9.55,-35.79,1
861,-22.97,-43.25,5
862,-22.96,-43.24,27
863,-12.88,-41.37,1
864,-22.76,-43.45,3
865,-23.47,-46.84,1
866,-21.72,-43.92,21
867,-23.35,-45.13,1
868,-22.95,-43.21,5
869,-20.25,-46.37,3
870,-3.72,-40.99,1
871,-22.97,-43.26,2
872,-28.2,-51.57,1
873,-16.73,-43.86,3
874,-2.42,-54.73,2
875,-32.78,-52.63,1
876,-22.89,-43.35,1
877,-19.95,-43.94,1
878,-23.36,-44.73,1
879,-22.4,-43.14,1
880,-23.91,-48.02,4
881,-19.19,12.72,1
882,-23.55,-46.64,1
883,-22.94,-43.21,1
884,-22.85,-46.31,2
885,-22.85,-46.32,1
886,-28.02,-49.59,1
887,-29.44,-51.51,2
888,-27.03,-49.38,2
889,-22.53,-52.28,1
890,-17.75,-48.63,2
891,-16.71,-49.27,1
892,-22.96,-43.19,6
893,-7.7,-42.5,2
894,-9.46,-35.55,1
895,-10.89,-48.37,1
896,-22.96,-43.45,3
897,-25.58,-54.52,4
898,-22.5,-52.33,1
899,-22.39,-43.0,1
900,-16.15,-40.29,5
901,-22.95,-43.38,6
902,-22.22,-45.96,3
903,-21.72,-43.93,12
904,-22.37,-43.09,1
905,-4.04,-44.48,1
906,-20.38,-43.54,1
907,-5.21,-37.33,1
908,-22.88,-43.29,1
909,-22.79,-49.36,1
910,-25.69,-50.3,1
911,-23.49,-46.68,2
912,-22.8,-43.2,1
913,-22.9,-43.13,1
914,-27.05,-49.39,1
915,-20.73,-42.28,1
916,-24.26,-49.72,1
917,-25.45,-49.38,4
918,39.78,-100.45,2
919,-13.41,-41.28,1
920,-30.87,-53.12,2
921,-8.06,-34.88,2
922,-14.32,-42.98,2
923,-19.71,-42.73,1
924,-23.54,-46.59,2
925,-23.52,-46.19,1
926,-8.73,-35.17,3
927,-22.88,-43.46,2
928,-23.58,-46.75,3
929,-13.08,-52.7,1
930,-23.49,-46.59,2
931,-27.51,-48.64,1
932,-22.37,-44.96,2
933,-15.63,-56.06,1
934,-2.54,-43.08,2
935,-24.07,-48.38,1
936,-22.99,-43.22,1
937,-22.93,-43.37,1
938,-6.4,-35.59,1
939,-22.37,-42.99,2
940,-7.24,-39.42,1
941,-23.02,-43.45,2
942,-22.59,-43.24,6
943,-22.5,-44.11,1
944,-9.03,-42.7,1
945,-29.19,-50.1,1
946,-18.0,-43.38,1
947,-26.92,-48.65,1
948,-19.95,-43.92,1
949,-23.69,-46.54,1
950,-22.88,-42.02,2
951,-6.24,-36.18,1
952,-22.79,-43.3,2
953,-26.8,-48.61,1
954,-16.32,-48.96,1
955,-23.49,-46.43,1
956,-22.93,-43.35,1
957,-14.18,-47.81,4
958,-26.75,-49.18,1
959,-22.78,-43.45,4
960,-23.02,-45.59,1
961,-10.13,-47.33,1
962,-23.01,-43.47,1
963,-27.9,-48.59,1
964,-7.33,-47.37,1
965,-22.92,-43.41,1
966,-22.03,-42.37,1
967,-19.86,-43.93,1
968,-16.01,-47.99,2
969,-22.71,-45.53,2
970,-24.45,-48.71,1
971,-7.12,-34.88,1
972,-22.64,-45.41,1
973,-19.48,-42.53,1
974,-7.16,-36.83,1
975,-29.42,-50.35,6
976,-30.36,-51.05,1
977,-8.5,-36.94,1
978,-23.58,-46.63,1
979,-22.42,-42.97,1
980,-19.69,-43.92,1
981,-3.35,-39.14,1
982,-19.92,-40.47,1
983,-22.36,-47.39,1
984,-22.41,-47.55,1
985,-16.7,-43.88,1
986,-20.34,-46.42,1
987,-19.77,-44.09,1
988,-22.61,-44.48,1
989,-20.67,-41.01,1
990,-7.16,-34.87,1
991,-29.17,-51.18,1
992,-23.53,-51.68,1
993,-24.36,-47.02,1
994,-2.49,-44.29,1
995,-23.52,-46.81,1
996,-18.01,-52.93,1
997,-22.89,-43.3,1
998,-23.81,-45.37,1
999,-22.96,-43.2,1
