,0
550411405825155072,Parque municipal  http  
550409502915571713,Parque municipal e mundo tirolefest 
550408206317813761,Parque estadual da pedra branca 
550402885490835456,Parque Nacional da serra do caparaó
550401619817664512,Parque Nacional aparados da serra 
550401204727971841,Parque estadual da serra da tiririca
550399434962386944,Parque municipal galvani  http 
550391282884169728,Parque Nacional serra da capivara 
550390868562427905,Parque Nacional da imaginação  
550383650756640768,Parque Nacional do   
550381270468153344,Parque Nacional de aparados da serra
550380464754921474,Parque municipal roberto mário santini 
550379766810161153,Parque Nacional do iguaçu é lindo
550377548828258305,Parque Nacional do iguaçu  
550374938998493185,Parque Nacional da tijuca http 
550371617004855296,Parque Nacional da serra geral em
550369807317860352,Parque estadual da guarita in torres
550367207856037888,Parque Nacional do pico da nebilina
550366903387320320,Parque Nacional da imaginação  https
550362017069301760,Parque estadual  minas gerais http
550353738578550784,Parque estadual da pedra branca 
550351515056357377,Parque Nacional do iguaçu bate recorde
550345621077368832,Parque Nacional da tijuca  
550344252111466496,Parque Nacional de ubajara  
550340741524762624,Parque Nacional da imaginação  
550331254609281024,Parque estadual da ilha anchieta http
550331009976516608,Parque Nacional da serra do cipó
550329696098201600,Parque estadual da juréira  http
550329262155513856,Parque Nacional dos lençois maranhenses http
550325492742893568,Parque Nacional dos lençois maranhenses http
550323196713787392,Parque estadual do biribiri http 
550321915169370112,Parque Nacional dos lençois maranhenses http
550320876051509249,Parque Nacional cavernas do peruaçu 
550320110205140992,Parque estadual do caracol http 
550317741635559426,Unidade de conservação http   t
550314905283592192,Parque estadual vila velha  pr
550312630133743617,Parque Nacional de itatiaia  rj
550308559939203072,Parque Nacional de ubajara  
550306346508505088,Parque Nacional de ubajara  
550304945359298560,Parque Nacional da imaginação  
550303916739796992,Parque Nacional da chapada dos guimarães
550301457858441217,Parque municipal do passaúna in curitiba
550300424683929601,Parque Nacional de lake manyara 
550300071565479936,Parque Nacional de lake manyara 
550299485738631170,Parque Nacional do iguaçu registra novo
550294298257022976,Parque Nacional do iguaçu  
550290257007362048,Parque municipal  http  
550285230225887233,Parque Nacional do iguaçu obteve um
550283004749553665,Parque municipal dom josé  
550282762830090240,"Parque estadual da ilha grande 

se"
550282416745881601,Parque Nacional da serra de carajás
550282404620144640,Parque Nacional da serra de carajás
550279699927416832,Parque municipal natural da prainha http
550270148985503744,Parque municipal do   
550267888373080065,Parque municipal https   t
550267388152008704,Parque municipal https   t
550267222967746560,Parque Nacional do iguaçu recebe maior
550265875383975937,Parque municipal https   t
550260879863062528,Parque Nacional da serra da bocaina
550255280261722113,Parque estadual paulo césar vinha in
550255277325705216,Floresta nacional do tapajós http 
550245044020461568,Parque Nacional do araguaia  to
550235240246288387,Parque Nacional dos lençóis maranhenses http
550234871789281280,Monumento natural das falésias in beberibe
550229968899145728,Parque Nacional do iguaçu bate recorde
550229286066860032,Parque Nacional de huascarán  
550207911901663234,Parque estadual do jaraguá  são
550156433632002048,Parque estadual da ilha anchieta 
550156419493019650,Parque estadual da ilha anchieta http
550106901636460544,Parque estadual turístico do alto ribeira
550102742924939264,Área de proteção ambiental da costa dos corais
550090589140946946,Parque Nacional serra da canastra http
550086638735331328,Parque Nacional de anavilhanas  
550086359449620480,Parque Nacional do iguaçu registra maior
550084200238678016,Parque Nacional de aparados da serra
550077432519458818,Parque Nacional dos lençóis maranhenses http
550076540328087553,Parque Nacional huerquehue  em pucón
550068126961139712,Parque municipal do morro do macaco
550066051166134272,Parque Nacional da serra da canastra
550065370053480448,Parque Nacional dos lençóis maranhenses http
550065032579801088,Parque Nacional dos lençóis http 
550064459080019969,Parque Nacional dos lençóis http 
550063504279875584,Parque Nacional dos lençóis maranhenses http
550061790248595458,Parque Nacional dos lençóis maranhenses http
550060897922977792,Parque municipal ponte dos bilhares in
550060426445488128,Parque Nacional dos lençóis maranhenses http
550059061522464769,Parque Nacional dos lençóis maranhenses http
550055528668618753,Parque estadual do ibitipoca  
550054482038771712,Parque Nacional dos lençóis maranhenses http
550053411677564930,Parque Nacional de los fiordos de
550049431270080513,Reserva biológica   instituto socioambiental
550046991762616320,Parque municipal teve canoagem sim 
550046930148290562,Parque Nacional de ibitipoca http 
550046691525926914,Floresta nacional ipanema   iperó
550045309880258561,Parque municipal dr  luiz carlos
550042436572299265,Reserva biológica união  https 
550042157768523776,Parque estadual do juquery  http
550033663694733313,Parque municipal  http  
550030190164717568,Reserva biológica http   t
550029962242428932,Parque estadual ilha anchieta  
550029659518541824,Parque Nacional teresópolis sub sede http
550026288442781697,Parque Nacional de iguaçu registra maior
550023025484394497,Parque Nacional dos pirineus cachoeira do
550018488874844162,Parque Nacional de iguaçu registra maior
550011602586853378,Parque municipal flamboyant in goiânia 
