,0
682664028930469888,"[-54.5858139, -25.5401479]"
682218684060930048,"[-46.3190079, -22.8549109]"
681955248286597120,"[-52.0991297, -32.0334252]"
681642443650019328,"[-43.2093727, -22.9110137]"
681595175777492992,"[-46.6333824, -23.5506507]"
681594350959214593,"[-46.6333824, -23.5506507]"
681592719228145664,"[-46.6333824, -23.5506507]"
681519163643445248,"[-46.3190079, -22.8549109]"
681484183894671360,"[-43.2093727, -22.9110137]"
681274383776612352,"[-47.389764, -22.1859721]"
681271892049670145,"[-47.389764, -22.1859721]"
681269168713248768,"[-47.389764, -22.1859721]"
681072446020173825,"[-46.0379249, -23.4133724]"
681067931581677568,"[-43.9450948, -19.9227318]"
680952784540319745,"[-43.9450948, -19.9227318]"
680902257567756288,"[-42.8259693, -2.7541271]"
680770801088462848,"[-43.9450948, -19.9227318]"
680756724584869889,"[-42.975194, -22.4164578]"
680490091228336129,"[-44.5633108, -22.4955278]"
680489979269787651,"[-44.5633108, -22.4955278]"
679907742027505664,"[-49.068046, -11.72794]"
679672010704818176,"[-46.402778, -24.005833]"
668785580206092288,"[-46.6333824, -23.5506507]"
668561616053645316,"[-43.410754, -13.250571]"
668201128878804992,"[-46.5647928, -21.7900318]"
668185509034901509,"[-43.2093727, -22.9110137]"
668146990316916736,"[-53.2, -10.3333333]"
667946491852537857,"[-46.8764612, -23.5112184]"
552833536139755521,"[-74.2055606, 11.2422289]"
552832125435928578,"[-74.2055606, 11.2422289]"
552140825598394368,"[-34.882028, -7.1215981]"
551766480174735360,"[-34.882028, -7.1215981]"
551754363145035776,"[-46.1926671, -23.5234284]"
551474430044819457,"[-49.2532691, -16.680882]"
551384658978824193,"[-46.5647928, -21.7900318]"
551209533675413504,"[-34.882028, -7.1215981]"
551110224019738624,"[-46.5647928, -21.7900318]"
551106436605161472,"[-46.6333824, -23.5506507]"
551048043039305728,"[-46.1926671, -23.5234284]"
667474089414627328,"[-42.8259693, -2.7541271]"
667455495674949633,"[-54.5858139, -25.5401479]"
667254336246845441,"[-43.9450948, -19.9227318]"
667189110164058112,"[-56.0839881, -9.8715018]"
666937405841285121,"[-42.8259693, -2.7541271]"
666404351368392704,"[-43.9450948, -19.9227318]"
666063382462791684,"[-40.1264724, -11.4123294]"
666054750086021120,"[-59.9825041, -3.1316333]"
665888345264902145,"[-38.4812772, -12.9822499]"
665885258546610176,"[-38.4812772, -12.9822499]"
665880773879312384,"[-46.6333824, -23.5506507]"
665856818405617665,"[-43.9450948, -19.9227318]"
665711458647412737,"[-38.4812772, -12.9822499]"
665696894216216576,"[-38.4812772, -12.9822499]"
665692126903181313,"[-38.4812772, -12.9822499]"
665690670372360192,"[-38.4812772, -12.9822499]"
665662041366097921,"[-59.9825041, -3.1316333]"
665638078074236929,"[-53.2, -10.3333333]"
665590483083743234,"[-38.4812772, -12.9822499]"
665590103155306502,"[-38.4812772, -12.9822499]"
665586372380639232,"[-49.7299648, -29.3373663]"
665575188063461376,"[-38.4812772, -12.9822499]"
665573483326369792,"[-40.189151, -10.4602509]"
665532925434339329,"[-43.3811575, -18.0042852]"
665158860446023680,"[-43.9450948, -19.9227318]"
664992683832815616,"[-34.882028, -7.1215981]"
664992586520764416,"[-34.882028, -7.1215981]"
664992451543846913,"[-34.882028, -7.1215981]"
664992350058504193,"[-34.882028, -7.1215981]"
664992314528555008,"[-34.882028, -7.1215981]"
664992276033196032,"[-34.882028, -7.1215981]"
664992186468036608,"[-34.882028, -7.1215981]"
664992122114830338,"[-34.882028, -7.1215981]"
664992074450776064,"[-34.882028, -7.1215981]"
664991996445110272,"[-34.882028, -7.1215981]"
664991891268763648,"[-34.882028, -7.1215981]"
664991806984216576,"[-34.882028, -7.1215981]"
664991642919809024,"[-34.882028, -7.1215981]"
664991539584700416,"[-34.882028, -7.1215981]"
664991466314407936,"[-34.882028, -7.1215981]"
664991417001975808,"[-34.882028, -7.1215981]"
664991374132027392,"[-34.882028, -7.1215981]"
664991327281659904,"[-34.882028, -7.1215981]"
664991274378903552,"[-34.882028, -7.1215981]"
664991177180102656,"[-34.882028, -7.1215981]"
664991117541302272,"[-34.882028, -7.1215981]"
664991074411225089,"[-34.882028, -7.1215981]"
664991042442260482,"[-34.882028, -7.1215981]"
664990977078255616,"[-34.882028, -7.1215981]"
664990836426481664,"[-34.882028, -7.1215981]"
664990756021628928,"[-34.882028, -7.1215981]"
664990678708002816,"[-34.882028, -7.1215981]"
664990599653810176,"[-34.882028, -7.1215981]"
664990547287875585,"[-34.882028, -7.1215981]"
664990465540939776,"[-34.882028, -7.1215981]"
664907815002234880,"[-43.8717676, -16.7273538]"
664863324627197952,"[-46.8764612, -23.5112184]"
664861429296668674,"[-43.05976545695944, -22.4887558]"
664816156730114048,"[-43.8717676, -16.7273538]"
664799491372032000,"[-53.2, -10.3333333]"
664577972645535744,"[-49.2532691, -16.680882]"
664521436191657984,"[-53.2, -10.3333333]"
664468567459540993,"[-48.5496098, -27.5973002]"
664466494160568320,"[-43.9450948, -19.9227318]"
664092784807268353,"[-75.0458515, -6.8699697]"
664070994433212416,"[-72.3959849, 5.3428475]"
664015800534228992,"[-42.5270802, -19.4777807]"
663796163297067009,"[-43.775322, -22.8629597]"
663666509886177280,"[-53.2, -10.3333333]"
663297658396782592,"[-54.74570480327303, -28.137545199999998]"
663116882376003584,"[-43.8717676, -16.7273538]"
663099590929944576,"[-44.2448718, -2.5634605]"
663084150354673664,"[-59.9825041, -3.1316333]"
662971844241268736,"[-51.29346915, -29.4573112]"
662737534909177856,"[-44.5633108, -22.4955278]"
662735128855117824,"[-7.8896263, 40.0332629]"
662612358263668736,"[-42.5325303, -22.2800004]"
662247835082072064,"[-34.882028, -7.1215981]"
662016287296589828,"[-49.2532691, -16.680882]"
661902989611921408,"[-49.2532691, -16.680882]"
661902764876955648,"[-49.2532691, -16.680882]"
661902290815721473,"[-49.2532691, -16.680882]"
661580503070457856,"[-43.2093727, -22.9110137]"
661577490046058496,"[-43.2093727, -22.9110137]"
661294170074718208,"[-49.2532691, -16.680882]"
661193643718479872,"[-81.3790304, 28.5421109]"
660934656079077376,"[-59.9825041, -3.1316333]"
660587376494960640,"[-8.628858514902682, 38.74502535]"
660201410659749888,"[-54.5858139, -25.5401479]"
660186231188365312,"[-49.2532691, -16.680882]"
660165809638121472,"[-44.2448718, -2.5634605]"
660001429990588416,"[-8.490675185118615, 40.8977193]"
659803212711641088,"[-2.5335988, 41.4870645]"
659794729828229120,"[-53.2, -10.3333333]"
659511510738337793,"[-35.7339264, -9.6476843]"
659352190507728896,"[-40.4984617, -20.6718755]"
659174841363337216,"[-46.5096698, -18.6041453]"
659107217317187584,"[-53.2, -10.3333333]"
659056682685698048,"[-35.7339264, -9.6476843]"
659014506945884160,"[-53.2, -10.3333333]"
658707264837132289,"[-43.3811575, -18.0042852]"
658707135455363072,"[-43.3811575, -18.0042852]"
658706995265032193,"[-43.3811575, -18.0042852]"
658407876403273728,"[-77.02026805535999, -12.143959]"
658310168145473536,"[-49.2532691, -16.680882]"
658107044097081344,"[-43.9450948, -19.9227318]"
658027191238795264,"[-35.7339264, -9.6476843]"
657919225907015680,"[-9.1365919, 38.7077507]"
657868355681067008,"[-43.9450948, -19.9227318]"
657680272280932353,"[-46.9977452, -24.3218105]"
657538200190255104,"[-44.5633108, -22.4955278]"
657503927546585088,"[-43.9450948, -19.9227318]"
657290900985483264,"[-44.2448718, -2.5634605]"
657218460531994624,"[-53.2, -10.3333333]"
657210970335485954,"[-43.2093727, -22.9110137]"
656829015790108673,"[-48.3336423, -10.1837852]"
656815607090909184,"[-53.2, -10.3333333]"
656562191903162368,"[-43.9450948, -19.9227318]"
656162984377655296,"[-53.2, -10.3333333]"
656114178051186688,"[-41.7661953, -2.9147515]"
656077480705527808,"[-54.5858139, -25.5401479]"
655708877476884481,"[-45.054167, -22.116389]"
655585179474526211,"[-35.2080905, -5.805398]"
679647546797633536,"[-47.4574439, -23.5007185]"
679497488944857088,"[-74.083652, 4.6533326]"
678689485266141184,"[-44.5633108, -22.4955278]"
678338897894617088,"[-44.4463494, -22.4683626]"
678305372860489729,"[-35.7339264, -9.6476843]"
678013825996742656,"[-54.5858139, -25.5401479]"
677999637672890371,"[-43.9450948, -19.9227318]"
677904968691634176,"[-43.9450948, -19.9227318]"
655507896671825920,"[-35.2080905, -5.805398]"
655428035089428480,"[-46.6333824, -23.5506507]"
655371245245087744,"[-54.5858139, -25.5401479]"
655165510116577280,"[-43.9450948, -19.9227318]"
655161234728308737,"[-37.2766817, -7.0258285]"
655156628778520576,"[-49.2532691, -16.680882]"
655116410683691009,"[-43.9450948, -19.9227318]"
654954422523592704,"[-44.0875436, -19.7672898]"
654751112088543232,"[-42.975194, -22.4164578]"
654737822918684674,"[-4.8379791, 39.3260685]"
654733643265347586,"[-42.975194, -22.4164578]"
654714278667116544,"[-48.5496098, -27.5973002]"
654635942062505984,"[-44.5633108, -22.4955278]"
654322753751941120,"[-54.5858139, -25.5401479]"
654066593044021248,"[-49.2532691, -16.680882]"
653916430778408960,"[-107.991707, 61.0666922]"
653676335685087232,"[-56.0991301, -15.5986686]"
653413538594181120,"[-43.9450948, -19.9227318]"
653354245266272256,"[-43.9450948, -19.9227318]"
653353104067416064,"[-43.9450948, -19.9227318]"
653352992968699904,"[-43.9450948, -19.9227318]"
653352923209015296,"[-43.9450948, -19.9227318]"
653352779268890624,"[-43.9450948, -19.9227318]"
653174584284442624,"[-35.7339264, -9.6476843]"
653139751508250624,"[-2.2206585, 52.1911849]"
652882476424130560,"[-54.74570480327303, -28.137545199999998]"
652697087306530816,"[-49.2416736, -26.8901747]"
652659112065564672,"[-53.2, -10.3333333]"
652610397271388160,"[-49.2532691, -16.680882]"
652490032666820608,"[-40.3064477, -20.1252961]"
652489842065022977,"[-45.51849179778157, -22.6929855]"
652122168898256896,"[-53.2, -10.3333333]"
651848239323475968,"[-43.934347, -19.9230171]"
651821346440237056,"[-46.6333824, -23.5506507]"
651485169162043393,"[-54.5858139, -25.5401479]"
650725870081077248,"[-49.2532691, -16.680882]"
650712713333768192,"[-107.991707, 61.0666922]"
650563640312098816,"[-48.38557934081442, -25.235415]"
650506982772895744,"[-35.7339264, -9.6476843]"
650453561449574400,"[-49.2532691, -16.680882]"
650336346855354368,"[-42.8184375, -22.9196772]"
650308242153840640,"[-43.9450948, -19.9227318]"
650097048570699776,"[-48.3336423, -10.1837852]"
650051485783474176,"[-49.2532691, -16.680882]"
649971147023478784,"[-43.9450948, -19.9227318]"
649958260716519424,"[-107.991707, 61.0666922]"
649953686039433216,"[-107.991707, 61.0666922]"
649713898283757568,"[-49.4051209, -25.5861107]"
649560200001794048,"[-107.991707, 61.0666922]"
649275076697825280,"[-38.5217989, -3.7304512]"
649183244810891264,"[-53.2, -10.3333333]"
649164667617722368,"[-53.2, -10.3333333]"
648920095302008832,"[-49.2712724, -25.4295963]"
648649954861428736,"[-43.9450948, -19.9227318]"
648337662739353600,"[-46.6333824, -23.5506507]"
648189062717702144,"[-53.3135927, -27.9010519]"
647844275091304448,"[-53.2, -10.3333333]"
647719594837213184,"[-54.5764199, -25.6107508]"
647537397194989568,"[-43.914722, -21.5625]"
647382958098239488,"[-43.9450948, -19.9227318]"
647105996922441728,"[-107.991707, 61.0666922]"
646872140596310016,"[-43.9450948, -19.9227318]"
646772779899944964,"[-51.1595023, -23.3112878]"
646703397912113152,"[-43.2093727, -22.9110137]"
646631189172895744,"[-43.4138222, -22.8080114]"
646445299167272960,"[-34.8848193, -8.0584933]"
646435416963465216,"[-49.2532691, -16.680882]"
