,0
152723026453078017,"[-53.2, -10.3333333]"
151988609740840960,"[-53.2, -10.3333333]"
151628825338445824,"[-53.2, -10.3333333]"
151283047373881344,"[-47.761613, -7.2034355]"
150866212669227008,"[-48.4682453, -1.45056]"
150864975693488128,"[-48.4682453, -1.45056]"
150864854914318337,"[-48.4682453, -1.45056]"
149905334599815168,"[-54.5858139, -25.5401479]"
149286345079132161,"[-34.8848193, -8.0584933]"
149153465812254721,"[-43.8263256, -22.4703403]"
148946438678790145,"[-42.975194, -22.4164578]"
148872681171849216,"[-48.4682453, -1.45056]"
148132715399626754,"[-54.5858139, -25.5401479]"
147664005077549056,"[-53.2, -10.3333333]"
147663496715309056,"[-53.2, -10.3333333]"
147358325577748480,"[-53.2, -10.3333333]"
147357362099978240,"[-53.2, -10.3333333]"
147009130203332608,"[-53.2, -10.3333333]"
146939601750212609,"[-53.2, -10.3333333]"
146668224786862080,"[-41.6658458, -2.8818164]"
145995877302009857,"[-51.9382078, -23.425269]"
119987326742036480,"[-42.0340769, -20.2574434]"
119858195886907392,"[-53.2, -10.3333333]"
119826603483209728,"[-53.2, -10.3333333]"
119778693336932355,"[-53.2, -10.3333333]"
119777066492239873,"[-53.2, -10.3333333]"
119766568820416513,"[-45.5612792, -23.031448]"
119539637587947520,"[-62.8277863, -10.943145]"
119490521617006592,"[-53.2, -10.3333333]"
119076225770725378,"[-53.2, -10.3333333]"
119057817633169408,"[-53.2, -10.3333333]"
118788611540918272,"[-54.6162947, -20.4640173]"
118787397931638785,"[-51.5065214, -27.1737204]"
118750423422218241,"[-43.2093727, -22.9110137]"
118748365197557760,"[-43.2093727, -22.9110137]"
118703646279077888,"[-53.2, -10.3333333]"
118702590077841408,"[-53.2, -10.3333333]"
118385976585359360,"[-53.2, -10.3333333]"
118340349352611841,"[-53.2, -10.3333333]"
117244188810158080,"[-53.2, -10.3333333]"
117241652468391936,"[-9.1365919, 38.7077507]"
117219378327601152,"[-53.2, -10.3333333]"
117144718126743553,"[-56.0991301, -15.5986686]"
116906756097052672,"[-53.2, -10.3333333]"
116905938551709696,"[-53.2, -10.3333333]"
116905314384748544,"[-53.2, -10.3333333]"
116575615938854913,"[-53.2, -10.3333333]"
116529269823381504,"[-53.2, -10.3333333]"
116523281326153728,"[-53.2, -10.3333333]"
116249285804298240,"[-43.2093727, -22.9110137]"
116141108676923393,"[-53.2, -10.3333333]"
115856664191696896,"[-54.5858139, -25.5401479]"
115793487907135488,"[-53.2, -10.3333333]"
114848354504163329,"[-43.9450948, -19.9227318]"
114550915998023680,"[-34.8848193, -8.0584933]"
114549428135788547,"[-34.8848193, -8.0584933]"
114427142493839360,"[-53.2, -10.3333333]"
114358628236013569,"[-53.2, -10.3333333]"
114035647999774721,"[-53.2, -10.3333333]"
114009057521709057,"[-42.967223, -21.459444]"
113980425403240449,"[-53.2, -10.3333333]"
113977131427561472,"[-53.2, -10.3333333]"
113625387573059585,"[-37.3443872, -5.1904332]"
113356180117655552,"[-53.2, -10.3333333]"
113349767857307648,"[-46.4365769, -12.402404]"
113292054523686912,"[-53.2, -10.3333333]"
113282562159419392,"[-49.2532691, -16.680882]"
113269600040394752,"[-53.2, -10.3333333]"
113269247731445761,"[-53.2, -10.3333333]"
113268905023250432,"[-53.2, -10.3333333]"
113268174992048129,"[-53.2, -10.3333333]"
113265959191576576,"[-53.2, -10.3333333]"
113265361922695168,"[-53.2, -10.3333333]"
113264705006604288,"[-53.2, -10.3333333]"
113167626682900480,"[-46.4365769, -12.402404]"
113085071589781506,"[-48.4682453, -1.45056]"
113084738574630912,"[-53.2, -10.3333333]"
113025517531299842,"[-53.2, -10.3333333]"
112302606935789568,"[-43.9450948, -19.9227318]"
112285742960619520,"[-53.2, -10.3333333]"
112243891201245184,"[-51.4610764, -23.5525327]"
112234667352137729,"[-53.2, -10.3333333]"
112004739616604160,"[-53.2, -10.3333333]"
111981920350502913,"[-53.2, -10.3333333]"
111935287088775168,"[-53.2, -10.3333333]"
111909875839275008,"[-53.2, -10.3333333]"
111876336724873219,"[-54.5858139, -25.5401479]"
111847778233233408,"[-53.2, -10.3333333]"
111784296422969344,"[-53.2, -10.3333333]"
111605090955177984,"[-43.2093727, -22.9110137]"
111601829447598080,"[-46.333889, -23.960833]"
111139542102315008,"[-53.2, -10.3333333]"
111081744731602945,"[-53.2, -10.3333333]"
110753833931644928,"[-53.2, -10.3333333]"
110753658219667456,"[-53.2, -10.3333333]"
110753301347311616,"[-53.2, -10.3333333]"
110752870831366144,"[-53.2, -10.3333333]"
110751601265885184,"[-53.2, -10.3333333]"
110379890276184064,"[-37.0774655, -10.9162061]"
109740462012760064,"[-54.5858139, -25.5401479]"
109304875879366656,"[-53.2, -10.3333333]"
109271830900129793,"[-53.2, -10.3333333]"
109250358286618624,"[-0.103458, 51.5029222]"
109059826713231360,"[-54.5858139, -25.5401479]"
109058582108057600,"[-54.5858139, -25.5401479]"
108875815613247489,"[-53.2, -10.3333333]"
107837168881377280,"[-43.359654761904764, -8.303]"
107787365141061632,"[-37.0774655, -10.9162061]"
107418237825851392,"[-48.8486726, -26.3044898]"
107418117076041729,"[-48.8486726, -26.3044898]"
107267000526581760,"[-46.6333824, -23.5506507]"
107098780742066176,"[-53.2, -10.3333333]"
106381069816836098,"[-53.2, -10.3333333]"
105807633491050496,"[-43.2093727, -22.9110137]"
105806262528249856,"[-43.2093727, -22.9110137]"
105727702870409217,"[-46.6333824, -23.5506507]"
105727446116089856,"[-46.6333824, -23.5506507]"
104676696757776384,"[-62.8277863, -10.943145]"
104262767543988224,"[-53.2, -10.3333333]"
103850241601708033,"[-53.2, -10.3333333]"
103834893523484672,"[-53.2, -10.3333333]"
103556155900559360,"[-46.6333824, -23.5506507]"
103465284421160961,"[-53.2, -10.3333333]"
103160812943847424,"[-53.2, -10.3333333]"
103147768113147904,"[-53.2, -10.3333333]"
103093560181657600,"[-53.2, -10.3333333]"
102788061624152066,"[-44.0875436, -19.7672898]"
102786915752873984,"[-44.0875436, -19.7672898]"
102541350913847296,"[-35.8771292, -7.2246743]"
102071505629872128,"[-53.2, -10.3333333]"
102069239518728192,"[-53.2, -10.3333333]"
102063729444790273,"[-56.0991301, -15.5986686]"
102016903479955456,"[-56.0991301, -15.5986686]"
101688267090567168,"[-53.2, -10.3333333]"
101668326861848576,"[-53.2, -10.3333333]"
101660849135034369,"[-53.2, -10.3333333]"
101660799180865536,"[-53.2, -10.3333333]"
101300297791582210,"[-53.2, -10.3333333]"
101299195096469504,"[-53.2, -10.3333333]"
101298984215252993,"[-53.2, -10.3333333]"
101298769475272706,"[-53.2, -10.3333333]"
101297764092223489,"[-53.2, -10.3333333]"
100850208329572352,"[-0.3295028, 51.0630273]"
100624185696587776,"[-43.2093727, -22.9110137]"
144756570847313920,"[-53.2, -10.3333333]"
144606861608488960,"[-43.2093727, -22.9110137]"
144589483726221312,"[-50.5976641, -17.8115199]"
144499201462632448,"[-53.2, -10.3333333]"
144130585298866176,"[-43.1154552, -22.8832371]"
99193096318889984,"[-51.2303767, -30.0324999]"
99191707953930240,"[-51.2303767, -30.0324999]"
98470634086080512,"[-50.9356044, -28.5102901]"
97767146691624960,"[-47.06083, -22.90556]"
96815374376513536,"[-48.4682453, -1.45056]"
96641645851840513,"[-53.2, -10.3333333]"
96571675495235584,"[-53.2, -10.3333333]"
96225496722964481,"[-53.2, -10.3333333]"
95894756177084417,"[-53.2, -10.3333333]"
95573063709626368,"[-46.6333824, -23.5506507]"
95549545794113536,"[-53.2, -10.3333333]"
95534112915464192,"[-51.2303767, -30.0324999]"
95477293274767360,"[-43.9450948, -19.9227318]"
94483202617520128,"[-53.2, -10.3333333]"
94411932504829952,"[-53.2, -10.3333333]"
94086192143933440,"[-53.2, -10.3333333]"
94085649757515776,"[-53.2, -10.3333333]"
94044177612013570,"[-44.4463494, -22.4683626]"
93665273143496706,"[-53.2, -10.3333333]"
93378569971056640,"[-53.2, -10.3333333]"
