,lat,long,N
101,-19.95,-43.95,1
102,-7.41,-35.11,1
103,-7.08,-34.84,1
104,-1.37,-48.41,1
105,-25.68,-54.44,6
106,-16.7,-49.34,1
107,-23.67,-46.73,14
108,-22.93,-43.43,5
109,-23.44,-46.64,15
110,-29.36,-49.73,18
111,-19.08,-43.55,7
112,-19.35,-43.62,10
113,-27.21,-49.65,5
114,-21.76,-48.18,8
115,-23.82,-46.5,3
116,-19.92,-43.94,15
117,-22.25,-41.59,1
118,-23.33,-46.69,5
119,-5.81,-35.2,1
120,-22.43,-43.16,9
121,37.39,-6.08,1
122,-15.36,-55.85,2
123,-20.27,-70.1,1
124,-22.71,-43.74,1
125,-7.22,-39.44,11
126,-25.58,-54.54,4
127,38.27,-0.7,6
128,38.4,-0.44,2
129,-19.94,-43.94,1
130,-23.03,-45.58,16
131,20.93,-89.12,1
132,-25.54,-54.56,1
133,-23.55,-46.68,1
134,-30.03,-51.23,11
135,-3.82,-38.48,2
136,-25.66,-54.44,1
137,-25.65,-54.46,1
138,-25.35,-49.26,2
139,-2.8,-40.52,8
140,-22.34,-48.76,1
141,-14.07,-47.66,21
142,14.77,-91.18,4
143,-16.73,-43.87,7
144,-23.63,-46.58,3
145,-22.37,-44.63,2
146,-22.35,-44.82,1
147,-23.65,-46.63,5
148,-25.5,-53.8,1
149,-22.46,-41.88,3
150,-23.43,-46.48,2
151,-25.41,-49.23,1
152,-22.4,-43.13,49
153,-17.79,-50.93,1
154,-27.01,-48.64,5
155,-15.83,-48.08,1
156,-21.79,-46.55,1
157,-25.53,-54.56,15
158,-8.67,-42.55,4
159,-15.8,-47.88,1
160,-24.03,-48.01,2
161,-26.5,-49.09,4
162,-21.84,-43.81,2
163,-14.56,-39.07,3
164,-22.9,-43.19,1
165,-1.43,-48.45,1
166,-20.25,-40.27,7
167,-8.07,-34.89,1
168,-25.24,-53.98,4
169,-3.74,-38.51,1
170,-2.76,-42.83,6
171,-22.92,-43.4,4
172,19.1,-98.68,1
173,-15.85,-48.95,1
174,-22.45,-42.99,8
175,-29.35,-50.83,3
176,-3.68,-40.36,3
177,-15.74,-47.91,5
178,-15.74,-47.93,1
179,-15.8,-48.06,1
180,-5.79,-35.21,1
181,-23.55,-46.73,7
182,-15.29,-55.99,1
183,-25.28,-54.09,1
184,-22.6,-43.24,3
185,-23.56,-45.51,5
186,-22.5,-41.93,2
187,-25.54,-54.57,4
188,-7.92,-34.93,10
189,-19.91,-43.98,1
190,-15.6,-47.61,5
191,-23.03,-44.17,1
192,-22.53,-52.17,1
193,-2.74,-42.83,1
194,-17.74,-48.62,4
195,-27.48,-49.58,3
196,-25.58,-54.55,30
197,-23.34,-44.88,3
198,-12.38,-54.94,1
199,2.81,-60.7,1
200,38.2,-1.4,1
201,-10.09,-67.75,1
202,-19.8,-43.95,1
203,-22.86,-48.44,2
204,-23.82,-46.51,1
205,-32.93,-71.08,1
206,-4.23,-38.92,3
207,-39.27,-71.95,1
208,38.65,-9.06,32
209,-41.88,-73.82,1
210,-23.83,-45.35,2
211,38.9,-9.18,5
212,-3.84,-40.9,9
213,-19.92,-43.92,2
214,-19.89,-44.0,18
215,-19.89,-43.93,2
216,-25.44,-49.23,1
217,-19.97,-44.06,1
218,-19.94,-44.05,1
219,-16.74,-49.2,26
220,-11.34,-49.27,1
221,-2.5,-44.29,1
222,-29.36,-50.83,2
223,-22.4,-44.67,1
224,-7.99,-34.91,1
225,-5.19,-37.36,1
226,41.01,-8.64,6
227,-5.73,-35.27,1
228,-23.5,-46.86,2
229,-22.46,-44.46,5
230,-19.92,-43.97,1
231,-23.55,-45.52,1
232,38.96,-5.86,2
233,-25.13,-50.17,1
234,-23.54,-46.93,2
235,-25.22,-50.04,4
236,-23.75,-45.75,3
237,-22.87,-43.78,2
238,43.51,16.43,1
239,-22.87,-42.03,3
240,-22.39,-42.95,2
241,-25.5,-54.54,1
242,-23.64,-46.66,2
243,-22.98,-47.0,2
244,-19.99,-43.85,3
245,37.57,-5.43,1
246,42.26,-8.77,2
247,40.37,-105.51,2
248,-23.55,-46.9,7
249,-23.47,-46.85,7
250,-23.41,-46.58,9
251,-22.48,-44.57,1
252,40.38,-5.76,2
253,-30.05,-51.22,2
254,-22.84,-43.01,1
255,-25.9,-48.58,1
256,-23.47,-46.64,3
257,-41.13,-71.31,1
258,61.19,-149.94,1
259,-22.43,-42.96,1
260,-7.11,-34.83,1
261,-16.73,-43.88,1
262,-23.04,-46.98,2
263,-33.21,-70.69,1
264,-22.81,-43.21,1
265,-21.71,-43.9,4
266,-22.79,-43.31,2
267,-22.81,-43.22,1
268,40.09,-6.35,1
269,-20.06,-43.98,1
270,41.77,-8.58,1
271,-23.46,-46.76,10
272,-22.85,-46.33,5
273,-14.25,-47.89,1
274,-25.53,-54.59,2
275,-7.64,-72.67,1
276,40.42,-7.71,1
277,37.14,-8.02,1
278,-17.56,-52.55,1
279,-22.76,-43.45,5
280,-22.92,-43.27,2
281,-23.56,-45.52,1
282,-6.07,-49.91,2
283,-1.44,-48.49,1
284,-15.7,-47.9,1
285,17.07,-89.4,1
286,-23.65,-46.66,1
287,41.88,-8.31,1
288,-5.11,-36.35,1
289,-18.57,-53.13,3
290,42.43,-8.09,1
291,-15.77,-47.9,1
292,-25.46,-49.25,1
293,-22.43,-44.62,2
294,-20.39,-41.03,9
295,-14.18,-47.81,3
296,-19.9,-44.08,2
297,-19.9,-44.09,1
298,36.77,-2.81,2
299,0.03,-51.07,1
300,-19.6,-43.91,1
301,-23.35,-51.14,2
302,-5.37,-49.14,1
303,-20.77,-41.67,1
304,-23.45,-46.64,5
305,-20.41,-41.84,1
306,-20.41,-41.83,1
307,-29.85,-51.14,1
308,-19.86,-43.99,1
309,-19.93,-43.94,2
310,-24.5,-47.84,1
311,-10.25,-48.34,1
312,-20.29,-40.32,1
313,-3.73,-40.99,1
314,-21.97,-44.93,2
315,-19.91,-43.94,2
316,-16.71,-49.33,2
317,-29.92,-51.18,3
318,-1.17,-48.47,1
319,28.12,-15.53,4
320,-22.22,-45.96,9
321,-9.64,-35.74,3
322,-20.24,-40.27,1
323,-26.49,-49.08,2
324,-21.76,-43.35,2
325,-19.87,-43.97,1
326,42.64,-0.07,1
327,-29.32,-50.85,1
328,-19.44,-44.25,1
329,-25.52,-54.56,1
330,-15.84,-48.04,1
331,38.96,-5.87,1
332,-14.16,-47.84,3
333,-22.93,-43.37,1
334,14.58,-88.6,2
335,-15.8,-47.89,1
336,-20.39,-43.5,3
337,-38.99,-72.63,1
338,-23.44,-46.63,6
339,-27.57,-48.54,3
340,-22.46,-44.58,1
341,-18.54,-53.12,2
342,-16.67,-49.49,4
343,-23.19,-45.89,2
344,-23.54,-45.08,1
345,-16.82,-49.26,1
346,-19.93,-43.95,1
347,-6.07,-49.9,1
348,-7.21,-39.45,6
349,-25.25,-50.02,5
350,39.85,-6.03,2
351,-9.02,-42.69,1
352,-16.72,-49.28,1
353,-22.98,-43.41,1
354,-9.67,-35.74,1
355,38.9,-9.04,1
356,-23.56,-46.7,1
357,-3.06,-60.02,1
358,23.66,-109.67,1
359,-15.4,-55.83,1
360,-20.26,-40.43,1
361,-5.19,-37.35,1
362,-19.93,-44.04,1
363,-23.66,-46.56,1
364,-19.91,-43.96,1
365,-15.77,-47.86,1
366,-15.79,-47.93,1
367,-23.01,-46.98,1
368,-25.39,-49.26,1
369,38.65,-9.24,1
370,-19.84,-43.99,1
371,-23.61,-46.69,1
372,-23.2,-45.94,6
373,-23.43,-47.59,1
374,-7.49,-38.98,1
375,-22.98,-43.2,1
376,-26.74,-49.18,3
377,-25.56,-54.63,2
378,-19.87,-43.98,1
379,-14.57,-39.05,3
380,-22.96,-43.28,9
381,-23.99,-46.74,1
382,-29.63,-52.19,1
383,-15.82,-48.03,1
384,-30.35,-51.03,2
385,-23.15,-46.93,1
386,-20.3,-40.35,1
387,21.16,-86.84,1
388,-23.43,-46.55,1
389,-2.81,-55.04,2
390,-25.24,-50.05,2
391,-30.13,-51.22,1
392,-23.66,-46.7,1
393,-22.87,-43.18,3
394,39.13,-9.38,1
395,-23.52,-46.84,2
396,-22.97,-43.22,1
397,-18.24,-43.6,1
398,-18.25,-43.6,13
399,-23.44,-46.62,16
400,-18.24,-43.59,1
401,21.07,-89.52,1
402,-8.06,-34.88,4
403,-17.31,-48.28,1
404,-15.79,-47.83,1
405,-23.0,-43.38,1
406,38.72,-9.15,2
407,-22.54,-44.07,1
408,-19.88,-43.97,1
409,-22.95,-43.22,4
410,-23.47,-46.55,1
411,-13.15,-72.53,6
412,-26.93,-49.06,1
413,-16.71,-49.31,3
414,-27.48,-49.57,4
415,-34.26,18.46,1
416,-27.6,-48.53,1
417,-24.52,-48.84,3
418,-15.8,-47.94,1
419,-20.73,-46.5,1
420,-15.77,-47.89,1
421,37.26,-6.94,3
422,-23.03,-46.98,1
423,-23.8,-46.5,1
424,-19.63,-44.03,2
425,-1.46,-48.47,1
426,-12.95,-38.43,1
427,-25.44,-54.6,1
428,-25.58,-54.56,1
429,-19.87,-43.96,1
430,39.84,-6.03,1
431,-15.57,-56.06,2
432,-22.86,-42.03,1
433,-22.47,-44.59,2
434,-23.98,-46.4,1
435,-15.35,-45.48,1
436,-17.78,-63.18,1
437,-16.65,-49.28,1
438,-19.97,-43.92,1
439,-22.46,-44.59,2
440,-23.13,-44.17,2
441,41.19,-8.6,1
442,-7.15,-34.81,1
443,-8.29,-35.98,2
444,-20.4,-40.32,3
445,-19.94,-43.92,1
446,-29.05,-50.13,2
447,-23.55,-46.64,1
448,17.0,-89.73,1
449,-23.14,-44.17,1
450,-18.28,-42.67,1
451,-22.97,-43.25,15
452,-18.53,-53.14,1
453,-22.97,-43.28,6
454,-23.79,-46.5,1
455,-29.06,-52.28,1
456,-25.26,-53.96,1
457,-23.52,-46.19,3
458,-15.75,-47.89,1
459,-18.24,-43.61,1
460,-22.97,-43.26,2
461,-24.06,-47.99,1
462,-14.18,-47.82,2
463,-2.5,-54.96,3
464,-19.59,-43.91,2
465,-2.5,-54.95,1
466,-25.8,-48.53,1
467,-21.72,-43.92,2
468,-23.59,-46.69,1
469,-22.62,-52.17,1
470,-14.17,-47.82,2
471,-19.54,-42.65,1
472,-19.91,-43.93,1
473,-42.47,-73.78,2
474,-19.98,-43.86,1
475,-20.05,-44.0,4
476,-22.18,-41.66,1
477,-23.45,-46.63,1
478,-23.9,-46.47,1
479,-9.56,-35.75,1
480,-9.57,-35.75,1
481,38.71,-8.98,1
482,-24.1,-52.33,1
483,-15.83,-48.06,1
484,-22.94,-43.2,1
485,-23.03,-43.2,1
486,-23.46,-46.77,1
487,-33.53,-70.8,1
488,-33.02,-71.16,1
489,-15.35,-55.85,1
490,-23.48,-47.48,3
491,-2.8,-40.51,1
492,-19.88,-43.95,1
493,-29.06,-50.14,1
494,-22.43,-42.98,1
495,-22.46,-44.51,1
496,0.02,-51.07,1
497,-22.93,-43.44,1
498,-23.44,-46.8,2
499,-9.63,-35.74,1
500,-51.23,-72.97,1
501,-25.18,-50.1,1
502,-21.72,-43.93,1
503,-29.64,-54.18,1
504,-5.84,-35.21,1
505,-32.6,-52.57,1
506,-22.42,-43.15,1
507,-22.66,-45.0,1
508,-25.58,-54.52,1
509,-3.74,-40.99,1
510,-22.85,-46.27,1
511,-22.46,-42.98,1
512,-3.06,-59.95,1
513,-3.08,-60.0,1
514,-23.72,-46.04,6
515,-4.2,-41.78,1
516,-27.13,-48.94,1
517,-16.63,-49.26,1
518,-19.92,-43.95,91
519,-9.38,-40.5,2
520,-22.51,-43.18,5
521,-22.58,-44.96,1
522,-22.91,-43.21,35
523,-23.55,-46.63,20
524,41.88,-87.62,1
525,-31.76,-71.32,3
526,-1.45,-48.47,8
527,-7.12,-34.88,4
528,41.85,-8.42,1
529,-23.51,-46.88,17
530,-22.42,-42.98,3
531,-27.06,-51.11,1
532,-22.88,-43.12,3
533,-23.04,-49.71,1
534,-21.76,-41.33,6
535,-8.75,-35.1,1
536,-16.33,-48.95,1
537,-23.03,-45.56,1
538,-25.43,-49.27,9
539,-1.68,-50.48,1
540,-10.33,-53.2,140
541,-25.54,-54.59,8
542,-10.18,-48.33,4
543,-20.85,-41.11,1
544,-24.52,-48.11,1
545,-19.58,-42.64,2
546,-23.53,-46.79,2
547,-21.79,-46.56,2
548,-19.91,-44.08,3
549,-19.97,-44.2,2
550,-23.52,-51.68,1
551,-5.09,-42.81,5
552,-2.9,-40.45,1
553,-23.35,-47.69,1
554,-19.47,-44.25,2
555,-22.5,-44.56,2
556,-28.68,-49.37,1
557,-25.4,-51.46,1
558,-9.65,-35.73,3
559,-22.47,-44.45,1
560,-6.07,-49.89,2
561,-20.81,-49.38,1
562,0.04,-51.06,9
563,-22.81,-43.41,4
564,-23.1,-45.71,1
565,-27.6,-48.55,2
566,-23.43,-51.94,3
567,-7.31,-39.3,1
568,37.78,-122.42,1
569,38.04,-4.05,1
570,-5.81,-35.21,3
571,-23.6,-46.92,2
572,-3.13,-59.98,5
573,-24.01,-46.4,4
574,-20.33,-40.29,1
575,-19.77,-43.85,1
576,-20.32,-40.34,1
577,-20.67,-40.5,1
578,-20.08,-44.58,1
579,-22.91,-47.06,2
580,-10.92,-37.08,2
581,-18.92,-54.84,1
582,-22.89,-48.44,1
583,-16.68,-49.25,2
584,-6.26,-36.52,1
585,-22.44,-47.71,1
586,4.1,-72.91,1
587,-20.66,-43.79,1
588,40.74,-8.64,1
589,-29.69,-53.81,1
590,28.12,-15.52,1
591,-7.56,-35.0,1
592,-22.28,-42.53,1
593,-12.98,-38.48,2
594,-2.88,-41.67,1
595,41.15,-8.61,2
596,-14.16,-47.65,1
597,-22.82,-43.03,2
598,-0.87,-47.95,1
599,-29.69,-51.14,1
600,-21.46,-49.95,1
601,-27.64,-48.66,1
602,40.75,-3.6,2
603,-3.73,-38.52,3
604,-23.68,-46.62,1
605,-23.31,-51.16,1
606,-17.3,-48.28,1
607,-22.37,-41.79,4
608,-18.92,-48.28,1
609,-22.53,-41.94,2
610,-19.63,-43.99,1
611,-26.3,-48.85,1
612,-21.42,-50.08,1
613,-22.12,-51.39,2
614,-22.74,-45.11,1
615,-29.34,-49.73,1
616,-29.17,-51.52,1
617,-29.17,-51.18,2
618,38.71,-9.14,1
619,-22.17,-44.64,1
620,-23.71,-46.55,2
621,-27.82,-50.33,1
622,-2.56,-44.24,2
623,16.12,-92.05,1
624,-8.75,-38.96,1
625,-9.98,-67.32,1
626,-18.6,-46.51,1
627,-26.25,-48.63,1
628,-29.46,-51.29,1
629,-23.93,-52.51,1
