,0
682699297943633921,APA DA PEDRA BRANCA
682698108149563392,PARQUE NACIONAL DO ITATIAIA
682695136560726016,MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE
682691085051760642,PARQUE ESTADUAL DAS SETE PASSAGENS
682629754227404800,PARQUE NACIONAL DO ITATIAIA
682619213098258432,PARQUE NACIONAL DA SERRA DOS ORGÃOS
682609688945516548,PARQUE NACIONAL DAS EMAS
682606509499494401,PARQUE NACIONAL DAS EMAS
682606380184924162,PARQUE NACIONAL DAS EMAS
682604158122328065,PARQUE NACIONAL DAS EMAS
682604081140072449,PARQUE NACIONAL DAS EMAS
682603777854205952,PARQUE NACIONAL DAS EMAS
682603595880095745,PARQUE NACIONAL DAS EMAS
682592062064214017,PARQUE NACIONAL DA SERRA GERAL
682586232971522048,FLORESTA NACIONAL DE CANELA
682583443662843905,FLORESTA ESTADUAL DO PALMITO
682583403531776000,PARQUE NACIONAL DO ITATIAIA
682583130159640577,FLORESTA ESTADUAL DO PALMITO
682578865051549697,PARQUE NACIONAL DO ITATIAIA
682577604046487554,FLORESTA NACIONAL DE BRASÍLIA
682575728173559808,PARQUE NACIONAL DO ITATIAIA
682563864110723072,PARQUE NACIONAL DE SETE CIDADES
682559233137704960,FLORESTA NACIONAL DE CANELA
682544797291298816,PARQUE NACIONAL DAS EMAS
682542308055740416,PARQUE ESTADUAL SERRA DO ROLA MOÇA
682522602758369282,PARQUE ESTADUAL PICO DO ITAMBÉ
682521983301619713,PARQUE ESTADUAL PICO DO ITAMBÉ
682515795520389120,PARQUE NACIONAL DA SERRA DA BOCAINA
682502463103066113,PARQUE NACIONAL DA SERRA DA CAPIVARA
682498151685689344,PARQUE NACIONAL DA SERRA DA CAPIVARA
682386709523369986,PARQUE NACIONAL DA TIJUCA
682381601251160064,PARQUE NACIONAL DA TIJUCA
682381436087865344,RESERVA BIOLÓGICA DO TINGUÁ
682350552664113152,PARQUE NACIONAL DA TIJUCA
682342993932730368,RESERVA BIOLÓGICA AUGUSTO RUSCHI
682336785528033280,PARQUE NACIONAL DA SERRA DA CAPIVARA
682300202959646720,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS
682290072205434884,PARQUE NACIONAL DO IGUAÇU
682283815033782272,PARQUE NACIONAL DO ITATIAIA
682279369713291264,PARQUE NACIONAL DO ITATIAIA
682277248439836672,PARQUE NACIONAL DA SERRA DA CAPIVARA
682275810208804864,PARQUE ESTADUAL PICO DO ITAMBÉ
682275141183651844,PARQUE ESTADUAL GRUTA DA LAGOA AZUL
682273702881419268,PARQUE NACIONAL DA SERRA DA CAPIVARA
682262766535741440,PARQUE ESTADUAL SERRA DO ROLA MOÇA
682262428181245954,PARQUE ESTADUAL SERRA DO ROLA MOÇA
682255491657891845,PARQUE NACIONAL DA SERRA DA BOCAINA
682252563547213825,PARQUE NACIONAL DO ITATIAIA
682238949729955840,PARQUE ESTADUAL PICO DO ITAMBÉ
682220151878610944,FLORESTA NACIONAL DA RESTINGA DE CABEDELO
682219602185588737,PARQUE NACIONAL DO ITATIAIA
682214753155072000,RESERVA BIOLÓGICA DO UATUMÃ
682179014237270017,PARQUE NACIONAL DE SÃO JOAQUIM
682176771903455236,FLORESTA NACIONAL DE CANELA
682159954208419840,PARQUE NACIONAL DA SERRA GERAL
682157175360327681,PARQUE ESTADUAL SERRA DO ROLA MOÇA
682156678196899840,PARQUE NACIONAL DO MONTE PASCOAL
682143450490388480,PARQUE NACIONAL DA SERRA DA CAPIVARA
682134863223373824,FLORESTA NACIONAL DE BRASÍLIA
682048835007442944,PARQUE ESTADUAL DE DOIS IRMÃOS
682048752086048768,PARQUE ESTADUAL DE DOIS IRMÃOS
682048618149376000,PARQUE ESTADUAL DE DOIS IRMÃOS
681988616105496577,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA
681986640433172480,PARQUE NACIONAL DA TIJUCA
681961874200621056,PARQUE NACIONAL DO MONTE PASCOAL
681959417802285056,PARQUE NACIONAL DA SERRA DOS ORGÃOS
681958456048353280,RESERVA BIOLÓGICA DO TINGUÁ
681955248286597120,ESTAÇÃO ECOLÓGICA DO TAIM
681953485672333312,PARQUE NACIONAL DA SERRA DA CAPIVARA
681948627787464704,PARQUE NACIONAL DO MONTE PASCOAL
681942612853534720,FLORESTA NACIONAL DE BRASÍLIA
681933839120334848,ESTAÇÃO ECOLÓGICA DE RIBEIRÃO PRETO
681929459692388352,PARQUE NACIONAL DA TIJUCA
681920459408060417,PARQUE NACIONAL DO MONTE PASCOAL
681911345072058372,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA
681895631779160065,PARQUE NACIONAL DA SERRA DA CANASTRA
681892164415172608,PARQUE NACIONAL DA SERRA DA CAPIVARA
681879876949938178,PARQUE NACIONAL DA SERRA DA CAPIVARA
681876048947113984,PARQUE NACIONAL DA TIJUCA
681875990650449920,PARQUE NACIONAL DA SERRA DA CAPIVARA
681875851495870464,PARQUE NACIONAL DA TIJUCA
681872889092509696,FLORESTA ESTADUAL EDMUNDO NAVARRO DE ANDRADE
681870867740135425,PARQUE NACIONAL DO IGUAÇU
681865220256563202,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA
681851015654731776,APA DA PEDRA BRANCA
681838494021500928,PARQUE NACIONAL DO IGUAÇU
681832834181525504,FLORESTA NACIONAL DO AMAZONAS
681832345675153408,ÁREA DE PROTEÇÃO AMBIENTAL DE FERNANDO DE NORONHA
681825239907610624,PARQUE NACIONAL DA TIJUCA
681824072771174402,PARQUE NACIONAL DO IGUAÇU
681817158519656448,PARQUE NATURAL MUNICIPAL DA PRAINHA
681816557794783237,PARQUE NACIONAL DO IGUAÇU
681816293771718656,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS
681814862016679936,PARQUE NACIONAL DO IGUAÇU
681814660807573504,PARQUE NACIONAL DO IGUAÇU
681813736978575360,PARQUE NACIONAL DO IGUAÇU
681806881472385024,PARQUE NACIONAL DO IGUAÇU
681804873273217025,PARQUE NACIONAL DO MONTE PASCOAL
681731727514025984,PARQUE NACIONAL SERRA DAS CONFUSÕES
681681294108037121,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA
681650332376674305,PARQUE ESTADUAL DE DOIS IRMÃOS
681648322432643072,PARQUE ESTADUAL DE DOIS IRMÃOS
681648082338058240,PARQUE ESTADUAL DE DOIS IRMÃOS
681647475137056768,PARQUE ESTADUAL DE DOIS IRMÃOS
681646372198612992,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA
681642443650019328,PARQUE NACIONAL DA TIJUCA
681638988952793088,PARQUE ESTADUAL DE DOIS IRMÃOS
681637366365351936,PARQUE ESTADUAL DE DOIS IRMÃOS
681629033310883842,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA
681613457339363329,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO JACOB
