,lat,long,N
363,-20.41,-43.51,4
364,-22.97,-43.03,4
365,-23.52,-46.71,4
366,-3.1,-60.02,3
367,-16.73,-43.87,5
368,-18.24,-43.61,1
369,-17.57,-52.55,1
370,-17.33,-56.8,1
371,-22.89,-43.23,1
372,-29.38,-50.87,2
373,-25.1,-50.17,1
374,-9.38,-40.5,4
375,-2.95,-60.67,1
376,-26.43,-54.14,1
377,-27.62,-48.63,1
378,-27.64,-48.66,2
379,-22.45,-44.08,1
380,-22.96,-43.19,8
381,-27.6,-48.55,1
382,-21.73,-47.59,1
383,-10.57,-46.51,1
384,-26.75,-49.18,6
385,-12.13,-38.42,1
386,-22.82,-43.43,1
387,-23.52,-46.53,1
388,-9.42,-36.08,2
389,-1.45,-48.47,14
390,-22.97,-43.2,19
391,-20.46,-41.86,3
392,-23.44,-46.64,1
393,-23.12,-46.54,1
394,-22.49,-44.57,1
395,-23.58,-46.75,3
396,-6.8,-35.08,1
397,-23.33,-46.71,4
398,-22.37,-44.72,1
399,-22.64,-43.43,37
400,-21.98,-42.25,1
401,-22.86,-48.44,1
402,-6.24,-36.18,4
403,-14.14,-47.52,2
404,-19.01,-43.44,1
405,-12.97,-38.48,1
406,-3.04,-60.0,1
407,-22.53,-42.98,2
408,-27.0,-49.1,1
409,-4.44,-56.84,1
410,-25.08,-50.15,3
411,-22.7,-45.52,1
412,-19.94,-44.08,2
413,-10.27,-47.09,7
414,-22.95,-43.19,1
415,-23.13,-44.17,1
416,-8.59,-37.25,8
417,-3.21,-64.81,1
418,-26.44,-48.76,1
419,-16.68,-49.25,12
420,-22.52,-52.31,1
421,-22.9,-43.23,6
422,-22.3,-41.7,3
423,-19.89,-44.0,21
424,-19.92,-44.0,1
425,-22.28,-42.53,4
426,-22.4,-43.13,3
427,-22.46,-42.65,7
428,-24.28,-47.23,1
429,-20.0,-46.22,1
430,-5.81,-35.21,11
431,-28.26,-52.4,2
432,-22.47,-44.58,16
433,-15.81,-46.93,2
434,-23.88,-48.0,15
435,-22.82,-43.19,1
436,-25.09,-50.16,1
437,-12.96,-38.61,1
438,-22.94,-43.35,1
439,-22.6,-43.71,1
440,-23.79,-45.56,1
441,-3.13,-59.98,17
442,-23.01,-43.45,2
443,40.42,-3.7,2
444,-13.82,-41.3,1
445,-23.19,-46.88,1
446,-23.0,-43.65,1
447,-22.57,-43.31,1
448,-20.76,-41.53,8
449,-25.41,-50.59,1
450,-12.36,-44.98,1
451,-19.93,-43.93,1
452,-23.85,-50.17,1
453,-18.17,-47.94,1
454,-22.4,-44.63,29
455,42.36,-76.93,1
456,-20.02,-44.06,2
457,-23.43,-45.08,5
458,-2.44,-54.7,2
459,-15.1,-44.09,1
460,-25.29,-49.22,7
461,-22.63,-43.26,3
462,-27.64,-48.69,1
463,-15.65,-56.13,1
464,-16.07,-47.98,3
465,-17.81,-50.6,1
466,-27.82,-50.33,1
467,-3.72,-53.74,1
468,-1.42,-48.42,3
469,-21.39,-42.7,2
470,-23.51,-46.88,3
471,-11.13,-47.58,1
472,-5.09,-42.81,2
473,-15.49,-44.36,1
474,-22.86,-43.78,1
475,-4.03,-41.48,7
476,-16.72,-43.86,1
477,-22.92,-43.25,3
478,-22.98,-43.2,2
479,-22.72,-47.31,3
480,-22.93,-43.18,1
481,-6.08,-49.89,1
482,-22.88,-43.78,1
483,-28.07,-52.02,1
484,-23.26,-46.76,1
485,-25.25,-54.12,1
486,-19.5,-44.28,1
487,-15.6,-56.1,1
488,-7.23,-39.43,1
489,-23.44,-45.99,10
490,-22.38,-44.66,1
491,-19.95,-43.91,25
492,-20.09,-43.8,12
493,-21.76,-41.33,1
494,-31.25,-50.96,3
495,-11.42,-40.59,3
496,-22.92,-43.23,1
497,-2.5,-44.29,2
498,-2.8,-42.85,1
499,-29.75,-51.15,2
500,-19.87,-43.97,2
501,-7.22,-46.45,1
502,-14.39,-43.01,1
503,-20.46,-54.62,8
504,-21.12,-56.5,3
505,-23.78,-45.56,5
506,-9.26,-49.96,4
507,-9.27,-49.95,1
508,-26.22,-50.3,4
509,-16.63,-49.25,3
510,-15.41,-55.83,2
511,-3.03,-59.98,8
512,-22.92,-43.27,18
513,-4.26,-55.99,1
514,-22.41,-42.97,10
515,-20.43,-41.86,7
516,-23.77,-46.51,6
517,-22.98,-43.64,1
518,-22.24,-43.7,2
519,-20.28,-42.34,1
520,-8.62,-37.16,2
521,-23.84,-46.14,2
522,-34.61,-58.44,3
523,-22.42,-44.29,1
524,-16.72,-43.83,1
525,-6.24,-35.09,1
526,-23.63,-46.58,2
527,-8.01,-34.94,14
528,-3.69,-40.35,1
529,-24.32,-47.0,2
530,2.81,-60.74,1
531,-23.71,-46.55,2
532,-23.18,-45.89,3
533,-22.96,-43.18,9
534,-14.16,-47.84,1
535,-22.92,-42.82,2
536,2.82,-60.67,2
537,-23.92,-51.98,1
538,-22.83,-44.19,1
539,-22.93,-44.0,7
540,-22.73,-44.13,1
541,-15.17,-42.5,1
542,-10.75,-47.37,1
543,-20.6,-41.2,3
544,-7.97,-34.84,3
545,-22.9,-43.2,2
546,-16.46,-54.64,1
547,-22.97,-43.27,1
548,-12.76,-39.43,1
549,-20.48,-43.51,1
550,-22.25,-43.7,1
551,-22.93,-43.09,2
552,-22.77,-43.4,3
553,-10.59,-37.38,1
554,-18.0,-43.38,1
555,-8.18,-34.95,2
556,-25.74,-49.31,4
557,-20.29,-40.34,7
558,-15.58,-56.1,3
559,-23.49,-46.87,7
560,-22.75,-46.27,1
561,-9.02,-42.69,2
562,-23.17,-45.89,3
563,-9.43,-40.51,1
564,-22.97,-42.02,1
565,-33.52,-53.37,2
566,-3.1,-60.03,5
567,-12.76,-43.95,1
568,-22.93,-43.36,1
569,-28.86,-51.28,1
570,-25.41,-49.27,1
571,-18.94,-48.24,1
572,-22.69,-45.48,1
573,-22.97,-43.19,4
574,-18.42,-39.71,1
575,-16.73,-43.86,1
576,-24.52,-48.11,1
577,-5.38,-49.11,1
578,-23.54,-46.67,1
579,-24.73,-48.11,1
580,-5.12,-42.79,5
581,-21.18,-47.81,2
582,-1.43,-48.45,1
583,-4.48,-63.52,1
584,-22.55,-45.78,1
585,-23.78,-45.36,1
586,38.71,-9.14,1
587,-28.27,-52.2,1
588,-2.0,-54.08,1
589,32.33,-83.11,1
590,-23.05,-46.98,5
591,-19.94,-43.93,3
592,-18.92,-48.28,1
593,-23.11,-50.37,1
594,-18.43,-43.34,1
595,-22.33,-44.58,15
596,-22.43,-45.46,3
597,-9.07,-68.66,1
598,-4.1,-41.72,1
599,-12.56,-41.39,2
600,-23.22,-44.72,1
601,-22.95,-43.22,1
602,-15.55,-47.33,2
603,-19.34,-43.63,1
604,-25.78,-49.7,5
605,-21.78,-46.57,1
606,-3.77,-40.9,10
607,-20.36,-42.01,3
608,-2.8,-40.51,1
609,-19.77,-43.85,2
610,-24.24,-51.67,1
611,-22.92,-43.26,1
612,-21.15,-48.51,1
613,-18.76,-44.46,1
614,-16.71,-43.94,1
615,33.88,35.48,1
616,-26.87,-48.84,7
617,-3.88,-38.62,1
618,-29.46,-51.31,7
619,-21.72,-43.9,1
620,-22.12,-43.21,1
621,-9.62,-35.72,1
622,-22.46,-44.61,6
623,-21.3,-46.71,1
624,-25.42,-48.22,1
625,-23.87,-52.88,1
626,-29.13,-49.99,1
627,-8.34,-37.81,1
628,-23.42,-46.85,3
629,-24.38,-47.03,1
630,-15.79,-47.85,5
631,-22.32,-44.59,1
632,-23.92,-46.43,1
633,-6.97,-35.7,1
634,-29.68,-51.47,1
635,-8.32,-63.5,1
636,-19.9,-41.66,1
637,-20.38,-43.48,7
638,-21.97,-44.6,1
639,-15.67,-56.13,1
640,-22.87,-43.31,6
641,-22.88,-42.02,4
642,-17.77,-48.66,9
643,-22.96,-43.25,1
644,-15.3,-45.63,1
645,-25.21,-47.99,1
646,-27.6,-48.5,1
647,-6.08,-49.9,1
648,-32.03,-52.1,1
649,-4.15,-41.7,1
650,-22.91,-43.38,3
651,-20.19,-43.98,1
652,-25.33,-48.17,2
653,-22.44,-42.93,4
654,-14.45,-46.16,1
655,-32.54,-52.54,2
656,-21.75,-43.33,5
657,-23.15,-44.23,1
658,-2.75,-42.82,1
659,-29.16,-50.09,1
660,-16.51,-49.02,20
661,-19.0,-43.52,2
662,-12.83,-41.43,1
663,-25.45,-49.21,2
664,-28.28,-52.2,1
665,-7.16,-34.93,1
666,-2.54,-43.02,2
667,-19.82,-40.27,1
668,-16.33,-48.95,7
669,-3.2,-52.21,5
670,-4.2,-38.18,1
671,-23.54,-47.44,1
672,-29.45,-50.58,1
673,-22.28,-44.87,2
674,-5.7,-35.2,1
675,-28.34,-49.63,1
676,-26.99,-48.63,1
677,-21.47,-41.11,1
678,-20.71,-44.82,2
679,-23.42,-47.63,1
680,-22.75,-47.41,2
681,-21.68,-47.6,1
682,-27.92,-53.28,1
683,-22.47,-44.45,1
684,-22.81,-43.41,1
685,-8.04,-35.2,1
686,-10.92,-37.08,1
687,-22.35,-44.65,15
688,-9.61,-50.05,1
689,-19.63,-43.88,2
690,-5.17,-37.34,1
691,-6.75,-51.08,1
692,-22.04,-41.05,1
693,-22.92,-43.19,1
694,-27.59,-48.5,1
695,-16.44,-51.12,1
696,-3.86,-40.92,1
697,-3.11,-59.98,7
698,-23.96,-47.51,1
699,-26.93,-53.0,1
700,-23.19,-45.89,2
701,-22.02,-47.89,2
702,-22.98,-43.52,1
703,-20.64,-41.91,1
704,-22.89,-43.44,6
705,-20.37,-41.86,1
706,-10.2,-48.35,1
707,-29.46,-51.29,1
708,-22.86,-43.36,2
709,-25.25,-50.02,4
710,-22.52,-44.1,4
711,-14.47,-39.08,1
712,-2.42,-54.73,5
713,-23.81,-54.1,1
714,-5.35,-49.1,1
715,-21.23,-43.77,1
716,48.71,2.25,1
717,-8.76,-63.9,1
718,-22.42,-44.85,1
719,-12.81,-41.33,1
720,-26.29,-48.84,1
721,-22.42,-45.45,6
722,-23.36,-44.85,1
723,-29.09,-50.37,5
724,-23.44,-46.52,2
725,-20.29,-40.29,1
726,-22.25,-53.35,1
727,-18.08,-52.92,1
728,-23.6,-46.75,9
729,-25.19,-53.81,3
730,-22.2,-41.49,1
731,-21.56,-45.43,1
732,-20.44,-54.56,1
733,-22.24,-45.71,7
734,-16.69,-49.27,2
735,-20.45,-54.55,1
736,-22.94,-43.26,1
737,-9.71,-35.9,1
738,-23.35,-44.87,2
739,-27.84,-54.48,1
740,-6.53,-35.74,3
741,-23.88,-46.45,1
742,-22.85,-46.31,2
743,-2.51,-43.25,20
744,-6.64,-51.98,1
745,-22.95,-43.03,1
746,-22.91,-47.06,4
747,-19.54,-43.93,1
748,-14.86,-40.84,1
749,-8.66,-43.68,2
750,-23.54,-46.37,1
751,-22.39,-44.97,1
752,-19.62,-43.44,1
753,-15.78,-47.89,1
754,-25.79,-48.53,1
755,-28.88,-50.36,2
756,-25.09,-50.17,1
757,-22.48,-42.2,1
758,-23.07,-43.56,1
759,-19.71,-42.73,1
760,-19.48,-42.53,1
761,-24.48,-51.81,1
762,-7.02,-45.48,1
763,-8.41,-37.06,1
764,-27.94,-53.41,1
765,-21.7,-43.92,1
766,-3.08,-60.0,1
767,-9.91,-63.03,1
768,-28.56,-49.59,2
769,-23.41,-46.58,2
770,-23.4,-46.54,51
771,-23.4,-46.53,5
772,-23.49,-46.59,1
773,-29.05,-50.15,1
774,-23.8,-46.66,5
775,-15.91,-52.26,1
776,-26.3,-48.85,1
777,-23.77,-45.93,1
778,-23.59,-46.72,1
779,-29.69,-53.81,1
780,-22.88,-43.09,1
781,-26.23,-52.67,2
782,-4.95,-47.5,1
783,-14.13,-47.52,10
784,-25.42,-49.28,1
785,-29.17,-51.18,2
786,-9.01,-42.7,2
787,-22.92,-43.05,1
788,48.07,18.95,1
789,-21.15,-47.97,1
790,-0.73,-47.86,1
791,-10.7,-46.54,1
792,-22.12,-45.05,2
793,-25.44,-49.06,2
794,-24.51,-48.84,1
795,-22.97,-43.42,1
796,-14.32,-53.53,2
797,-22.9,-43.68,1
798,-17.75,-48.63,2
799,-27.48,-49.57,9
800,-22.4,-42.98,11
801,-22.9,-43.14,1
802,-19.07,-43.55,1
803,-2.45,-44.78,1
804,-27.79,-50.34,1
805,41.9,12.48,1
806,41.98,2.82,1
807,-9.12,-43.8,1
808,-3.93,-41.72,1
809,-9.75,-36.66,1
810,-29.47,-51.2,1
811,-22.88,-43.36,1
812,-5.08,-36.45,1
813,-11.43,-40.59,1
814,-23.78,-46.31,1
815,-5.08,-36.46,1
816,-22.95,-46.54,1
817,-29.47,-51.96,3
818,-18.47,-43.31,1
819,-12.62,-38.99,1
820,-23.53,-46.22,3
821,-22.4,-43.14,4
822,-22.76,-43.47,1
823,-21.57,-43.91,2
824,-12.96,-38.46,1
825,-27.12,-49.36,1
826,-27.41,-49.6,1
827,-22.85,-46.27,4
828,-35.0,-64.97,2
829,-18.02,-41.67,1
830,-17.35,-44.95,1
831,-19.97,-43.98,1
832,-20.25,-43.59,3
833,-30.0,-51.08,1
834,-22.41,-47.52,10
835,-20.45,-54.56,2
836,-23.99,-46.41,1
837,-23.33,-46.73,4
838,-20.85,-41.12,1
839,-0.06,-51.07,1
840,48.86,2.35,1
841,-28.29,-49.94,1
842,-10.74,-40.36,1
843,-23.62,-46.63,1
844,-22.89,-43.12,1
845,-9.72,-45.28,1
846,-16.36,-49.5,1
847,-16.75,-49.2,1
848,-21.71,-43.9,1
849,-27.1,-48.91,1
850,-7.93,-38.3,1
851,-20.53,-41.95,1
852,-16.71,-49.32,1
853,-23.46,-46.5,4
854,-19.95,-44.0,4
855,-7.32,-35.58,1
856,-22.99,-44.1,1
857,-22.8,-43.21,1
858,-16.37,-39.58,1
859,-21.71,-43.91,4
860,-22.97,-45.54,1
861,-22.92,-43.18,1
862,-29.35,-49.73,5
863,-22.93,-43.68,1
864,-17.93,-44.23,1
865,-5.32,-41.56,1
866,-2.53,-43.12,1
867,-22.03,-41.02,10
868,-16.75,-43.88,6
869,-16.0,-41.28,1
870,-22.8,-43.2,2
871,-8.83,-42.48,2
872,-22.44,-44.53,2
873,-29.69,-51.14,2
874,-13.8,-47.46,1
875,52.52,13.39,1
876,-31.77,-52.34,1
877,-29.44,-51.51,3
878,-28.63,-49.53,1
879,-23.22,-44.71,1
880,-29.32,-50.85,2
881,-20.86,-46.39,1
882,-23.62,-45.41,2
883,-16.58,-39.56,4
884,-25.0,-47.93,3
885,-22.41,-43.01,1
886,-22.44,-44.6,1
887,-7.87,-34.9,1
888,-6.2,-50.3,1
889,-27.73,-48.67,1
890,-23.74,-45.28,1
891,-23.8,-45.36,1
892,-23.39,-53.61,1
893,-19.28,-44.4,1
894,-22.38,-41.78,1
895,-29.33,-49.74,1
896,-23.26,-47.3,1
897,-7.83,-35.12,2
898,-3.69,-40.34,2
899,-24.58,-48.59,1
900,-0.05,-51.09,1
901,-18.86,-41.95,1
902,-19.93,-47.47,1
903,-7.24,-39.41,1
904,-25.36,-51.47,1
905,-22.45,-43.11,2
906,-23.51,-46.52,1
907,-29.64,-51.01,1
908,-19.97,-43.8,1
909,-23.46,-46.77,1
910,-20.3,-46.52,1
911,-5.08,-42.76,2
912,-12.21,-55.57,1
913,-23.03,-46.84,1
914,-20.42,-41.01,1
915,21.46,39.2,1
916,-1.41,-48.42,4
917,-20.34,-40.29,1
918,-23.54,-45.07,3
919,-7.12,-36.72,1
920,-23.56,-46.63,2
921,-8.02,-34.97,1
922,-19.94,-43.48,1
923,-30.87,-53.09,1
924,-20.65,-40.48,6
925,-22.07,-46.57,1
926,-18.6,-46.51,1
927,-23.5,-47.46,3
928,-23.02,-43.47,1
929,-24.31,-47.0,3
930,-11.43,-40.61,1
931,-18.25,-42.6,1
932,-22.74,-46.91,1
933,-26.24,-48.51,1
934,-23.35,-44.85,1
935,-15.63,-47.65,1
936,-3.74,-38.49,1
937,-5.33,-39.72,1
938,-23.55,-46.59,1
939,-18.16,-43.6,2
940,-23.26,-44.81,5
941,-23.46,-46.7,1
942,-16.45,-39.06,1
943,-20.35,-41.53,1
944,-17.12,-43.81,1
945,-23.99,-46.4,2
946,-22.41,-47.59,1
947,3.79,-61.75,1
948,-23.39,-46.57,1
949,-22.13,-47.66,2
950,-23.56,-46.7,1
951,34.52,-119.79,1
952,-22.65,-44.58,2
953,-29.76,-53.16,1
954,-23.55,-46.93,1
955,-9.41,-40.51,1
956,-23.35,-44.72,1
957,-22.92,-43.21,1
958,-23.55,-46.68,1
959,-25.61,-54.49,1
960,-20.62,-41.01,1
961,-23.4,-46.58,1
962,-29.64,-50.46,1
963,-25.88,-48.58,1
964,-29.85,-51.18,1
965,-6.85,-35.49,1
966,-22.93,-43.44,3
967,-22.85,-46.33,1
968,-23.35,-47.69,1
969,-22.47,-44.56,3
970,-2.56,-42.75,1
971,-22.93,-43.25,1
972,-20.84,-42.15,1
973,-20.62,-40.42,1
974,-22.85,-43.28,1
975,-25.01,-47.94,1
976,-23.53,-45.85,1
977,-9.01,-42.69,1
978,-22.99,-43.46,3
979,-27.0,-51.16,1
980,-29.49,-53.0,1
981,-15.44,-55.79,2
982,-22.92,-42.42,1
983,-20.26,-42.03,1
984,-23.04,-43.5,1
985,-3.85,-32.38,1
986,-22.85,-42.85,1
987,-3.74,-43.35,1
988,-18.58,-39.73,1
989,-8.57,-37.24,1
990,-22.9,-43.21,2
991,-24.35,-48.98,3
992,-29.06,-49.98,1
993,-15.8,-48.86,1
994,-21.23,-51.49,1
995,-2.91,-41.77,1
996,-21.79,-46.56,1
997,-25.51,-54.59,1
998,-15.59,-47.6,1
999,-25.7,-54.44,1
