,0
550379766810161153,"[-49.2712724, -25.4295963]"
550092795223212032,"[-54.4315257, -26.737224]"
549687027822628864,"[-8.6192306, 41.5314496]"
549655776198144000,"[-43.6006487, -18.2440862]"
549568904461578240,"[-50.8136305, -29.3626977]"
538329292632248320,"[-43.3811575, -18.0042852]"
537308182004387840,"[-53.2, -10.3333333]"
423112185565704192,"[-50.145412, -29.0489517]"
422904778620817408,"[-51.1778852, -29.8511627]"
422516084454211584,"[-53.2, -10.3333333]"
422395342836219904,"[-44.0621506, -20.0214251]"
422394889561989120,"[-44.0621506, -20.0214251]"
421625130863718401,"[-49.2712724, -25.4295963]"
421328425543294976,"[-54.5858139, -25.5401479]"
421265507077992448,"[-53.2, -10.3333333]"
420891629231144960,"[-53.2, -10.3333333]"
420513384623132672,"[-53.2, -10.3333333]"
420323929182720001,"[-52.193159, -29.614306]"
420263658334474240,"[-40.4984617, -20.6718755]"
419607838420643840,"[-59.9825041, -3.1316333]"
419573535565447168,"[-48.957317, -15.8501619]"
419201945258459136,"[-43.792777, -21.842777]"
418940085308882944,"[-43.3501129, -21.7609533]"
418780669234249729,"[-53.2, -10.3333333]"
418575812116238336,"[-43.9450948, -19.9227318]"
418491834336555008,"[-49.5270851, -25.4597726]"
537210200340443136,"[113.5514142, 22.1757605]"
537028570334625792,"[-53.2, -10.3333333]"
536269437184520193,"[-48.38557934081442, -25.235415]"
536225928645709824,"[-50.145412, -29.0489517]"
536224291592077312,"[-50.145412, -29.0489517]"
536222622129061888,"[-50.145412, -29.0489517]"
536204009045245953,"[-43.2093727, -22.9110137]"
535574869053026304,"[-46.6333824, -23.5506507]"
535178115556073472,"[-37.3443872, -5.1904332]"
534769969779986433,"[-43.2093727, -22.9110137]"
534755238612176896,"[-46.6333824, -23.5506507]"
534465624517660674,"[-46.5647928, -21.7900318]"
534407739628584960,"[-34.882028, -7.1215981]"
534049467683454976,"[-43.9450948, -19.9227318]"
533326763523592192,"[-59.9825041, -3.1316333]"
532643256673517568,"[-53.2, -10.3333333]"
532554954389880833,"[-8.4280045, 41.5510583]"
532541648153346048,"[-51.9382078, -23.425269]"
532463268166901760,"[-46.6333824, -23.5506507]"
532226532006449152,"[-49.2712724, -25.4295963]"
531403447955124224,"[-43.2093727, -22.9110137]"
530820264238809088,"[-53.2, -10.3333333]"
530784233552642048,"[-35.7339264, -9.6476843]"
530171980385763328,"[-35.7339264, -9.6476843]"
530081598323318786,"[-53.2, -10.3333333]"
529805878493343744,"[-43.9450948, -19.9227318]"
529039324914802688,"[-46.5647928, -21.7900318]"
528209040145264640,"[-48.5496098, -27.5973002]"
527945010411745281,"[-48.5496098, -27.5973002]"
527498497797652480,"[-53.2, -10.3333333]"
548999928874545154,"[-70.7407427, -34.170249]"
548607948692275200,"[-84.0739102, 10.2735633]"
548603660339802112,"[-54.5858139, -25.5401479]"
548473377133195264,"[-53.2, -10.3333333]"
527199024852774912,"[-35.7339264, -9.6476843]"
526539102402146304,"[-49.2532691, -16.680882]"
525365822366449666,"[-43.9450948, -19.9227318]"
525312841566683136,"[-43.2093727, -22.9110137]"
524714849344192512,"[-44.0840953, -19.9132749]"
524626189030535168,"[-43.9450948, -19.9227318]"
524558049525370880,"[-46.6333824, -23.5506507]"
524551826667233280,"[-44.0840953, -19.9132749]"
524541849886003200,"[-41.5318886, -20.7625787]"
524272027113623553,"[-53.2, -10.3333333]"
524217865667641344,"[-46.6333824, -23.5506507]"
523404640910839811,"[-43.9450948, -19.9227318]"
523264275360788480,"[-49.2712724, -25.4295963]"
523264014600904704,"[-49.2712724, -25.4295963]"
523086351470981120,"[-43.9450948, -19.9227318]"
522736098632818688,"[-49.2712724, -25.4295963]"
522736022036430849,"[-49.2712724, -25.4295963]"
522498026628476928,"[-43.2093727, -22.9110137]"
522420560106905601,"[-46.6333824, -23.5506507]"
522404186437451776,"[-43.9450948, -19.9227318]"
522397939432701952,"[-43.9450948, -19.9227318]"
522351046728110080,"[-53.2, -10.3333333]"
522110673120419840,"[-53.2, -10.3333333]"
522075546969063426,"[-43.9450948, -19.9227318]"
521781227142279168,"[-46.5647928, -21.7900318]"
521758564525047808,"[-42.4174704, -8.4887363]"
521326450151280640,"[-43.9450948, -19.9227318]"
521010083430662144,"[-43.2093727, -22.9110137]"
521007114442272768,"[-43.2093727, -22.9110137]"
520290150656770048,"[-43.2093727, -22.9110137]"
520215846560743424,"[-48.5496098, -27.5973002]"
520162671065579520,"[-42.366389, -21.130556]"
519953642393059328,"[-42.366389, -21.130556]"
519884650546995200,"[-46.9749847, -23.0298535]"
519167847927648256,"[-53.2, -10.3333333]"
518817156868628480,"[-48.778113, -22.351086]"
518799464002519040,"[-46.8764612, -23.5112184]"
518739184212008962,"[-43.9450948, -19.9227318]"
517950030540734464,"[-8.3082631, 41.7186891]"
517889549352329216,"[-44.2448718, -2.5634605]"
517832104474730496,"[-42.809588, -5.0896403]"
517716427424686080,"[-53.2, -10.3333333]"
517506615617261569,"[-44.4463494, -22.4683626]"
517480411682054144,"[-43.2093727, -22.9110137]"
548164882726916098,"[-54.5858139, -25.5401479]"
547438780328587264,"[-40.4984617, -20.6718755]"
516334789826056193,"[-42.4174704, -8.4887363]"
516334067541762048,"[-42.4174704, -8.4887363]"
516322098323943424,"[-49.35558475, -28.49361085]"
516201363593003008,"[-64.9672817, -34.9964963]"
515970719792889856,"[-40.4984617, -20.6718755]"
515531793823723520,"[-43.1154552, -22.8832371]"
514876401087156224,"[-49.0705863, -22.3218102]"
514533628320436224,"[-43.2093727, -22.9110137]"
514498002141319168,"[-8.5671194, 42.80158]"
514249677999718401,"[-48.2767837, -18.9188041]"
513483942511800320,"[-59.9825041, -3.1316333]"
513085537234997249,"[-43.4870298, -19.9452437]"
513027650861137920,"[-43.2093727, -22.9110137]"
512603586896072706,"[-53.2, -10.3333333]"
512242555279650816,"[-43.2093727, -22.9110137]"
511636819424071680,"[-53.2, -10.3333333]"
510821235698466816,"[-43.9450948, -19.9227318]"
510815202158575617,"[-36.566034, -9.029146]"
510769870972403712,"[-40.6585797, -20.3646483]"
510762190572224513,"[-40.6585797, -20.3646483]"
510760712327528448,"[-40.6585797, -20.3646483]"
510529061299707904,"[-53.2, -10.3333333]"
510429876583940096,"[-40.0612213, -19.3816944]"
510250581135740928,"[-75.0458515, -6.8699697]"
510132860955951104,"[-54.5858139, -25.5401479]"
509715350897065984,"[-46.6333824, -23.5506507]"
508777074526416896,"[-59.9825041, -3.1316333]"
508724640869400577,"[-46.333889, -23.960833]"
508436162328166400,"[-75.6274845, 2.1960126]"
507977081582395392,"[-48.4682453, -1.45056]"
507937184998240257,"[-43.9450948, -19.9227318]"
507479230457065472,"[-54.5858139, -25.5401479]"
507307140516945921,"[-45.4070527, -23.8027866]"
507295154580250626,"[-59.9825041, -3.1316333]"
546286705205346304,"[-51.9624046, -29.4671522]"
546233789673140224,"[-37.3443872, -5.1904332]"
545991758417772544,"[-48.64448794821429, -27.09995045]"
545946802168803328,"[-37.3443872, -5.1904332]"
545775606940434432,"[-42.90878, -20.4164353]"
545674563779305473,"[6.0638506, 44.0580563]"
545586324322140161,"[-43.2093727, -22.9110137]"
545512194717548544,"[-46.6333824, -23.5506507]"
545357805671432192,"[-40.4984617, -20.6718755]"
545315250917371904,"[-40.4984617, -20.6718755]"
506192014783049731,"[-43.9450948, -19.9227318]"
505967454452207616,"[-43.9450948, -19.9227318]"
505810179154542593,"[-47.8066671, -21.178333]"
505699201490354176,"[-46.6333824, -23.5506507]"
505449527894351872,"[-53.2, -10.3333333]"
505117689128312832,"[-43.9450948, -19.9227318]"
504786686531096576,"[-43.9450948, -19.9227318]"
504635744301092864,"[-52.0991297, -32.0334252]"
504622571267313664,"[-43.9450948, -19.9227318]"
504378282994069504,"[-53.2, -10.3333333]"
504336700093767681,"[-53.2, -10.3333333]"
504281521659076608,"[-46.6333824, -23.5506507]"
504022439123095552,"[-47.06083, -22.90556]"
503590340218322945,"[-42.975194, -22.4164578]"
503528264963346432,"[-43.9450948, -19.9227318]"
503236587841683456,"[-9.352225245746453, 38.8355605]"
503188091658854400,"[-43.2093727, -22.9110137]"
502934248542982144,"[-43.9450948, -19.9227318]"
502828611393843201,"[-46.6333824, -23.5506507]"
502828485950574592,"[-43.9642695, -19.9487525]"
502522900189310979,"[-53.2, -10.3333333]"
502282799387115520,"[-43.2093727, -22.9110137]"
502070075328061441,"[-53.2, -10.3333333]"
501761221558013952,"[-49.2712724, -25.4295963]"
501191971084701696,"[-54.6162947, -20.4640173]"
501115075181424641,"[-43.2093727, -22.9110137]"
501091457747681280,"[-45.8866816, -23.1860383]"
501074464709541888,"[-43.2093727, -22.9110137]"
501030532424425475,"[-54.5858139, -25.5401479]"
501009584816144385,"[-48.4682453, -1.45056]"
500967870856445952,"[-43.9450948, -19.9227318]"
500760290083209217,"[-43.2093727, -22.9110137]"
500125935425695745,"[-43.9450948, -19.9227318]"
500116818095124485,"[-43.9450948, -19.9227318]"
499932349895700483,"[-43.9450948, -19.9227318]"
499648393204224000,"[-43.2093727, -22.9110137]"
499226540325232640,"[-46.6333824, -23.5506507]"
497559769960300547,"[-43.9450948, -19.9227318]"
497557571230642176,"[-43.9450948, -19.9227318]"
497556663876866048,"[-43.9450948, -19.9227318]"
497487688938061824,"[-49.35558475, -28.49361085]"
497477935390273537,"[-53.2, -10.3333333]"
497188496721707010,"[-49.2712724, -25.4295963]"
496413440609484800,"[-53.2, -10.3333333]"
496401980558811137,"[-34.9468716, -8.1752476]"
544860426312642562,"[-48.2018597, -7.193241]"
544853166052114432,"[-48.2018597, -7.193241]"
494093621684371457,"[-43.9450948, -19.9227318]"
493512660663943170,"[-59.9825041, -3.1316333]"
493110586025443329,"[-45.8866816, -23.1860383]"
492855536535490560,"[-46.6333824, -23.5506507]"
492643569300410369,"[-45.41306, -23.62028]"
492638751202766848,"[-47.5603933, -22.4100108]"
492615116513632256,"[-43.9450948, -19.9227318]"
491700827493773312,"[-53.2, -10.3333333]"
491115192424882177,"[-50.325883, -27.8165664]"
490665964506451969,"[-46.6333824, -23.5506507]"
490662574384758784,"[-46.6333824, -23.5506507]"
490661243364315136,"[-46.6333824, -23.5506507]"
490651831446818816,"[-46.6333824, -23.5506507]"
490651452252360704,"[-46.6333824, -23.5506507]"
490650932678774784,"[-46.6333824, -23.5506507]"
490650285954838528,"[-46.6333824, -23.5506507]"
490646885586436097,"[-46.6333824, -23.5506507]"
490646346349944833,"[-46.6333824, -23.5506507]"
490645490003107840,"[-46.6333824, -23.5506507]"
490446335444000769,"[-46.6333824, -23.5506507]"
490234838222655488,"[-51.1799525, -29.9216045]"
490171720876453888,"[-43.2093727, -22.9110137]"
489673876948152320,"[-46.62052, -23.681347]"
489498418524717057,"[-46.6333824, -23.5506507]"
488904879541616640,"[-46.8764612, -23.5112184]"
488776862668431360,"[-53.2, -10.3333333]"
488739898611212288,"[-53.2, -10.3333333]"
488176081330253824,"[-43.2093727, -22.9110137]"
487681630413533184,"[-43.1154552, -22.8832371]"
487674962481020930,"[-43.2093727, -22.9110137]"
487662189432827904,"[-53.2, -10.3333333]"
487600575966896128,"[-43.1154552, -22.8832371]"
486117202194468867,"[-48.5496098, -27.5973002]"
486018034428313600,"[-43.9450948, -19.9227318]"
485819083502673920,"[-46.5647928, -21.7900318]"
485370429050478592,"[-8.231637793854823, 40.1284737]"
485050164009525248,"[-44.0840953, -19.9132749]"
484872004693393408,"[-43.9388454, -19.9223159]"
484870947745566720,"[-43.9450948, -19.9227318]"
484458820820021248,"[-46.5647928, -21.7900318]"
483795713612980225,"[-70.3028026, 19.0974031]"
483337937644318720,"[-43.1785356, -22.5075743]"
482709734513180672,"[-43.9450948, -19.9227318]"
482634455312785408,"[-53.2, -10.3333333]"
543371861367984128,"[-53.2, -10.3333333]"
543060376464916480,"[-43.9450948, -19.9227318]"
481207065126641664,"[-59.9825041, -3.1316333]"
480551954905837568,"[-75.0458515, -6.8699697]"
480454225743208448,"[-47.64824178160604, -14.16212315]"
480407554959638528,"[-46.8764612, -23.5112184]"
480261209414205440,"[-43.9450948, -19.9227318]"
480046955767529472,"[-51.2303767, -30.0324999]"
479295122233131008,"[-71.3187697, -31.7613365]"
479084629681774592,"[-43.2093727, -22.9110137]"
478429910017392640,"[-42.8259693, -2.7541271]"
478285912041070592,"[-59.9825041, -3.1316333]"
477465303728029696,"[-43.8470691, -19.9854089]"
477186732954505216,"[-8.628858514902682, 38.74502535]"
476814026144768000,"[-42.6886909, -9.0150522]"
476767099264966657,"[-53.2, -10.3333333]"
476763788713422848,"[-40.1194713, -2.8869514]"
476426781915099137,"[-53.2, -10.3333333]"
476357062973456384,"[-53.2, -10.3333333]"
476099087809269762,"[-54.5858139, -25.5401479]"
475698749961142272,"[-46.8764612, -23.5112184]"
475618750629040128,"[-43.5036344, -20.3851692]"
475373780748210176,"[-43.9186521, -19.6940958]"
475217176438538241,"[-43.5036344, -20.3851692]"
473830020956585984,"[-53.2, -10.3333333]"
473110048743653376,"[-43.9450948, -19.9227318]"
472811828670910464,"[-52.2738654, -27.6350709]"
472503395988025344,"[-40.7097463, -4.3239824]"
472486405491273728,"[-46.3847024, -23.9603686]"
472370890567852032,"[-54.5858139, -25.5401479]"
472370007645491200,"[-46.3847024, -23.9603686]"
472352818876395520,"[-53.2, -10.3333333]"
472345218834919424,"[-34.8848193, -8.0584933]"
472077642733481987,"[-46.6333824, -23.5506507]"
471424223156527104,"[-43.3501129, -21.7609533]"
471384937359085568,"[-54.5858139, -25.5401479]"
470609309316173825,"[-43.8505291, -19.7702097]"
470590120023031809,"[-43.2093727, -22.9110137]"
469640115221168128,"[-43.1785356, -22.5075743]"
468714737271050240,"[-43.9450948, -19.9227318]"
468427804800196608,"[-50.1601812, -25.0891685]"
468426845944569856,"[-50.1601812, -25.0891685]"
468133259130707968,"[-49.2532691, -16.680882]"
467639122673557504,"[-35.2080905, -5.805398]"
467122295082082304,"[-40.3376682, -20.3200917]"
467122261884170240,"[-40.3376682, -20.3200917]"
542078140005498880,"[-35.3286312, -5.7932331]"
541577127335059457,"[-43.9450948, -19.9227318]"
541572074129862656,"[-50.1601812, -25.0891685]"
465908700348424192,"[-43.9450948, -19.9227318]"
465818734041792512,"[-51.114965, -27.0628367]"
464206251514413056,"[-59.9825041, -3.1316333]"
463808634036555779,"[-8.9608437, 38.7560499]"
463086727650091008,"[-46.6798783, -22.681861]"
462561721732050945,"[-51.1799525, -29.9216045]"
462436371580612608,"[-43.1785356, -22.5075743]"
462398000527335424,"[-43.2093727, -22.9110137]"
462328685614600193,"[-50.8724941, -29.3787488]"
462041776761876480,"[-43.9450948, -19.9227318]"
461615790333374464,"[-52.193159, -29.614306]"
461116356604084224,"[-54.5858139, -25.5401479]"
461042787325341696,"[-51.114965, -27.0628367]"
460934256928489472,"[-49.0778063, -26.4897432]"
460373693550837760,"[-51.362735011498984, -29.47327305]"
460223933279924224,"[-43.2093727, -22.9110137]"
460070056182169600,"[-43.9450948, -19.9227318]"
459839910573522944,"[-59.9825041, -3.1316333]"
459429860415647744,"[-40.3376682, -20.3200917]"
458769847711965184,"[-40.3376682, -20.3200917]"
458722461010649088,"[-51.1799525, -29.9216045]"
458620335907438592,"[-43.2093727, -22.9110137]"
458316318761304064,"[-43.1785356, -22.5075743]"
457922056529928194,"[-43.9450948, -19.9227318]"
457482458389577728,"[-51.1799525, -29.9216045]"
456636901500264449,"[-43.8717676, -16.7273538]"
456634966143553537,"[-43.8717676, -16.7273538]"
456449805061861376,"[-53.2, -10.3333333]"
455613063220457472,"[-75.0458515, -6.8699697]"
455376574163189760,"[-46.5096698, -18.6041453]"
454626794902413312,"[-43.8470691, -19.9854089]"
454411300463202304,"[-45.8866816, -23.1860383]"
453910846880886784,"[-43.9450948, -19.9227318]"
453205250196123648,"[-49.97689920810299, -27.30390015]"
453158080113836032,"[-46.6333824, -23.5506507]"
540892551742758912,"[-35.7339264, -9.6476843]"
540861112749928449,"[-46.333889, -23.960833]"
540684137674596352,"[-46.5647928, -21.7900318]"
540525182218424320,"[-53.2, -10.3333333]"
540476276956753920,"[-43.2093727, -22.9110137]"
540466321377755136,"[-43.9450948, -19.9227318]"
452906633296089089,"[-43.1785356, -22.5075743]"
452790547951124481,"[-43.9450948, -19.9227318]"
451422837501624320,"[-53.124263041666666, -26.2412468]"
450376457194577920,"[-56.0991301, -15.5986686]"
450082097043374080,"[-75.0458515, -6.8699697]"
449997387248185344,"[-43.2093727, -22.9110137]"
449910232446410752,"[-51.1595023, -23.3112878]"
449876604890927104,"[-46.6333824, -23.5506507]"
449591788366749696,"[-43.0426162, -22.6604221]"
449335640204013570,"[-51.1595023, -23.3112878]"
447811851628597248,"[-49.2416736, -26.8901747]"
447703184405196800,"[-54.5858139, -25.5401479]"
447203457720909824,"[-53.2, -10.3333333]"
447201694041247744,"[-44.2448718, -2.5634605]"
447187817048072192,"[-43.9450948, -19.9227318]"
446777641035902976,"[-51.1799525, -29.9216045]"
446301015755980801,"[-52.3410161, -31.7699736]"
442846037641011200,"[-48.5496098, -27.5973002]"
442845169172611072,"[-48.5496098, -27.5973002]"
442844825264848896,"[-48.5496098, -27.5973002]"
442844025914400768,"[-48.5496098, -27.5973002]"
442774727963455488,"[-48.5496098, -27.5973002]"
442773386213994496,"[-56.0991301, -15.5986686]"
442682938984247296,"[-48.5496098, -27.5973002]"
441565883644018688,"[-35.2080905, -5.805398]"
441212937047642112,"[-40.3376682, -20.3200917]"
441206009009565696,"[-40.3376682, -20.3200917]"
441203758941605888,"[-40.3376682, -20.3200917]"
440946942357811200,"[-8.628858514902682, 38.74502535]"
439394169124319233,"[-35.2080905, -5.805398]"
439137241877999616,"[-53.2, -10.3333333]"
539803550512328704,"[-53.2, -10.3333333]"
539188897260257280,"[-34.8848193, -8.0584933]"
538857653636960257,"[-43.9450948, -19.9227318]"
538847016101871617,"[-46.6333824, -23.5506507]"
437610611774869504,"[-43.9450948, -19.9227318]"
437575882212130816,"[-43.2093727, -22.9110137]"
437232660273188864,"[-51.1799525, -29.9216045]"
435796001530454017,"[-34.882028, -7.1215981]"
435492881340440576,"[-43.9450948, -19.9227318]"
435427859058814978,"[-43.2093727, -22.9110137]"
435374954289168384,"[-53.2, -10.3333333]"
433270219897704448,"[-51.2303767, -30.0324999]"
432815495876976640,"[-43.9450948, -19.9227318]"
432649641968926721,"[-49.0658025, -26.9195567]"
432634113200521216,"[-43.2093727, -22.9110137]"
432277921123028992,"[-52.193159, -29.614306]"
431567963582259200,"[-44.0840953, -19.9132749]"
430091794123329536,"[-43.2093727, -22.9110137]"
430046408750931968,"[-43.1785356, -22.5075743]"
429597483648692225,"[-51.1799525, -29.9216045]"
427778159392460801,"[-43.2093727, -22.9110137]"
427432497496870912,"[-53.2, -10.3333333]"
427401244916084736,"[-54.5858139, -25.5401479]"
427234367191392256,"[-42.975194, -22.4164578]"
427163958924292097,"[-38.1298101, -4.1810469]"
426869819989053440,"[-45.41306, -23.62028]"
426869323257618432,"[-45.41306, -23.62028]"
426836876876861440,"[-59.9825041, -3.1316333]"
426818330243391488,"[-45.41306, -23.62028]"
426810536593207296,"[-45.41306, -23.62028]"
426784880065007617,"[-43.1785356, -22.5075743]"
426662024341250049,"[-53.2, -10.3333333]"
425563185861902336,"[-43.9450948, -19.9227318]"
424977863784144896,"[-34.8848193, -8.0584933]"
424551777061842945,"[-46.8764612, -23.5112184]"
424533838803783681,"[-46.8764612, -23.5112184]"
424509626328305664,"[-43.379445, -18.604444]"
