,0
815344346061017089,Parque Nacional do iguaçu fecha 2016
815343021298503680,Parque Nacional do iguaçu fecha 2016
815341316825554946,Parque Nacional da serra dos órgãos
815341035492667392,Parque Nacional do iguaçú  
815329583029317632,Parque Nacional da serra dos orgãos
815316890927165440,Parque estadual de serra nova 
815307824326672384,Parque Nacional do iguaçu fecha 2016
815300026448642048,Parque Nacional do iguaçu fecha 2016
815300024791863300,Parque Nacional do iguaçu fecha 2016
815299633438146565,Parque Nacional do iguaçu fecha 2016
815299603532808193,Parque Nacional do iguaçu fecha 2016
815299374519648257,Parque Nacional do iguaçu fecha 2016
815298752487583744,Parque Nacional do iguaçu fecha 2016
815298501731110912,Parque Nacional do iguaçu fecha 2016
815295265573728256,Parque Nacional do iguaçu fecha 2016
815294281078505473,Parque Nacional do iguaçu fecha 2016
815294238292410368,Parque Nacional do iguaçu fecha 2016
815293604218413058,Parque Nacional do iguaçu fecha 2016
815293573067407360,Parque Nacional do iguaçu fecha 2016
815293477147832320,Unidade de conservação recebeu 1 560 792
815293245903278081,Parque Nacional do iguaçu fecha 2016
815293234087723008,Parque Nacional do iguaçu fecha 2016
815293000381173760,Parque Nacional do iguaçu fecha 2016
815292998997057541,Parque Nacional do iguaçu fecha 2016
815292998640496640,Parque Nacional do iguaçu fecha 2016
815292997331845120,Parque Nacional do iguaçu fecha 2016
815292996644020224,Parque Nacional do iguaçu fecha 2016
815292996102914048,Parque Nacional do iguaçu fecha 2016
815292994404294656,Parque Nacional do iguaçu fecha 2016
815292994022539264,Parque Nacional do iguaçu fecha 2016
815292991237541888,Parque Nacional do iguaçu fecha 2016
815292991229132800,Parque Nacional do iguaçu fecha 2016
815292990507749376,Parque Nacional do iguaçu fecha 2016
815292984010764288,Parque Nacional do iguaçu fecha 2016
815292983897489408,Parque Nacional do iguaçu fecha 2016
815292744281124864,Parque Nacional do iguaçu fecha 2016
815292733719908352,Parque Nacional do iguaçu fecha 2016
815292730523795456,Parque Nacional do iguaçu fecha 2016
815292725784236032,Parque Nacional do iguaçu fecha 2016
815292634931425280,Parque Nacional do iguaçu fecha 2016
815292629847916545,Parque Nacional do iguaçu fecha 2016
815292627817877504,Parque Nacional do iguaçu fecha 2016
815292600131338240,Parque Nacional do iguaçu fecha 2016
815292526672257024,Parque Nacional do iguaçu fecha 2016
815292500202188800,Parque Nacional do iguaçu fecha 2016
815292497614098432,Parque Nacional do iguaçu fecha 2016
