,lat,long,N
570,-22.48,-43.15,2
571,-22.41,-41.86,1
572,-15.85,-48.9,1
573,-22.38,-41.78,2
574,-5.84,-35.18,1
575,-5.84,-35.23,1
576,-22.95,-43.3,1
577,-20.24,-40.27,1
578,-3.56,-38.83,1
579,-23.02,-43.48,2
580,-12.37,-44.97,2
581,-3.86,-33.81,1
582,-17.87,-44.17,4
583,-15.94,-50.15,3
584,-21.75,-43.42,1
585,-26.91,-48.66,2
586,-20.32,-40.33,3
587,-15.41,-55.83,1
588,-29.76,-51.13,1
589,-28.27,-49.93,5
590,-22.48,-44.57,4
591,-29.06,-49.96,1
592,-23.02,-43.47,1
593,-20.76,-41.54,11
594,-13.35,-41.32,1
595,-21.7,-43.42,2
596,19.19,-99.81,1
597,-10.77,-37.34,3
598,-15.74,-47.9,1
599,-29.86,-51.14,7
600,-22.9,-43.35,1
601,-4.09,-41.68,9
602,10.77,-85.35,1
603,38.9,-9.18,3
604,-22.89,-43.32,12
605,-25.47,-49.53,1
606,-22.43,-43.42,2
607,-29.63,-52.2,1
608,-23.44,-46.64,1
609,9.11,-70.4,1
610,-25.58,-48.87,1
611,-1.91,-61.43,21
612,-15.85,-48.96,6
613,-20.1,-43.99,1
614,-21.73,-47.59,1
615,-22.88,-42.03,1
616,9.93,-84.07,2
617,-25.26,-48.91,1
618,-23.52,-46.18,3
619,-30.34,-51.03,7
620,-9.27,-49.96,2
621,-22.46,-42.65,6
622,-12.88,-41.37,1
623,-2.42,-54.72,2
624,-15.87,-47.84,1
625,-29.18,-49.99,6
626,-19.79,-43.96,2
627,5.07,-75.51,2
628,37.46,-6.01,1
629,-25.24,-50.05,2
630,-10.78,-37.35,2
631,-23.56,-46.76,2
632,11.31,-73.93,3
633,-8.94,-35.17,1
634,-20.33,-40.28,1
635,-22.72,-45.57,2
636,-25.6,-54.49,1
637,-20.36,-40.32,1
638,-22.96,-43.19,1
639,-29.14,-49.99,3
640,-5.23,-37.32,1
641,-15.18,-44.2,4
642,-15.58,-56.08,2
643,-22.88,-43.48,1
644,-25.62,-54.57,2
645,10.18,-75.73,1
646,-41.13,-71.31,2
647,-4.83,-43.35,1
648,-22.93,-43.35,2
649,-41.14,-71.3,1
650,37.14,-3.59,1
651,-23.04,-45.53,1
652,-51.73,-72.5,2
653,-18.85,-41.94,2
654,-23.6,-46.74,20
655,-23.42,-46.47,1
656,-14.15,-47.81,4
657,14.87,-87.91,2
658,-22.68,-44.32,1
659,38.27,-120.29,1
660,-22.76,-43.45,3
661,-2.62,-60.95,2
662,-19.35,-43.61,1
