,lat,long,N
244,-29.16,-50.08,1
245,-23.42,-51.93,1
246,-9.69,-50.07,1
247,-2.8,-40.52,3
248,-22.89,-43.48,1
249,-22.9,-43.1,2
250,38.75,-9.1,1
251,-15.94,-50.14,3
252,-23.89,-46.45,8
253,-23.02,-45.57,1
254,-29.39,-50.38,1
255,-20.7,-43.79,1
256,43.77,11.25,1
257,-21.12,-56.5,2
258,-27.12,-52.75,1
259,41.85,-8.42,3
260,41.35,-8.47,1
261,-26.92,-49.07,1
262,-27.99,-49.58,1
263,-22.89,-43.39,1
264,-22.9,-43.68,1
265,-3.13,-60.03,2
266,-25.77,-49.72,2
267,-22.2,-41.49,2
268,-23.18,-45.88,1
269,-16.8,-49.27,1
270,-8.06,-48.47,1
271,-10.41,-36.43,1
272,-22.82,-43.43,1
273,-22.93,-43.44,1
274,-22.97,-43.02,14
275,-27.49,-48.42,1
276,-16.9,12.58,1
277,-25.68,-53.8,6
278,-22.48,-44.58,4
279,-22.88,-42.04,1
280,-3.73,-38.66,1
281,-54.81,-68.31,1
282,-22.75,-43.42,1
283,-23.62,-52.62,1
284,-18.47,-43.31,1
285,-18.12,-43.34,1
286,-6.46,-35.68,1
287,28.63,77.22,1
288,-16.78,-49.37,1
289,-24.66,-48.45,1
290,-25.38,-51.47,1
291,35.25,26.26,2
292,-22.9,-43.45,7
293,-23.8,-46.66,1
294,-22.4,-42.98,3
295,-22.59,-43.42,5
296,-23.54,-46.67,3
297,-23.41,-46.04,6
298,-21.19,-46.98,3
299,-18.08,-52.92,1
300,-20.36,-40.66,1
301,-20.26,-40.27,1
302,-9.75,13.58,1
303,-29.2,-49.96,9
304,-7.97,-34.84,2
305,-22.98,-43.19,1
306,-22.92,-43.18,1
307,-32.95,-60.63,1
308,-22.91,-43.1,1
309,-15.8,-47.86,1
310,-22.88,-43.41,1
311,-54.84,-68.56,1
312,-3.75,-38.57,1
313,-27.65,-52.29,1
314,-20.44,-41.87,5
315,-22.89,-47.07,1
316,-22.36,-47.38,4
317,-9.3,-35.4,1
318,-1.42,-48.49,1
319,-22.48,-44.48,11
320,-17.93,-44.23,1
321,-15.01,-59.97,1
322,-22.43,-43.14,3
323,40.84,14.25,1
324,-22.88,-43.54,1
325,-12.51,-41.57,1
326,-23.53,-45.41,1
327,-14.07,-47.66,5
328,-25.68,-54.45,4
329,-9.44,-77.39,1
330,41.71,-8.04,1
331,-25.68,-54.44,1
332,-2.75,-42.83,18
333,41.13,-8.45,2
334,-20.43,-41.87,20
335,-21.12,-42.95,1
336,-19.33,-43.63,3
337,-14.13,-47.52,2
338,-20.54,-41.66,1
339,-22.93,-43.0,3
340,-22.45,-44.58,1
341,-20.44,-41.8,10
342,-22.36,-44.68,3
343,-11.42,-40.59,3
344,-22.96,-44.67,1
345,-22.3,-41.7,1
346,-22.6,-52.18,1
347,-23.71,-46.55,2
348,-22.95,-43.21,4
349,-24.1,-47.99,1
350,-22.88,-43.78,2
351,-16.7,-49.24,2
352,-19.97,-43.99,5
353,-17.77,-48.66,11
354,-2.49,-54.95,1
355,-17.72,-57.37,1
356,-27.58,-48.43,2
357,-19.96,-44.2,1
358,-22.71,-44.63,4
359,-16.75,-43.89,1
360,-21.94,35.16,2
361,-22.91,-43.18,9
362,-19.52,-43.75,1
363,-22.95,-43.19,1
364,-13.4,-46.32,4
365,-22.29,-42.53,1
366,-23.58,-46.75,2
367,-20.25,-47.47,2
368,-21.57,-43.91,4
369,-22.98,-47.0,2
370,37.64,-7.66,1
371,-22.42,-43.25,5
372,-16.6,-49.35,1
373,-4.16,-38.1,5
374,-34.6,-58.54,1
375,-10.27,-47.09,6
376,-3.84,-32.41,1
377,-16.7,-43.88,1
378,-24.64,-48.4,2
379,-27.62,-48.46,1
380,-7.16,-36.83,1
381,-8.06,-34.92,1
382,-22.97,-43.03,2
383,-19.86,-43.89,1
384,-20.05,-44.0,10
385,-23.08,-52.47,1
386,-22.97,-43.04,1
387,-22.7,-45.52,8
388,-21.72,-43.92,2
389,-22.52,-44.1,7
390,-22.46,-42.65,1
391,-25.58,-54.55,4
392,-22.28,-44.87,2
393,-7.04,-47.44,1
394,-27.73,-48.67,1
395,-28.55,-52.11,1
396,-28.69,-49.38,1
397,-50.51,-73.22,3
398,-15.58,-56.1,2
399,-25.05,-49.95,1
400,-23.61,-46.62,2
401,-27.52,-48.42,1
402,-22.95,-43.38,2
403,-19.9,-43.97,1
404,-7.23,-39.37,3
405,-25.52,-54.56,1
406,-22.83,-43.4,4
407,-6.96,-35.69,2
408,-15.78,-47.89,3
409,-30.87,-53.12,1
410,-20.31,-40.36,1
411,-15.63,-56.06,10
412,38.71,-8.98,1
413,-22.94,-43.44,1
414,-51.0,-73.0,2
415,-23.62,-45.41,1
416,-22.5,-43.15,3
417,-10.69,-37.42,1
418,-15.77,-48.11,1
419,-23.43,-47.6,5
420,-2.55,-44.22,1
421,-3.04,-59.98,1
422,-10.51,-39.01,4
423,-5.12,-42.79,1
424,-4.53,-37.7,2
425,-14.59,-39.29,1
426,-20.5,-43.86,1
427,45.68,-111.05,1
428,-18.77,34.5,1
429,-2.5,-43.25,5
430,-49.32,-72.89,1
431,-8.57,-37.24,1
432,-23.19,-44.98,1
433,-18.08,-68.92,1
434,-19.89,-44.0,1
435,-33.77,-70.07,3
436,-29.64,-51.02,9
437,-27.63,-48.47,1
438,-25.47,-48.92,1
439,-17.85,25.17,1
440,-27.49,-48.41,1
441,-21.77,-43.31,2
442,-25.52,-48.52,1
443,-10.52,-46.43,1
444,-15.68,-42.87,1
445,-29.05,-50.15,1
446,-6.45,-35.67,5
447,-15.79,-48.06,5
448,-10.54,-46.42,1
449,-23.51,-46.52,1
450,-25.59,-53.73,1
451,-24.29,-47.01,1
452,-24.56,-48.67,2
453,-42.51,147.92,1
454,-22.84,-43.27,3
455,33.84,-116.53,1
456,-18.92,-48.3,2
457,-22.48,-42.95,2
458,-22.57,-43.31,1
459,-9.46,-35.55,1
460,17.22,-89.63,1
461,-25.19,-53.81,6
462,-28.15,-49.42,1
463,-24.18,-46.79,1
464,-23.46,-46.77,2
465,-22.92,-43.23,2
466,-20.3,-40.34,1
467,-14.39,-43.01,1
468,-12.55,-38.71,1
469,-22.92,-43.27,1
470,-6.44,-35.65,1
471,-9.62,-35.72,1
472,-27.57,-48.62,1
473,-51.23,-72.98,1
474,-23.8,-46.71,13
475,-23.01,-43.31,1
476,-20.08,-43.58,1
477,-23.17,-45.89,1
478,-22.97,-43.24,15
479,-16.67,-49.27,1
480,-9.07,-68.66,14
481,-23.33,-46.69,4
482,-6.06,-49.92,1
483,-22.61,-43.24,2
484,7.47,-81.78,1
485,-18.57,-53.13,8
486,-7.57,-34.84,12
487,-22.67,-42.98,1
488,-18.59,-46.51,3
489,-19.93,-40.6,1
490,-19.79,-43.95,1
491,-25.47,-50.65,1
492,-22.45,-44.08,1
493,-15.18,-44.22,1
494,-20.6,-41.2,1
495,-15.46,-55.75,3
496,-21.95,-42.01,1
497,-18.12,-69.0,1
498,-13.42,-41.28,1
499,-7.21,-39.31,1
500,-23.45,-46.63,2
501,-23.67,-46.64,1
502,-3.21,-43.4,1
503,-20.43,-41.96,1
504,-6.46,-35.67,1
505,45.81,15.98,1
506,10.3,-84.8,1
507,-2.73,-42.83,4
508,-19.91,-43.92,1
509,-22.89,-43.12,1
510,-19.74,-43.96,1
511,-15.33,-49.12,1
512,-23.6,-46.75,2
513,-15.81,-48.84,1
514,-1.69,-50.48,1
515,-51.73,-72.5,2
516,-9.97,-67.8,3
517,44.37,-110.65,1
518,-21.84,-43.8,6
519,-22.52,-41.94,3
520,-3.37,36.7,1
521,-23.04,-46.98,4
522,-3.11,-59.98,3
523,-22.94,-43.35,1
524,-3.85,-32.42,2
525,-1.79,-53.48,1
526,-16.55,-49.16,2
527,-25.6,-54.57,2
528,-13.0,-38.51,1
529,45.0,15.65,1
530,-16.58,-49.16,1
531,-18.46,-43.31,2
532,7.63,-81.74,2
533,-21.79,-46.56,2
534,-22.29,-45.39,1
535,9.98,-83.85,2
536,-19.65,-42.63,2
537,42.11,-8.26,1
538,-9.6,-55.93,1
539,-23.98,-46.39,1
540,-1.13,-78.23,1
541,-22.95,-43.3,2
542,8.55,-83.58,1
543,-23.55,-46.31,1
544,9.41,-84.15,2
545,-20.38,-41.03,1
546,-8.78,-72.12,1
547,-6.07,-49.87,1
548,-2.43,-44.76,1
549,-16.66,-49.49,1
550,-10.2,-48.35,1
551,37.75,-119.59,2
552,-13.41,-46.3,1
553,-22.88,-43.43,2
554,-19.62,-43.43,2
555,-23.55,-46.64,5
556,-25.14,-47.96,2
557,-2.76,-41.92,1
558,-15.74,-47.92,2
559,-6.02,-36.47,1
560,-22.33,-42.55,1
561,-20.63,-42.4,5
562,-16.57,-42.9,1
563,-29.46,-51.31,4
564,-25.61,-54.48,10
565,-15.89,-52.26,4
566,-24.67,-51.62,1
567,-22.88,-42.02,4
568,-23.85,-46.47,1
569,-16.76,-49.42,1
570,-30.35,-51.03,3
571,-24.55,-48.68,1
572,-23.83,-45.37,1
573,-6.54,-49.86,1
574,-16.67,-49.33,1
575,-20.49,-41.08,1
576,-24.65,-48.42,1
577,9.93,-84.07,1
578,-15.85,-48.96,2
579,38.5,-8.99,1
580,-22.97,-43.21,6
581,-13.01,-38.53,2
582,-12.3,-37.9,1
583,-29.14,-49.72,1
584,-22.6,-43.24,1
585,-22.88,-49.24,1
586,37.51,-119.63,1
587,-54.83,-68.45,3
588,-23.53,-46.9,1
589,-2.55,-44.24,1
590,-25.55,-54.58,14
591,-17.56,-52.55,1
592,11.33,-73.97,1
593,-12.34,-41.6,1
594,-23.7,-46.55,1
595,-20.63,-41.6,1
596,-5.2,-41.69,1
597,-26.93,-49.25,1
598,28.32,-16.49,1
599,51.18,-115.57,1
600,-23.04,-43.51,1
601,-30.93,-51.5,1
602,-5.08,-42.78,1
603,-20.71,-44.82,1
604,-25.37,-49.16,1
605,-29.44,-51.51,1
606,25.07,55.13,1
607,-20.81,-49.36,1
608,-19.62,-43.44,1
609,-3.03,-59.98,1
610,-1.8,-53.48,1
611,-3.77,-40.9,1
612,-20.28,-40.3,1
613,10.21,-67.42,1
614,-23.57,-46.47,1
615,-23.9,-46.46,1
616,-21.65,-41.75,1
617,-25.36,31.89,1
618,-22.87,-41.98,4
619,-8.01,-34.94,2
620,-40.86,-71.62,1
621,-22.44,-42.98,1
622,-10.18,-48.34,1
623,-5.75,-35.22,1
624,-2.55,-43.06,1
625,-22.89,-43.35,1
626,-22.8,-43.21,1
627,-29.16,-50.07,1
628,-29.2,-49.97,1
629,-22.9,-43.51,1
630,-4.03,-41.48,1
631,-23.12,-46.54,1
632,-9.67,-35.74,1
633,-23.0,-44.31,1
634,-22.78,-43.46,2
635,-29.03,-50.15,1
636,-6.49,-35.64,1
637,-23.24,-44.63,2
638,-22.73,-43.45,2
639,-23.25,-45.88,1
640,-27.59,-48.55,1
641,-33.43,-70.63,1
642,-33.41,-70.61,1
643,-27.17,-51.51,1
644,-24.58,-50.27,1
645,-22.91,-43.38,2
646,-23.44,-45.99,2
647,-23.46,-46.63,2
648,-29.6,-52.2,1
649,-23.44,-46.64,1
650,-22.46,-41.88,1
651,-23.61,-46.57,1
652,-29.17,-51.17,2
653,-25.68,-54.43,1
654,-23.41,-46.58,1
655,-22.55,-47.91,1
656,-23.78,-45.36,3
657,-29.37,-50.83,1
658,-20.63,-40.44,1
659,-29.05,-50.14,1
660,-19.94,-43.92,1
661,4.62,-74.06,1
662,-4.84,-37.25,3
663,-8.71,-35.08,1
664,-4.2,-38.18,1
665,-3.74,-38.48,2
666,36.06,-112.11,1
667,-2.9,-40.45,2
668,-15.79,-47.85,1
669,-22.41,-47.55,4
670,-51.05,-72.83,1
671,-23.46,-46.6,1
672,-22.53,-41.95,1
673,-20.25,-46.37,1
674,41.73,-8.16,4
675,-15.67,-56.04,1
676,-27.89,-48.59,1
677,53.22,-6.22,1
678,15.97,-97.69,2
679,-16.75,-43.88,1
680,-27.48,-49.57,1
681,-35.46,-71.03,1
682,-23.97,-46.35,2
683,-5.18,-37.35,1
684,-8.04,-34.91,1
685,-23.45,-46.62,1
686,-22.74,-43.71,2
687,-15.48,-44.38,1
688,-29.2,-49.95,1
689,-25.49,-48.83,1
690,-22.37,-42.99,1
691,-23.79,-46.72,1
692,-34.38,-53.84,2
693,-20.04,-44.04,1
694,-22.93,-43.25,1
695,-20.33,-46.37,1
696,-23.38,-44.84,1
697,-25.62,-54.33,1
698,19.49,-98.05,1
699,-22.97,-43.38,1
700,-19.67,-39.88,1
701,-2.5,-54.95,1
702,-23.99,-46.41,1
703,-23.47,-51.82,1
704,-15.59,-47.6,1
705,-19.9,-43.98,1
706,-23.5,-46.4,1
707,49.67,9.47,1
708,-16.58,-39.56,1
709,-23.43,-47.55,1
710,-26.37,-48.72,1
711,-5.58,-36.95,1
712,-18.24,-43.61,1
713,-23.49,-46.88,1
714,-15.6,-56.1,3
715,-23.53,-46.36,1
716,-23.42,-46.55,1
717,-27.65,-48.53,1
718,-19.92,-43.95,104
719,-23.43,-45.08,4
720,40.03,-7.89,7
721,-23.66,-46.53,3
722,-30.03,-51.23,13
723,-22.91,-43.21,68
724,-22.88,-43.12,5
725,-2.44,-54.7,5
726,-22.82,-47.27,1
727,-10.33,-53.2,39
728,-5.21,-45.39,1
729,-23.55,-46.63,42
730,-1.45,-48.47,17
731,-23.44,-46.52,2
732,-29.92,-51.18,14
733,-19.62,-44.04,5
734,-7.12,-34.88,5
735,-8.5,-37.38,2
736,-25.44,-54.4,1
737,-28.68,-49.37,2
738,-22.66,-43.04,1
739,-22.95,-46.54,1
740,-18.85,-41.95,2
741,-29.82,-51.13,1
742,-12.98,-38.48,6
743,-20.08,-44.58,2
744,-19.22,-40.85,2
745,-29.38,-50.87,1
746,-23.12,-46.55,25
747,-23.35,-52.1,1
748,-21.84,-43.79,2
749,-4.26,-55.99,17
750,-23.22,-44.72,2
751,-21.76,-43.35,3
752,-19.77,-43.85,3
753,-8.06,-34.88,4
754,-32.03,-52.1,1
755,-7.24,-39.41,3
756,45.41,11.95,1
757,-20.36,-41.96,2
758,-3.73,-38.52,20
759,-22.12,-51.39,1
760,-12.83,-41.43,1
761,0.04,-51.06,3
762,-22.5,-44.56,6
763,-35.19,-59.1,1
764,-23.52,-46.19,1
765,-27.86,-54.48,2
766,-14.16,-47.65,3
767,-19.18,-51.4,2
768,-2.63,-78.7,1
769,-20.46,-54.62,4
770,-3.13,-59.98,10
771,26.04,-99.49,1
772,-14.86,-40.84,1
773,-22.56,-43.45,1
774,-19.91,-44.08,11
775,-23.5,-47.46,1
776,45.56,-73.19,1
777,-22.22,-54.81,1
778,37.86,-25.79,1
779,-4.33,-40.15,1
780,-9.98,-67.82,19
781,-16.73,-43.87,6
782,41.14,-8.53,1
783,39.47,-0.38,1
784,-29.55,-52.04,3
785,-25.54,-54.59,14
786,-5.3,-38.92,1
787,-22.91,-47.06,3
788,11.81,42.85,1
789,-23.43,-51.94,2
790,-8.0,-34.85,1
791,48.86,2.35,1
792,-10.92,-37.08,2
793,-27.82,-50.33,2
794,15.26,-86.08,1
795,-18.92,-48.28,1
796,-19.38,-40.04,1
797,28.12,-15.52,1
798,-15.65,-56.13,1
799,-9.38,-40.5,3
800,-2.56,-44.24,20
801,-7.93,-34.87,2
802,-20.34,-47.78,1
803,-10.18,-48.33,14
804,-9.16,-36.03,1
805,-22.32,-49.07,1
806,-12.21,-55.57,1
807,-17.3,-49.02,1
808,-22.97,-43.43,1
809,-20.39,-43.5,1
810,-25.09,-50.16,2
811,-27.62,-48.63,1
812,-19.75,-47.94,1
813,-19.58,-42.64,1
814,-20.65,-41.91,2
815,-24.78,134.75,1
816,-23.96,-46.33,2
817,-50.34,-72.27,1
818,43.33,-8.32,1
819,-27.6,-48.55,6
820,-22.42,-42.98,10
821,-21.63,-41.05,1
822,41.34,-8.56,1
823,-21.98,-46.79,1
824,-20.94,-54.96,10
825,-6.49,-35.95,1
826,-7.04,-55.42,1
827,53.93,-1.17,1
828,-22.51,-43.18,7
829,-22.56,-47.4,1
830,-18.0,-43.38,1
831,-20.26,-40.42,1
832,-21.56,-45.43,1
833,-7.31,-39.3,2
834,-2.63,-60.94,1
835,-19.62,-43.23,1
836,10.51,-66.91,1
837,-23.65,-70.4,1
838,-1.37,-48.4,2
839,-12.53,-38.3,6
840,-19.63,-42.11,1
841,37.33,-119.66,1
842,-8.65,-35.9,1
843,41.88,-8.24,1
844,-23.19,-45.89,2
845,49.43,0.82,1
846,-22.81,-43.41,1
847,-28.02,-49.59,2
848,-21.56,-43.91,2
849,-23.51,-46.88,2
850,-22.54,-44.17,2
851,-13.63,-41.33,3
852,-21.13,-48.97,1
853,-25.43,-48.71,1
854,-16.25,-47.95,1
855,-8.22,-34.93,5
856,41.88,-8.84,1
857,-16.07,-47.98,2
858,50.85,5.69,1
859,-21.76,-41.33,2
860,-26.76,-53.17,1
861,-22.37,-41.79,4
862,-20.24,-50.65,1
863,-20.85,-41.11,2
864,-20.02,-44.06,3
865,-21.48,-56.15,1
866,-22.47,-44.45,1
867,41.81,-8.42,1
868,-23.55,-46.93,1
869,-15.93,-50.14,1
870,24.0,54.0,1
871,44.85,-93.04,1
872,40.83,-111.9,1
873,-23.59,-48.48,2
874,40.8,-74.31,1
875,-3.97,-38.53,1
876,46.11,18.53,2
877,-9.02,-42.69,1
878,-14.79,-39.05,1
879,-51.08,-72.96,3
880,-2.0,-54.07,1
881,-19.99,-43.85,4
882,63.25,25.92,1
883,-16.33,-48.95,3
884,39.74,-8.81,1
885,-1.72,-48.88,1
886,-22.79,-43.31,1
887,-2.45,-44.12,1
888,39.8,-5.88,1
889,-23.0,-46.84,1
890,47.56,7.59,1
891,-7.26,-37.34,1
892,-29.71,-52.43,1
893,-20.16,-44.87,1
894,40.21,-8.43,2
895,-12.61,-38.3,1
896,-28.27,-49.16,1
897,-27.09,-52.62,1
898,-5.95,-36.65,1
899,-19.97,-44.2,4
900,-19.3,34.91,1
901,-22.37,-46.94,1
902,-2.63,-56.73,1
903,-15.49,-44.36,1
904,-23.53,-46.79,1
905,-13.29,-39.82,1
906,-9.05,-70.53,1
907,-16.44,-39.06,1
908,-5.81,-35.21,2
909,-27.2,-49.07,2
910,-11.85,-55.52,2
911,-23.03,-46.97,1
912,-20.33,-40.29,3
913,17.74,9.32,1
914,-25.88,-48.58,1
915,-22.8,-43.37,2
916,-17.12,-43.81,4
917,32.33,-83.11,1
918,-16.68,-49.25,1
919,-4.27,-41.78,3
920,-7.03,-37.28,1
921,-20.46,-41.86,1
922,-5.09,-42.81,2
923,-21.09,-45.57,1
924,-22.78,-43.43,2
925,-30.85,-50.71,1
926,-28.66,-56.0,1
927,41.43,-81.34,1
928,-34.86,-58.52,1
929,-23.93,-52.3,1
930,-27.19,-49.51,4
931,55.48,37.33,1
932,42.61,25.49,1
933,-19.98,-44.86,1
934,-22.82,-43.03,1
935,-23.54,-46.31,2
936,-29.06,-49.98,1
937,-25.51,-48.52,1
938,-6.2,-35.16,1
939,-23.62,-46.57,1
940,43.19,-3.19,1
941,-11.73,-49.07,1
942,-13.91,-47.42,1
943,-31.31,-51.07,3
944,8.56,-81.13,2
945,-20.76,-41.53,1
946,-20.26,-42.03,1
947,40.71,-74.01,1
948,-18.58,-39.74,1
949,32.3,-110.92,1
950,-14.29,-170.69,2
951,-3.85,-32.38,1
952,-27.46,-53.93,1
953,39.48,-8.54,1
954,48.15,11.57,1
955,-3.36,29.89,1
956,-27.41,-49.6,1
957,-22.3,35.04,1
958,-21.41,-42.2,1
959,-24.0,-46.39,1
960,-8.16,-70.35,1
961,23.02,72.58,1
962,-0.9,11.69,1
963,-16.86,-43.01,1
964,-23.11,-48.93,1
965,-15.74,-43.03,1
966,42.59,-8.77,1
967,-23.46,-46.64,1
968,-16.15,-40.29,1
969,-22.66,-50.42,1
970,-49.98,-73.37,1
971,-13.27,33.93,1
972,-19.71,-45.3,1
973,-9.41,-36.63,1
974,-24.58,-48.59,1
975,-6.07,-49.89,1
976,-21.2,-41.89,1
977,-19.45,-43.12,1
978,-38.44,-71.89,1
979,-23.48,-54.18,1
980,-30.0,-51.08,1
981,-14.22,-42.78,1
982,52.52,13.39,1
983,2.82,-60.67,1
984,-28.95,-49.51,1
985,-24.01,-46.4,1
986,-22.78,-47.29,1
987,-27.15,-48.48,1
988,-3.27,-39.26,1
989,-47.97,-73.85,1
990,-22.75,-45.74,1
991,-29.69,-53.81,2
992,-6.1,-49.61,1
993,-17.04,-39.53,1
994,-22.96,-43.25,4
995,-21.59,-42.35,2
996,-23.0,-43.29,1
997,-7.22,-39.32,1
998,-19.69,-43.92,1
999,-23.79,-46.31,1
1000,-18.41,-39.7,1
1001,-7.22,-35.88,4
1002,-7.45,-73.41,1
1003,-21.12,-42.94,1
1004,-19.17,-43.71,1
1005,-5.92,-35.27,1
1006,-22.36,-44.72,1
