,0
1344776050572746754,PARQUE NACIONAL DA LAGOA DO PEIXE
1344774621002833920,PARQUE NACIONAL DA CHAPADA DOS GUIMARÃES
1344719977711067138,PARQUE NACIONAL DA TIJUCA
1344719976620388352,PARQUE NACIONAL DA TIJUCA
1344711598078877699,RESERVA BIOLÓGICA ESTADUAL MATA PALUDOSA
1344705904952963077,PARQUE ESTADUAL FRITZ PLAUMANN
1344703692436606977,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS
1344701666109648897,PARQUE NACIONAL DE APARADOS DA SERRA
1344700667437305856,PARQUE ESTADUAL DO JALAPÃO
1344697638441152512,PARQUE ESTADUAL DE DOIS IRMÃOS
1344667131095478272,PARQUE NACIONAL DA AMAZÔNIA
1344659732649410561,PARQUE ESTADUAL DE DOIS IRMÃOS
1344657007454924800,PARQUE ESTADUAL DA SERRA DA CONCÓRDIA
1344655801479139328,PARQUE ESTADUAL DE DOIS IRMÃOS
1344652039490592769,PARQUE NACIONAL DA AMAZÔNIA
1344644030215417862,PARQUE ESTADUAL DA SERRA DA CONCÓRDIA
1344640527816392705,FLORESTA NACIONAL DE BRASÍLIA
1344637974529646594,PARQUE ESTADUAL DA SERRA DA CONCÓRDIA
1344625135639265283,PARQUE ESTADUAL DA SERRA DA CONCÓRDIA
1344622184610869248,PARQUE ESTADUAL DA ILHA ANCHIETA
1344456720463126528,PARQUE ESTADUAL CAVERNA DO DIABO
1344435970012307456,PARQUE NACIONAL DO ITATIAIA
1344420899500544002,PARQUE NACIONAL DO ITATIAIA
1344390670396612611,PARQUE NACIONAL DO ITATIAIA
1344383316074647558,PARQUE ESTADUAL DA CANTAREIRA
1344358807745380352,PARQUE NACIONAL DA SERRA GERAL
1344338375113846784,PARQUE NACIONAL DE APARADOS DA SERRA
1344310098164932611,PARQUE NACIONAL DE SETE CIDADES
1344307754140377088,PARQUE NACIONAL DE SETE CIDADES
1344306270866714627,PARQUE ESTADUAL SERRA DA BOA ESPERANÇA
1344290936831016961,PARQUE ESTADUAL INTERVALES
1344283576511180800,PARQUE ESTADUAL DO DESENGANO
1344282059200724993,PARQUE ESTADUAL DO DESENGANO
1344251889894961153,PARQUE NACIONAL DO ITATIAIA
1344236065176104960,PARQUE NACIONAL DAS EMAS
1344179599484334080,PARQUE ESTADUAL DE VILA VELHA
