,0
1344776050572746754,PARQUE NACIONAL DA LAGOA DO PEIXE
1344774621002833920,PARQUE NACIONAL DA CHAPADA DOS GUIMARÃES
1344722720811003905,ÁREA DE PROTEÇÃO AMBIENTAL CHAPADA DO ARARIPE
1344719977711067138,PARQUE NACIONAL DA TIJUCA
1344719976620388352,PARQUE NACIONAL DA TIJUCA
1344711598078877699,RESERVA BIOLÓGICA ESTADUAL MATA PALUDOSA
1344705904952963077,PARQUE ESTADUAL FRITZ PLAUMANN
1344703692436606977,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS
1344697638441152512,PARQUE ESTADUAL DE DOIS IRMÃOS
1344667131095478272,PARQUE NACIONAL DA AMAZÔNIA
1344659732649410561,PARQUE ESTADUAL DE DOIS IRMÃOS
1344655801479139328,PARQUE ESTADUAL DE DOIS IRMÃOS
1344652039490592769,PARQUE NACIONAL DA AMAZÔNIA
1344647808931016704,PARQUE NACIONAL DA AMAZÔNIA
1344640527816392705,ÁREA DE PROTEÇÃO AMBIENTAL DO PLANALTO CENTRAL
1344580546760994817,RESERVA EXTRATIVISTA MARINHA DE ITAIPU
1344482467462332416,PARQUE NACIONAL DO ITATIAIA
1344467185012535296,ESTAÇÃO ECOLÓGICA DE MURICI
1344435970012307456,PARQUE NACIONAL DO ITATIAIA
1344420899500544002,PARQUE NACIONAL DO ITATIAIA
1344415951131914241,PARQUE NACIONAL DA AMAZÔNIA
1344390670396612611,PARQUE NACIONAL DO ITATIAIA
1344383316074647558,MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE
1344358807745380352,PARQUE NACIONAL DA SERRA GERAL
1344333679057903618,PARQUE NACIONAL DA AMAZÔNIA
1344310098164932611,PARQUE NACIONAL DE SETE CIDADES
1344309084082864129,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA
1344307754140377088,PARQUE NACIONAL DE SETE CIDADES
1344306270866714627,ÁREA DE PROTEÇÃO AMBIENTAL CAMINHOS ECOLÓGICOS DA BOA ESPERANÇA
1344303734348779525,FLORESTA ESTADUAL EDMUNDO NAVARRO DE ANDRADE
1344283576511180800,PARQUE NATURAL MUNICIPAL DOS PÁSSAROS
1344282059200724993,PARQUE NATURAL MUNICIPAL DOS PÁSSAROS
