,lat,long,N
229,-18.5,-43.3,1
230,-7.12,-34.86,1
231,-25.43,-49.26,2
232,-26.32,-48.81,2
233,-22.2,-41.49,1
234,-22.96,-43.2,1
235,-9.89,-39.03,1
236,-23.53,-46.36,1
237,-22.95,-43.27,1
238,-27.65,-54.32,1
239,-22.27,-42.53,1
240,-18.59,-46.51,1
241,-22.91,-43.58,2
242,-22.64,-43.43,1
243,-23.54,-46.66,1
244,-22.93,-43.34,1
245,-23.01,-43.44,1
246,-9.39,-40.5,4
247,-23.21,-45.86,1
248,-16.58,-39.56,3
249,-20.72,-42.45,1
250,-26.37,-48.72,1
251,-22.96,-43.7,1
252,-12.0,-54.0,1
253,-19.61,-44.05,1
254,-26.93,-49.25,4
255,-12.56,-41.39,1
256,-22.63,-43.26,2
257,-20.38,-43.54,4
258,-6.58,-45.19,1
259,-20.6,-40.43,7
260,-25.48,-48.83,1
261,-22.87,-41.98,6
262,-20.43,-41.96,6
263,-23.82,-46.74,1
264,-22.97,-43.27,7
265,-7.95,-36.2,1
266,-22.88,-43.29,2
267,-27.59,-48.54,2
268,-16.44,-41.01,1
269,-7.15,-34.84,1
270,40.93,-8.25,1
271,-22.8,-43.36,1
272,-22.82,-43.32,1
273,-22.45,-42.99,1
274,-20.32,-40.34,9
275,-15.93,-48.82,2
276,-6.49,-35.64,1
277,10.3,-84.8,1
278,-22.97,-43.21,1
279,-23.51,-46.69,1
280,-28.29,-53.51,1
281,-14.39,-43.01,2
282,-14.14,-47.52,3
283,-22.91,-43.18,1
284,-22.81,-41.95,1
285,-20.07,-43.66,5
286,-22.95,-43.21,1
287,-7.15,-34.88,1
288,-22.52,-43.81,2
289,-3.13,-60.03,1
290,-22.79,-43.43,1
291,-20.63,-42.4,1
292,-23.97,-46.35,1
293,-22.4,-43.13,1
294,-29.47,-51.97,1
295,-18.47,-43.31,3
296,-51.73,-72.5,1
297,-18.22,-43.61,7
298,-7.01,-47.15,6
299,-22.87,-43.55,1
300,-22.53,-41.92,2
301,-24.66,-48.45,2
302,-23.54,-46.59,2
303,-23.7,-46.55,1
304,-22.78,-43.48,1
305,-14.13,-47.52,1
306,-4.15,-41.7,1
307,-27.13,-48.52,1
308,-23.28,-44.68,1
309,-2.8,-40.52,2
310,11.22,-74.18,1
311,-20.25,-46.5,2
312,-1.42,-48.43,45
313,-30.38,-50.95,1
314,-24.54,-48.7,2
315,-25.45,-49.21,4
316,-6.07,-49.91,1
317,-27.55,-48.43,3
318,-7.24,-39.42,2
319,-20.34,-40.31,2
320,-20.46,-41.78,3
321,-22.97,-43.23,1
322,-5.02,-36.85,1
323,-23.54,-46.67,1
324,-21.81,-43.34,1
325,-29.05,-50.15,4
326,-27.89,-53.3,1
327,-22.86,-43.55,1
328,-22.73,-43.45,1
329,-25.53,-54.57,3
330,-29.49,-49.84,1
331,8.81,-82.54,1
332,-22.59,-43.42,2
333,-19.89,-44.0,1
334,-8.04,-35.2,1
335,-27.91,-52.99,1
336,-4.27,-55.99,1
